FROM,TO,W,DRUG,
ORC1,TRIP13,0.46499,0,
ADRB3,GNAL,0.84943,0,
ADRA1D,GNAL,0.27422,0,
PTGFR,GNAL,0.78471,0,
MELK,LMNB1,0.54448,0,
PRPH,LMNB1,0.08142,0,
KCNG1,KCNB1,0.06921,0,
FERMT2,ITGB3,0.70997,0,
FBLN2,ITGB3,0.34802,0,
KRT14,KRT5,0.73677,0,
KRT5,KRT14,0.73677,0,
DMPK,FXYD1,0.4917,0,
NCAM1,GFRA1,0.38893,0,
CLDN5,CLDN3,0.01399,0,
DMPK,PLN,0.75996,0,
SEMA3A,PLXNA4,0.42362,0,
SYNC,DTNA,0.81878,0,
CDH15,CDON,0.0471,0,
FGF11,SCN11A,0.06981,0,
NXPH3,NRXN1,0.29572,0,
NXPH3,NRXN1,0.29572,0,
MMP11,SERPINA1,0.09655,0,
SERPINA1,PRSS2,0.02529,0,
ST8SIA2,NCAM1,0.01184,0,
JAM2,JAM3,0.70418,0,
JAM3,JAM2,0.70418,0,
FBN2,MFAP2,0.06819,0,
FAT4,DCHS1,0.84687,0,
SKA3,SKA1,0.67229,0,
MSLN,KIFC1,0.06321,0,
MKI67,KIF15,0.61476,0,
TPSB2,TPSAB1,0.8313,0,
MSLN,MUC16,0.34077,0,
GINS1,GINS2,0.53539,0,
SPC24,SPC25,0.53296,0,
RNF180,ZIC2,0.08096,0,
SCUBE1,SCUBE3,0.02042,0,
CNGB1,ABCA4,0.02486,0,
MITF,FOS,0.39701,0,
FOS,MITF,0.39701,0,
MITF,PRKCB,0.48875,0,
MITF,CDKN2A,0.11947,0,
MITF,CDKN2A,0.11947,0,
MITF,TPSAB1,0.45994,0,
MITF,SOX10,0.62471,0,
SOX10,MITF,0.62471,0,
MITF,KCNMA1,0.78537,0,
MITF,DCT,0.60357,0,
EGR1,MYB,0.07245,0,
EGR1,MYB,0.07245,0,
EGR1,IL2,0.16162,0,
EGR1,ATF3,0.84217,0,
STMN1,EGR1,0.12326,0,
EGR1,PCSK2,0.15059,0,
TP73,EGR1,0.08334,0,
TH,EGR1,0.048,0,
EGR1,FGF2,0.49056,0,
EGR1,CACNA1H,0.44696,0,
E2F1,MYB,0.17771,0,
MYB,SIM2,0.07097,0,
MYBL2,MYB,0.10517,0,
ESR1,MYB,0.04255,0,
MYB,TK1,0.06892,0,
ELANE,MYB,0.09864,0,
MYB,CCNA1,0.01437,0,
E2F1,CTSV,0.07235,0,
E2F1,AURKA,0.39554,0,
E2F1,ETV4,0.12262,0,
E2F1,FANCA,0.47995,0,
E2F1,AURKB,0.52359,0,
E2F1,HOXB9,0.10536,0,
E2F1,FOXM1,0.48785,0,
E2F1,ASF1B,0.65452,0,
E2F1,CDT1,0.55117,0,
E2F1,UHRF1,0.4364,0,
E2F1,CDKN2A,0.37509,0,
E2F1,KIF2C,0.51601,0,
E2F1,RRM2,0.27163,0,
E2F1,CDKN2A,0.37509,0,
E2F1,CDC25A,0.46321,0,
TP73,E2F1,0.42553,0,
E2F1,TP73,0.42553,0,
E2F1,BIRC5,0.39619,0,
MEIS1,E2F1,0.29855,0,
E2F1,CDC45,0.46705,0,
E2F1,PLK1,0.41543,0,
PAX8,E2F1,0.09535,0,
E2F1,CDC6,0.45836,0,
E2F1,MYBL2,0.46644,0,
E2F1,DTL,0.478,0,
E2F2,E2F1,0.42595,0,
E2F1,KIF23,0.36256,0,
E2F1,RAD51,0.40453,0,
NR4A1,E2F1,0.16931,0,
E2F1,MYCN,0.06064,0,
E2F1,TOP2A,0.38002,0,
ESR1,E2F1,0.08469,0,
E2F1,CDK1,0.4078,0,
E2F1,HIST1H2BJ,0.21467,0,
E2F1,TK1,0.34575,0,
E2F1,CDCA7,0.30955,0,
E2F1,PLK4,0.44318,0,
E2F1,CCNE1,0.27012,0,
E2F1,CCNA2,0.35359,0,
E2F1,MCM10,0.34086,0,
E2F1,FBXO43,0.41755,0,
HNF4A,SERPINA1,0.02595,0,
HNF4A,F10,0.09872,0,
HNF4A,GH1,0.00687,0,
HNF4A,PCSK9,0.14156,0,
HNF4A,SLC26A3,0.98979,0,
FOS,IL2,0.3067,0,
TEAD1,MSLN,0.02815,0,
FOS,CCL2,0.48726,0,
FOS,ACTA1,0.14335,0,
FOS,NTF3,0.16371,0,
FOS,CSTA,0.0621,0,
FOS,PTGS2,0.56298,0,
FOS,ESR1,0.21058,0,
ESR1,FOS,0.21058,0,
FOS,MMP9,0.00801,0,
FOS,PGR,0.46393,0,
PLAU,FOS,0.12203,0,
FOS,NEFL,0.0269,0,
GATA6,CYP17A1,0.31792,0,
KLF4,ATF3,0.42715,0,
BDKRB1,ETV4,0.08828,0,
ESR1,TAC3,0.00388,0,
TWIST2,NR2F1,0.27285,0,
TBX5,FGF10,0.55043,0,
ESR1,GSN,0.07693,0,
LAMC2,ZEB1,0.05458,0,
CACNG4,ESR1,0.00781,0,
ESR1,THSD4,0.68951,0,
MYOCD,ACTG2,0.90978,0,
GATA1,RUNX1T1,0.46402,0,
CCR3,GATA1,0.00798,0,
FOXM1,BRIP1,0.48783,0,
BRIP1,ESR1,0.03822,0,
FOXM1,CCNB1,0.59391,0,
FOXM1,CDC25A,0.50514,0,
FOXM1,CDC6,0.57279,0,
ESR1,FOXM1,0.07611,0,
E2F2,ASF1B,0.47002,0,
CDX2,VIL1,0.37559,0,
CDX2,KLF4,0.10228,0,
CDX2,MUC2,0.11862,0,
CDX2,UGT1A10,0.05102,0,
CDX2,SLC15A1,0.03334,0,
E2F2,CDT1,0.37164,0,
TP73,CDK1,0.37191,0,
KLF4,BIRC5,0.11037,0,
MYCN,MCM2,0.14924,0,
ESR1,PRICKLE2,0.07574,0,
PITX2,TBX1,0.08218,0,
SALL4,SALL1,0.0661,0,
ESR1,WISP2,0.02036,0,
E2F2,PLK1,0.35353,0,
E2F2,CDC6,0.30443,0,
CDX1,VIL1,0.93003,0,
E2F2,CDCA7,0.25776,0,
E2F2,PLK4,0.30472,0,
E2F2,MCM10,0.27929,0,
ESR1,SVIL,0.0241,0,
ESR1,HDAC4,0.02858,0,
ESR1,RERG,0.06006,0,
ESR1,CYP1A1,0.04738,0,
MMP13,ESR1,0.01689,0,
ESR1,PGR,0.1195,0,
PGR,ESR1,0.1195,0,
ESR1,FBLN2,0.078,0,
SYT12,ESR1,0.01131,0,
HMGA2,CCNA2,0.19602,0,
TNFRSF11B,HOXC8,0.03624,0,
RLN2,PGR,0.09848,0,
SOX10,MPZ,0.63372,0,
MAPT,BIN1,0.60807,1,
BIN1,MAPT,0.60807,1,
PTGS2,MAPT,0.15629,1,
DB00480,PTGS2,2,1,
DB01041,PTGS2,2,1,
