FROM,TO,W,DRUG,
TP73,PLK1,0.30607,0,
BUB1B,TP73,0.39149,0,
PARP1,H2AFZ,0.6427,0,
SIX1,DLX5,0.26733,0,
PGR,DUSP6,0.32793,0,
NLRP1,NOD2,0.73173,0,
NOD2,NLRP1,0.73173,0,
NOD2,NFKBIA,0.62357,0,
OAS2,NOD2,0.36238,0,
DUOX2,NOD2,0.69587,0,
ARNTL,PER1,0.7244,0,
CRY2,PER1,0.87209,0,
CDC20,PTTG1,0.66865,0,
CDK1,PTTG1,0.5599,0,
E2F1,PTTG1,0.65485,0,
BUB1B,PTTG1,0.51627,0,
AURKA,CDC20,0.77986,0,
CDK1,CDC20,0.64683,0,
CCNB1,CDC20,0.80309,0,
BUB1,CDC20,0.70429,0,
CDC20,BUB1,0.70429,0,
CDC20,MAD2L1,0.532,0,
PLK1,CDC20,0.88645,0,
E2F1,CDC20,0.71869,0,
CDC20,MAD1L1,0.56653,0,
BUB1B,CDC20,0.66507,0,
CDC20,BUB1B,0.66507,0,
CCNA1,CDC20,0.29671,0,
CDC20,CCNA1,0.29671,0,
UBE2C,CDC20,0.82951,0,
CDC20,UBE2C,0.82951,0,
AXIN2,CDC20,0.29224,0,
CDC20,AXIN2,0.29224,0,
ARNTL,NR1D1,0.53275,0,
RORA,ARNTL,0.83476,0,
ARNTL,CRY2,0.68172,0,
RORC,ARNTL,0.73371,0,
ARNTL,PER2,0.66927,0,
ARNTL,MAGEL2,0.2692,0,
CDC45,MCM10,0.77759,0,
AJUBA,CDK1,0.50819,0,
AJUBA,AURKB,0.43513,0,
SLC1A2,AJUBA,0.25456,0,
CDK1,TOP2A,0.8103,0,
UHRF1,TOP2A,0.73496,0,
TOP2A,JUN,0.35395,0,
PLK1,TOP2A,0.58675,0,
ISG15,TOP2A,0.173,0,
A2M,CTSB,0.29424,0,
APOE,CTSB,0.35037,0,
CTSB,CSTA,0.19012,0,
KLRC2,TYROBP,0.22562,0,
KLRC2,KLRD1,0.37138,0,
ARNT2,NPAS4,0.23445,0,
AURKA,ARPC1B,0.55384,0,
AURKA,MAP9,0.26176,0,
AURKA,PPP1R1B,0.50373,0,
AURKA,CENPA,0.83495,0,
AURKA,CPEB1,0.46719,0,
AURKA,TPX2,0.90561,0,
TPX2,AURKA,0.90561,0,
AURKA,NFKBIA,0.37996,0,
AURKA,NME1,0.66215,0,
AURKA,KIF2C,0.84952,0,
AURKA,AURKB,0.71283,0,
AURKA,PLK1,0.79534,0,
FBXW7,AURKA,0.58919,0,
AURKA,PSEN2,0.51119,0,
USP2,AURKA,0.46521,0,
AURKA,ARHGEF2,0.44569,0,
WWC1,AURKA,0.591,0,
AOC1,AURKA,0.36953,0,
AURKA,PHLDA1,0.52144,0,
AURKA,TACC3,0.79051,0,
AURKA,DLGAP5,0.79619,0,
AURKA,SLA2,0.23792,0,
AURKA,KIF15,0.61584,0,
AR,CA3,0.33635,0,
IFNG,STAT1,0.68129,0,
IFNG,PSMB9,0.65603,0,
IFNG,PSMB10,0.55198,0,
IFNG,SNX8,0.06359,0,
CXCL11,CXCR3,0.42046,0,
CXCR3,CXCL11,0.42046,0,
CDK1,FOXG1,0.1947,0,
WAS,ARPC1B,0.3381,0,
ARPC1B,PAK3,0.44649,0,
PLK1,MAP9,0.16493,0,
CXCR4,PIM1,0.24207,0,
KLF2,CXCR4,0.1298,0,
CXCR4,STAT1,0.37404,0,
CXCR4,CD4,0.63482,0,
CCR5,CXCR4,0.52911,0,
CXCR4,PIK3CG,0.52872,0,
FLOT1,CXCR4,0.17387,0,
PIM2,CXCR4,0.58773,0,
VAV1,CXCR4,0.76476,0,
CXCR4,ITGA4,0.3482,0,
PTPRC,CXCR4,0.76719,0,
CD74,CXCR4,0.56307,0,
CXCR4,SDC4,0.28638,0,
CXCR4,CEL,0.0444,0,
ZG16B,CXCR4,0.00169,0,
CD70,CD27,0.18304,0,
CDK1,BIRC5,0.77861,0,
BIRC5,CCNB1,0.86513,0,
CCNB1,BIRC5,0.86513,0,
BIRC5,AURKB,0.72604,0,
PLK1,BIRC5,0.80913,0,
BIRC5,CDCA8,0.85434,0,
CDCA8,BIRC5,0.85434,0,
BLM,EXO1,0.71721,0,
PGR,PPP1R1B,0.51937,0,
PPP1R1B,MC4R,0.17358,0,
PPP1R1B,NTS,0.0763,0,
HTR4,PPP1R1B,0.10588,0,
KRT1,PPP1R1B,0.35562,0,
MET,PTPRF,0.33753,0,
GRB7,MET,0.29912,0,
MET,PARP1,0.28374,0,
MET,ITGB4,0.32138,0,
MET,DCN,0.26457,0,
MET,VAV1,0.07611,0,
LRIG1,MET,0.35772,0,
FGF1,MET,0.0312,0,
MST1R,MET,0.31301,0,
MET,PTPRJ,0.32721,0,
EFNA2,MET,0.12906,0,
MET,SHC4,0.37369,0,
MUC20,MET,0.27021,0,
MET,MUC20,0.27021,0,
PARP1,KLF8,0.71445,0,
BMP4,BMPR1B,0.3045,0,
BMPR1B,BMP4,0.3045,0,
BMP8B,BMP4,0.2806,0,
TLR8,TLR7,0.72699,0,
TLR7,TLR8,0.72699,0,
TLR10,TLR8,0.25442,0,
TLR8,TLR10,0.25442,0,
CD14,TLR8,0.63554,0,
PLK1,NUAK1,0.52155,0,
NUAK1,PLK1,0.52155,0,
AR,ACPP,0.43525,0,
ERBB2,ACPP,0.55892,0,
ACPP,ERBB2,0.55892,0,
E2F3,MYBL2,0.45466,0,
MYBL2,CDK1,0.55082,0,
MYBL2,CCNB1,0.66023,0,
CDK2,MYBL2,0.48531,0,
E2F1,MYBL2,0.76952,0,
PARP1,MYBL2,0.64925,0,
MYBL2,SND1,0.60569,0,
CDK1,CENPA,0.79067,0,
CDK2,CENPA,0.48778,0,
CENPA,AURKB,0.74906,0,
AURKB,CENPA,0.74906,0,
DIAPH3,CENPA,0.6315,0,
CENPA,HJURP,0.85257,0,
CEBPA,CDK1,0.54651,0,
CEBPA,CDK2,0.46743,0,
E2F1,CEBPA,0.49593,0,
CEBPA,KLF5,0.82926,0,
GATA2,CEBPA,0.42131,0,
WNT4,FZD10,0.59035,0,
LGALS3BP,WNT4,0.38823,0,
AR,PFKFB1,0.32837,0,
CDK1,DTL,0.74122,0,
E2F1,DTL,0.68246,0,
PRKCQ,CARD11,0.73428,0,
MAP4K1,CARD11,0.88733,0,
CBX3,PIM1,0.58718,0,
CAMKK1,CAMK4,0.01625,0,
CAMK1D,CAMKK1,0.82369,0,
CAMKK1,CAMK1D,0.82369,0,
LFNG,DLL1,0.55516,0,
DLL1,JAG2,0.6696,0,
DLL1,NOTCH3,0.65116,0,
JUN,SH2D1A,0.19005,0,
SH2D1A,SLAMF1,0.27155,0,
SLAMF1,SH2D1A,0.27155,0,
CD244,SH2D1A,0.66526,0,
VAV1,RAC2,0.89091,0,
RAC2,CYBB,0.64573,0,
PREX1,RAC2,0.41176,0,
FN1,MMP9,0.29727,0,
JUN,FN1,0.25174,0,
FN1,TIMD4,0.05535,0,
FN1,GZMB,0.17732,0,
FOS,FN1,0.20638,0,
DCN,FN1,0.27912,0,
PTK2B,FN1,0.34527,0,
FN1,VAV1,0.24767,0,
FN1,ITGA4,0.30713,0,
ITGA4,FN1,0.30713,0,
FN1,PLAUR,0.4348,0,
FN1,CRP,0.07516,0,
TAC1,FN1,0.03119,0,
COL7A1,FN1,0.35466,0,
FN1,ITGB3,0.34587,0,
ITGB3,FN1,0.34587,0,
FN1,COL2A1,0.08453,0,
FBLN1,FN1,0.28147,0,
C1QA,FN1,0.31217,0,
LPA,FN1,0.14998,0,
FN1,MAG,0.05854,0,
TMPRSS6,FN1,0.33647,0,
FN1,MIA,0.24078,0,
FN1,LOXL3,0.38919,0,
E2F3,CCNB1,0.60362,0,
E2F3,CDKN2A,0.31145,0,
E2F3,CDKN2A,0.31145,0,
E2F3,CDK3,0.5722,0,
ZIC2,GLI2,0.02805,0,
IL2RG,IL13,0.12343,0,
CDK1,ID1,0.27523,0,
MYOD1,ID1,0.01804,0,
CDK1,NR1D1,0.39828,0,
CDK1,CCNB1,0.79421,0,
CCNB1,CDK1,0.79421,0,
ZBTB16,CDK1,0.4953,0,
CDK1,CDC25C,0.70145,0,
CDC25C,CDK1,0.70145,0,
CDK1,UHRF1,0.73631,0,
SFN,CDK1,0.28823,0,
CDK1,SFN,0.28823,0,
CDK1,TPX2,0.8155,0,
CDK1,BUB1,0.84224,0,
CDK1,PKMYT1,0.44533,0,
CDK1,NME1,0.50202,0,
PPP1R13L,CDK1,0.59939,0,
CDK1,CKS2,0.76101,0,
CDK1,PLK1,0.64476,0,
CDK1,RRM2,0.78684,0,
CDK1,E2F1,0.55725,0,
E2F1,CDK1,0.55725,0,
CDK1,KIF4A,0.80084,0,
USP17L2,CDK1,0.25465,0,
CDK1,CDC25A,0.70961,0,
CDC25A,CDK1,0.70961,0,
CDK1,CDC6,0.79898,0,
HIST1H1E,CDK1,0.18552,0,
CDK1,BLM,0.70613,0,
CDK1,BUB1B,0.80056,0,
CDK1,CCNA1,0.23071,0,
CCNA1,CDK1,0.23071,0,
DES,CDK1,0.05801,0,
GADD45B,CDK1,0.36923,0,
GADD45B,CDK1,0.36923,0,
CDK1,CDCA8,0.74477,0,
ERBB2,CDK1,0.59757,0,
RGCC,CDK1,0.40347,0,
CDK1,RGCC,0.40347,0,
CDK1,PBK,0.77443,0,
GADD45G,CDK1,0.46845,0,
GADD45G,CDK1,0.46845,0,
CDK1,MYT1,0.08249,0,
GATA2,CDK1,0.47973,0,
CDK1,EEF2K,0.50981,0,
CDK1,LMNB1,0.70996,0,
CDK1,ERCC6L,0.79793,0,
CDK1,SYN3,0.26559,0,
CDK1,ASCL1,0.16705,0,
CDK1,TUBB3,0.13469,0,
CDK1,CDKN3,0.77858,0,
ACE2,CDK1,0.19772,0,
CDK1,DEPDC1,0.8118,0,
CDK1,NCAPG,0.82236,0,
CDK1,SKA3,0.7976,0,
CDK1,KIFC1,0.66567,0,
CDK1,CDCA5,0.7778,0,
CDK1,MKI67,0.79333,0,
PTTG2,CDK1,0.22542,0,
CDK1,DLGAP5,0.83466,0,
CDK1,KIF18A,0.80735,0,
CDK1,LZTS1,0.3042,0,
CDK1,NUP210,0.3186,0,
CDK1,NES,0.30815,0,
WEE2,CDK1,0.39181,0,
CDK1,ORC6,0.81765,0,
CENPT,CDK1,0.54922,0,
CDK1,TPP1,0.2731,0,
FUT2,CDK1,0.39943,0,
SERPINB5,ISG15,0.31044,0,
IRF6,SERPINB5,0.86741,0,
PRSS21,SERPINB5,0.17823,0,
CTSL,CXCL8,0.2206,0,
HLA-DRA,CTSL,0.21889,0,
HLA-DRB5,CTSL,0.12007,0,
HLA-DPA1,CTSL,0.2114,0,
HLA-DOA,CTSL,0.15252,0,
CTSL,CD74,0.2148,0,
HLA-DQA1,CTSL,0.13882,0,
HLA-DPB1,CTSL,0.20176,0,
CTSL,CD7,0.22353,0,
CTSL,CSTA,0.22236,0,
CTSL,CTSC,0.35789,0,
SERPINB13,CTSL,0.30313,0,
UHRF1,PIM1,0.45755,0,
PIM1,AR,0.47115,0,
PLK1,PIM1,0.45981,0,
CDC25A,PIM1,0.52635,0,
EIF4EBP1,PIM1,0.32408,0,
SND1,PIM1,0.50125,0,
PIM1,SND1,0.50125,0,
MAGI1,CDH23,0.44993,0,
ADM,NOS1,0.20593,0,
CAMK4,NOS1,0.06704,0,
DLG2,NOS1,0.57032,0,
NOS1,DLGAP2,0.23149,0,
NOS1,RASD1,0.21966,0,
EPO,GATA1,0.34863,0,
EPO,DAPK2,0.36508,0,
EPO,ERBB2,0.62331,0,
JAG2,JAG1,0.70304,0,
JAG2,PSEN2,0.37736,0,
JAG2,NOTCH3,0.81424,0,
CXCL8,CCL4,0.13347,0,
CCL4,CCR5,0.91499,0,
CCR5,CCL4,0.91499,0,
CCL4,CCR1,0.69333,0,
ACKR2,CCL4,0.1728,0,
CCL4,CCR8,0.54944,0,
CCL4,CCR3,0.15696,0,
NR2E3,NR1D1,0.28279,0,
APOA4,NR1D1,0.01286,0,
GZMA,HIST1H1E,0.10928,0,
GZMA,IL1B,0.04816,0,
GZMA,LMNB1,0.34767,0,
LRIG1,CBLC,0.61449,0,
CDK2,CCNB1,0.46547,0,
CCNB1,CDC25C,0.84629,0,
CDC25C,CCNB1,0.84629,0,
PKMYT1,CCNB1,0.57021,0,
PPP1R13L,CCNB1,0.66376,0,
CCNB1,PLK1,0.76627,0,
PLK1,CCNB1,0.76627,0,
E2F1,CCNB1,0.67042,0,
CCNB1,CDC25A,0.78403,0,
CDC25A,CCNB1,0.78403,0,
GADD45B,CCNB1,0.39774,0,
CCNB1,PBK,0.76261,0,
PBK,CCNB1,0.76261,0,
GADD45G,CCNB1,0.50737,0,
CCNB1,CDK3,0.60289,0,
MOK,CCNB1,0.40734,0,
PIK3AP1,PIK3CG,0.64197,0,
AR,CYP3A5,0.48997,0,
CDK2,ZBTB16,0.40477,0,
ZBTB16,RUNX1T1,0.44708,0,
ZBTB16,TIMP1,0.31829,0,
GATA1,ZBTB16,0.32587,0,
ZBTB16,GFI1,0.28213,0,
NLRP7,ZBTB16,0.10357,0,
LMTK3,ZBTB16,0.38434,0,
ZBTB16,RNF112,0.11083,0,
ATOH1,HES5,0.3341,0,
CDK2,CDC25C,0.32509,0,
CDK2,UHRF1,0.3094,0,
CDK2,TPX2,0.52405,0,
CDK2,SOX2,0.06623,0,
CDK2,TP63,0.49693,0,
AR,CDK2,0.4925,0,
CDK2,MYOD1,0.02525,0,
GATA3,CDK2,0.45,0,
CDK2,RAD54L,0.51096,0,
CDK2,RRM2,0.46852,0,
PGR,CDK2,0.38014,0,
CDK2,FEN1,0.59268,0,
CDK2,CDC25A,0.60658,0,
CDC25A,CDK2,0.60658,0,
CDK2,CDC6,0.61574,0,
CDC6,CDK2,0.61574,0,
CDK2,FGF10,0.20684,0,
CD4,CDK2,0.11449,0,
CDK2,CCNA1,0.0338,0,
CCNA1,CDK2,0.0338,0,
CDK2,MYT1,0.00655,0,
RASGRF1,CDK2,0.36517,0,
CDK2,CABLES1,0.64778,0,
CABLES1,CDK2,0.64778,0,
CDK2,CDK3,0.49908,0,
CDK2,CDKN3,0.52209,0,
AR,STEAP4,0.39424,0,
TLX1,SOX2,0.06473,0,
CXCL8,MMP9,0.03955,0,
MMP9,CXCL8,0.03955,0,
MMP9,CXCL6,0.03727,0,
BTC,MMP9,0.13137,0,
MMP9,CXCL5,0.0157,0,
COL4A6,MMP9,0.1897,0,
ELN,MMP9,0.06887,0,
COL4A5,MMP9,0.18245,0,
MMP9,PRSS2,0.01494,0,
GAPDH,EDN1,0.41338,0,
GAPDH,SNCA,0.45122,0,
CAMK4,GAPDH,0.0337,0,
PLK1,CDC25C,0.67395,0,
MAPK13,CDC25C,0.53052,0,
PKN1,CDC25C,0.43276,0,
BRSK2,CDC25C,0.07863,0,
SLC4A1,ACTC1,0.0414,0,
SCIN,ACTC1,0.07574,0,
CD28,CD86,0.66761,0,
CD86,CD28,0.66761,0,
CD28,CD80,0.69865,0,
CD80,CD28,0.69865,0,
CD4,CD28,0.60082,0,
CD28,PIK3CG,0.6103,0,
CD28,VAV1,0.77246,0,
PTPRC,CD28,0.88462,0,
CD28,CD247,0.79135,0,
TLR10,TLR7,0.4457,0,
TLR7,TLR10,0.4457,0,
CD14,TLR7,0.60766,0,
FBXW7,KLF2,0.40841,0,
TRIM63,MYBPC3,0.18285,0,
TRIM63,KCNMB1,0.29849,0,
TNNC1,TRIM63,0.2616,0,
CXCR3,CXCL9,0.55652,0,
CXCL9,CXCR3,0.55652,0,
AR,DDC,0.24348,0,
PAX5,CD19,0.95414,0,
CD19,VAV1,0.68386,0,
VAV1,CD19,0.68386,0,
CD19,CD22,0.75155,0,
CR2,CD19,0.90343,0,
TPX2,HMMR,0.69984,0,
PLK1,HMMR,0.51718,0,
PAX5,BLK,0.94048,0,
CD79A,BLK,0.80217,0,
BLK,CD79A,0.80217,0,
BLK,SNCA,0.03919,0,
ERBB2,BLK,0.19768,0,
BLK,FCGR2A,0.10219,0,
BLK,DAPP1,0.09758,0,
SFN,MST1R,0.3809,0,
MST1R,SFN,0.3809,0,
TP63,CDKN2A,0.30676,0,
E2F1,CDKN2A,0.32838,0,
CDKN2A,CDKN2A,1,0,
CDKN2A,CDKN2A,1,0,
MMP13,CXCL8,0.10924,0,
MMP8,CXCL8,0.13856,0,
CXCL8,A2M,0.134,0,
CXCL8,CXCR2,0.34373,0,
CXCR2,CXCL8,0.34373,0,
MMP1,CXCL8,0.20785,0,
SDC1,CXCL8,0.13571,0,
ACKR1,CXCL8,0.06536,0,
TAT,CXCL8,0.02633,0,
CTLA4,CD86,0.33539,0,
CD86,CTLA4,0.33539,0,
PARP1,SOX2,0.21013,0,
POU5F1,SOX2,0.18169,0,
SOX2,TBX2,0.2798,0,
FCRL4,TFF1,0.0066,0,
TFF1,GKN2,0.99992,0,
TFF1,MUC6,0.99344,0,
DUSP1,AR,0.47843,0,
ISG15,STAT1,0.4368,0,
STAT1,ISG15,0.4368,0,
STAT1,FOS,0.23306,0,
FOS,STAT1,0.23306,0,
STAT1,ERBB2,0.49823,0,
IL2RG,STAT1,0.53794,0,
IL27RA,STAT1,0.26587,0,
OSM,STAT1,0.29435,0,
TNFSF11,STAT1,0.09615,0,
STAT1,GAS6,0.52123,0,
STAT1,DUOX1,0.49944,0,
KCNA3,STAT1,0.48834,0,
BST2,STAT1,0.61535,0,
RSAD2,STAT1,0.57213,0,
AURKB,KIF23,0.54918,0,
PLK1,KIF23,0.63281,0,
KIF23,ACTA1,0.18694,0,
BUB1,MAD2L1,0.76381,0,
MAD2L1,BUB1,0.76381,0,
BUB1,PLK1,0.7088,0,
PLK1,BUB1,0.7088,0,
BUB1,MAD1L1,0.30893,0,
BUB1,BUB1B,0.86901,0,
BUB1,EIF4EBP1,0.31563,0,
PKMYT1,PLK1,0.75463,0,
LEF1,MITF,0.37117,0,
PAX3,LEF1,0.28919,0,
LEF1,ALX4,0.03034,0,
BCL6,RUNX1T1,0.42001,0,
ACTN3,NCAPH,0.09015,0,
ACTN3,RPH3A,0.00175,0,
AR,JUN,0.39549,0,
JUN,MYOD1,0.02622,0,
JUN,TCL1A,0.112,0,
KPNA2,JUN,0.39516,0,
JUN,DACH1,0.27785,0,
FOS,JUN,0.78802,0,
JUN,FOS,0.78802,0,
JUN,PBK,0.36936,0,
JUN,FOSL2,0.38433,0,
NTRK3,JUN,0.15795,0,
JUN,TKT,0.29355,0,
JUN,MAFB,0.44179,0,
JUN,GATA2,0.3284,0,
JUN,NTS,0.06002,0,
MAPK15,JUN,0.42843,0,
JUN,MPZ,0.13075,0,
JUN,FOSB,0.72744,0,
NDRG2,JUN,0.41964,0,
CDK3,JUN,0.42563,0,
ETS2,JUN,0.54596,0,
TM7SF2,JUN,0.27227,0,
BATF2,JUN,0.28531,0,
JUN,MOK,0.32501,0,
NFKBIA,CAPN3,0.24919,0,
NFKBIA,PBK,0.35986,0,
AREG,NFKBIA,0.19617,0,
MAPK15,NFKBIA,0.32334,0,
NFKBIA,HOXB7,0.3726,0,
NFKBIA,TYR,0.28137,0,
RGN,NFKBIA,0.10065,0,
NFKBIA,SUMO4,0.33777,0,
ITGB2,PTK2B,0.10796,0,
ITGB2,VAV1,0.88442,0,
ITGB2,PLAUR,0.29616,0,
ITGB2,ICAM1,0.47195,0,
ICAM1,ITGB2,0.47195,0,
ITGB2,ITGAX,0.82543,0,
FERMT3,ITGB2,0.71935,0,
ITGB2,ICAM3,0.75767,0,
ICAM3,ITGB2,0.75767,0,
ITGB2,ITGAL,0.88695,0,
ITGAL,ITGB2,0.88695,0,
ITGB2,ITGAD,0.692,0,
ICAM4,ITGB2,0.17872,0,
VNN2,ITGB2,0.50393,0,
ITGB2,ESM1,0.03172,0,
TP63,ULK1,0.73441,0,
TP63,CDKN2A,0.30676,0,
AR,WISP2,0.42365,0,
NRG1,AR,0.50015,0,
AR,BTG2,0.472,0,
AR,SCNN1A,0.6214,0,
AR,PGC,0.0518,0,
KDM7A,AR,0.54923,0,
CDC25A,AR,0.57798,0,
AR,TMPRSS2,0.44325,0,
VAV3,AR,0.60147,0,
AR,ELF3,0.32798,0,
GAS6,AR,0.72232,0,
AR,SRY,0.40526,0,
AR,ETV5,0.63283,0,
SPDEF,AR,0.52391,0,
AR,PPEF1,0.18598,0,
AR,SH3YL1,0.67498,0,
NR0B1,AR,0.16378,0,
MYOD1,HEY1,0.02585,0,
MYOD1,ID4,0.06655,0,
TCL1A,FOS,0.08344,0,
UBD,MAD2L1,0.18837,0,
MAD2L1,MAD1L1,0.17712,0,
MAD1L1,MAD2L1,0.17712,0,
MAD2L1,BUB1B,0.75549,0,
MAD2L1,MAD2L1BP,0.43088,0,
FGF11,SCN1A,0.08651,0,
NME1,KSR1,0.61334,0,
NME1,KSR1,0.61334,0,
RRAD,NME1,0.25205,0,
MCF2,NME1,0.2486,0,
TNFSF13B,TNFRSF13B,0.21435,0,
TNFSF13B,TNFRSF17,0.38425,0,
AURKB,KIF2C,0.74882,0,
PLK1,KIF2C,0.82142,0,
MAF,FOS,0.41949,0,
KPNA2,GATA3,0.57234,0,
GATA3,TBX21,0.30179,0,
TBX21,GATA3,0.30179,0,
GATA3,FGF10,0.02149,0,
CLSPN,CDC45,0.72961,0,
PLK1,CLSPN,0.66943,0,
CGB5,LHCGR,0.12504,0,
CGB7,LHCGR,0.27852,0,
CHST9,LHCGR,0.14875,0,
IL1B,IL1R2,0.00529,0,
IL1R2,IL1B,0.00529,0,
IL1RN,IL1R2,0.64661,0,
IL1R2,IL1RN,0.64661,0,
SLC6A12,LIN7B,0.2316,0,
CKS2,CENPE,0.61499,0,
BUB1B,CENPE,0.7537,0,
YYYY-00-DD 00:00:SS,CDK5R1,0.46252,0,
CAPN3,CDK5R1,0.40087,0,
ULK1,E2F1,0.5198,0,
ULK1,AGT,0.15433,0,
SDCBP,ULK1,0.55654,0,
CALB2,ULK1,0.12363,0,
AURKB,PLK1,0.79808,0,
GFAP,AURKB,0.04121,0,
AURKB,KIF4A,0.62885,0,
HIST1H1E,AURKB,0.16546,0,
CDCA8,AURKB,0.74982,0,
AURKB,CDCA8,0.74982,0,
WWC1,AURKB,0.42869,0,
AURKB,NCAPH,0.70582,0,
MYL2,AURKB,0.14947,0,
AURKB,SKA3,0.62915,0,
KIF20A,AURKB,0.63806,0,
AURKB,KIF20A,0.63806,0,
AURKB,CDCA5,0.72997,0,
AURKB,MKI67,0.65441,0,
AURKB,CDCA2,0.55333,0,
AURKB,ZWINT,0.76641,0,
PLK1,RRM2,0.74314,0,
PLK1,RAD51,0.78174,0,
PLK1,MAD1L1,0.5822,0,
PLK1,CDC6,0.70348,0,
PLK1,MAGED1,0.64515,0,
PLK1,BUB1B,0.69362,0,
PLK1,SNCA,0.4736,0,
PLK1,GTSE1,0.79308,0,
RGCC,PLK1,0.36138,0,
TUBA4A,PLK1,0.35554,0,
PLK1,TUBB,0.73335,0,
AXIN2,PLK1,0.30926,0,
PLK1,CEP55,0.66712,0,
PLK1,ERCC6L,0.66287,0,
PLK1,TUBB3,0.48284,0,
PLK1,KIF20A,0.69466,0,
PLK1,FRY,0.596,0,
PLK1,ASPM,0.50968,0,
CCR3,MAPK13,0.55314,0,
MBP,MAPK13,0.41788,0,
EEF2K,MAPK13,0.78243,0,
MAPK13,GRHL3,0.83049,0,
ERBB2,NRG1,0.55614,0,
NRG1,ERBB2,0.55614,0,
NRG1,PTK2B,0.40203,0,
ADAM19,NRG1,0.05751,0,
KPNA2,CDC6,0.82229,0,
WAS,KPNA2,0.22724,0,
KPNA2,CDA,0.17181,0,
PAX5,CD79A,0.76978,0,
EBF1,PAX5,0.03782,0,
ACTA1,ISG15,0.10253,0,
ISG15,PLOD1,0.34671,0,
ISG15,WARS,0.34683,0,
ISG15,IFIT3,0.51211,0,
KRT2,ISG15,0.21018,0,
ISG15,IFIT2,0.42879,0,
TAGLN,ISG15,0.18222,0,
ISG15,PLOD3,0.24475,0,
ISG15,GBP1,0.39281,0,
ISG15,ANXA5,0.28472,0,
CLK1,ISG15,0.30887,0,
AHNAK,ISG15,0.34309,0,
ISG15,TKT,0.32722,0,
CCNL1,ISG15,0.28952,0,
ISG15,ZNF281,0.17677,0,
HERC5,ISG15,0.42982,0,
TUBB4A,MAP3K8,0.21331,0,
TUBA3C,MAP3K8,0.10239,0,
MAP3K8,DSP,0.47033,0,
LGALS3BP,MAP3K8,0.39939,0,
MAP3K8,EPPK1,0.46755,0,
TNS3,ERBB2,0.54568,0,
TIMP1,CD63,0.50224,0,
MMP3,TIMP1,0.08034,0,
ACTA1,VAV1,0.11376,0,
COTL1,ACTA1,0.17799,0,
ACTA1,OCLN,0.24597,0,
MYO10,ACTA1,0.17365,0,
ACTA1,SPTA1,0.06039,0,
CNN1,ACTA1,0.24048,0,
ACTA1,S100A1,0.12733,0,
ACTA1,AIF1,0.13804,0,
SPRR1A,ACTA1,0.00466,0,
ADRB2,EGLN3,0.55725,0,
CD14,FCGR2A,0.49561,0,
CD14,ITGA4,0.29063,0,
CD14,FCGR3A,0.6958,0,
CD14,FCGR1A,0.80532,0,
E2F1,CDKN2A,0.32838,0,
E2F1,RAD51,0.74514,0,
E2F1,CDC6,0.65589,0,
PARP1,E2F1,0.62198,0,
CCNA1,E2F1,0.13697,0,
E2F1,CCNA1,0.13697,0,
PAWR,E2F1,0.61312,0,
CDK3,E2F1,0.52687,0,
ERBB2,GRB7,0.79709,0,
EPHB1,GRB7,0.50023,0,
SCNN1A,SCNN1B,0.83594,0,
HR,RORA,0.71205,0,
GH1,GHR,0.12973,0,
PTPN3,GHR,0.27833,0,
S100A1,GFAP,0.02635,0,
CCR5,CCL8,0.61567,0,
CCL8,CCR5,0.61567,0,
CCR1,CCL8,0.61849,0,
CCL8,CCR1,0.61849,0,
CCL8,ACKR4,0.15612,0,
CCL8,ACKR2,0.15827,0,
ACKR1,CCL8,0.1506,0,
SNCAIP,SNCA,0.27469,0,
CHMP4C,CDCA8,0.56398,0,
CTLA4,CD80,0.31241,0,
CD80,CTLA4,0.31241,0,
CARD18,CASP5,0.23516,0,
CASP5,IL1B,0.15037,0,
CARD17,CASP5,0.06745,0,
LYZ,ELN,0.11638,0,
EDN2,CMA1,0.08132,0,
EDNRB,EDN2,0.15876,0,
KEL,EDN2,0.07105,0,
FBXW7,CRY2,0.73677,0,
KLF5,FBXW7,0.87552,0,
CEBPD,FBXW7,0.43638,0,
DISC1,FBXW7,0.53588,0,
DAPK2,MYL1,0.11283,0,
PGR,KLF9,0.45828,0,
BLM,RAD51,0.6921,0,
RAD51,RAD51AP1,0.66121,0,
RAD51AP2,RAD51,0.45761,0,
BLM,FEN1,0.59757,0,
MELK,BCL2L14,0.23946,0,
CCL5,CXCR3,0.91174,0,
CCL5,CCR5,0.86909,0,
CCL5,CCR1,0.65333,0,
ACKR4,CCL5,0.15972,0,
PF4,CCL5,0.00849,0,
ACKR2,CCL5,0.13278,0,
CCL5,CCR3,0.13406,0,
SDC1,CCL5,0.24212,0,
ACKR1,CCL5,0.15649,0,
SDC4,CCL5,0.23949,0,
NEK2,MAD1L1,0.28315,0,
CDC25A,CCNA1,0.07549,0,
CDC25A,FHL1,0.32974,0,
CDC25A,KRT1,0.52564,0,
CDC25A,CDKN3,0.69323,0,
FOS,JUNB,0.7192,0,
FOSL2,JUNB,0.48483,0,
GZMB,PRF1,0.77057,0,
GRIA3,GZMB,0.11179,0,
GZMB,RAB27A,0.19551,0,
NTF3,ERBB2,0.41173,0,
NTF3,FGFR3,0.37757,0,
NTF3,EPHB1,0.36351,0,
NTF3,NTRK3,0.51719,0,
NTRK3,NTF3,0.51719,0,
NTF3,MST1R,0.42171,0,
