FROM,TO,W,DRUG,
MARK1,H2AFX,0.16077,0,
PBK,H2AFX,0.75973,0,
SNAI2,H2AFX,0.14258,0,
H2AFX,HIST2H2BE,0.24626,0,
H2AFX,PI3,0.11406,0,
TIMM8A,H2AFX,0.61173,0,
H2AFX,FBP1,0.28855,0,
ADCY6,RAF1,0.48797,0,
GNAI2,ADCY6,0.4947,0,
CAMP,ADCY6,0.20336,0,
PER1,HIF1A,0.48692,0,
CDC20,PTTG1,0.95585,0,
CDK1,PTTG1,0.77291,0,
CHEK1,PTTG1,0.86999,0,
KLF6,PTTG1,0.44358,0,
BUB1B,PTTG1,0.61154,0,
MAPK3,PXN,0.81577,0,
PXN,MET,0.43122,0,
PXN,CCL2,0.27653,0,
EGF,PXN,0.39083,0,
PXN,FN1,0.22008,0,
PXN,CDK1,0.5803,0,
PXN,WNT5A,0.36029,0,
PXN,AR,0.26487,0,
PXN,TLN1,0.8248,0,
TLN1,PXN,0.8248,0,
PXN,NGF,0.28501,0,
PAK1,PXN,0.70806,0,
HGF,PXN,0.31563,0,
PXN,MPO,0.10535,0,
PXN,MYO1C,0.51065,0,
BCAR1,PXN,0.47357,0,
PXN,BCAR1,0.47357,0,
MAPK14,PXN,0.79629,0,
TGFB1,PXN,0.64811,0,
PXN,CCND1,0.37025,0,
FGR,PXN,0.87589,0,
PXN,SELE,0.11602,0,
CEACAM1,PXN,0.33023,0,
PXN,CEACAM1,0.33023,0,
MAP3K11,PXN,0.89304,0,
PXN,PTK2B,0.89388,0,
PTK2B,PXN,0.89388,0,
PXN,GIT2,0.86882,0,
GIT2,PXN,0.86882,0,
PXN,MATK,0.03642,0,
CD36,PXN,0.26388,0,
ITGA5,PXN,0.72969,0,
PXN,GAST,0.15369,0,
PXN,ITGA6,0.39814,0,
PTPRR,PXN,0.28832,0,
ITGB3,PXN,0.3811,0,
PXN,MELK,0.57532,0,
PXN,HSPA2,0.24791,0,
TUBA8,PXN,0.5769,0,
PXN,PTPRG,0.34391,0,
PXN,TNC,0.13546,0,
PXN,PARVA,0.47086,0,
PXN,ITGAV,0.40416,0,
FBLIM1,PXN,0.44193,0,
ASAP1,PXN,0.50772,0,
ASAP2,PXN,0.167,0,
PXN,PTPRT,0.39893,0,
PXN,ABI3BP,0.21095,0,
PXN,TFDP2,0.53133,0,
CDK1,CDC20,0.79666,0,
CCNB1,CDC20,0.85529,0,
RASSF1,CDC20,0.39327,0,
BUB1,CDC20,0.71102,0,
CDC20,BUB1,0.71102,0,
CDC20,MAD2L1,0.70823,0,
PLK1,CDC20,0.84311,0,
BUB1B,CDC20,0.67612,0,
CDC20,BUB1B,0.67612,0,
CDC20,CCNA1,0.1971,0,
CCNA1,CDC20,0.1971,0,
UBE2C,CDC20,0.88365,0,
CDC20,UBE2C,0.88365,0,
CDC20,AXIN2,0.38314,0,
AXIN2,CDC20,0.38314,0,
CDC20,ANAPC10,0.49554,0,
ANAPC10,CDC20,0.49554,0,
MAPK3,IRS1,0.46279,0,
TOP2A,MAPK3,0.44915,0,
MAPK3,ARRB2,0.90306,0,
NOS2,MAPK3,0.12225,0,
MAPK3,STAT3,0.7299,0,
MAPK3,MAP2K3,0.70005,0,
MAP2K3,MAPK3,0.70005,0,
SMAD1,MAPK3,0.34631,0,
MAPK3,LIFR,0.39509,0,
EGF,MAPK3,0.25924,0,
RAF1,MAPK3,0.6114,0,
MAPK3,RAF1,0.6114,0,
MAPK3,RPS6KA1,0.86205,0,
RPS6KA1,MAPK3,0.86205,0,
MAPK3,CDK1,0.48026,0,
MAPK3,HRAS,0.16609,0,
MAPK3,NOXA1,0.33456,0,
RASSF1,MAPK3,0.2728,0,
MAPK3,MAFG,0.46834,0,
HMMR,MAPK3,0.44527,0,
SOX2,MAPK3,0.17516,0,
MAPK3,DUSP1,0.42529,0,
DUSP1,MAPK3,0.42529,0,
MAPK3,AR,0.20265,0,
MAPK3,MYB,0.43453,0,
MAPK3,GRB10,0.68965,0,
MAPK3,BCL3,0.71148,0,
MAPK3,GPHN,0.50516,0,
PTK2,MAPK3,0.4273,0,
ARRB1,MAPK3,0.48114,0,
MAPK3,MCL1,0.48921,0,
MAPK3,MYL1,0.00757,0,
TTK,MAPK3,0.41364,0,
MAPK3,HIF1A,0.14885,0,
MAPK3,CEBPB,0.66567,0,
CDC25A,MAPK3,0.4703,0,
TNFSF10,MAPK3,0.4684,0,
MAPK3,JUNB,0.45673,0,
MAPK3,PRKCD,0.79813,0,
MAPK3,GATA1,0.33531,0,
MAPK3,MAPK14,0.60064,0,
MAPK3,FOS,0.20548,0,
TNF,MAPK3,0.02146,0,
KRT8,MAPK3,0.29396,0,
MAPK3,SNCA,0.13959,0,
SNCA,MAPK3,0.13959,0,
JAK2,MAPK3,0.27658,0,
DUSP10,MAPK3,0.00323,0,
DUSP10,MAPK3,0.00323,0,
MAPK3,TAL1,0.19316,0,
MAPK3,DUSP9,0.20353,0,
IQGAP1,MAPK3,0.52226,0,
MAPK3,MAP3K11,0.83629,0,
MAPK3,PTPRE,0.36909,0,
IL2RB,MAPK3,0.05301,0,
MAPK3,NCF1,0.81668,0,
MAPK3,IL16,0.73219,0,
GH1,MAPK3,0.0858,0,
MAPK3,PLA2G4A,0.27013,0,
MAPK3,CALD1,0.31079,0,
DUSP2,MAPK3,0.08615,0,
NTRK3,MAPK3,0.19994,0,
THRB,MAPK3,0.2673,0,
MAPK3,CRP,0.00276,0,
MAPK3,MKNK2,0.73307,0,
NGFR,MAPK3,0.15711,0,
SNCG,MAPK3,0.0776,0,
CCR3,MAPK3,0.16087,0,
WWC1,MAPK3,0.17668,0,
MAPK3,MKNK1,0.64763,0,
MKNK1,MAPK3,0.64763,0,
MAPK3,GAB2,0.61742,0,
TNFSF11,MAPK3,0.26126,0,
MAPK3,RGS19,0.78647,0,
MAPK3,HSPB8,0.34016,0,
PTPRR,MAPK3,0.23673,0,
MAPK3,SULT4A1,0.21237,0,
FPR1,MAPK3,0.90088,0,
PALLD,MAPK3,0.31718,0,
MAPK3,FOXO6,0.45881,0,
PLAT,MAPK3,0.17426,0,
MAPK3,GATA4,0.04333,0,
MAPK3,LYL1,0.37748,0,
MAPK3,FCGR2B,0.35305,0,
FCGR2B,MAPK3,0.35305,0,
LIMA1,MAPK3,0.43668,0,
DUSP14,MAPK3,0.46168,0,
SCNN1G,MAPK3,0.2607,0,
SCNN1B,MAPK3,0.2778,0,
GLI1,PRKCI,0.33301,0,
MAP3K3,GLI1,0.67799,0,
GLI1,PRKAA2,0.3024,0,
MCM2,MCM10,0.89447,0,
CDK6,MCM10,0.86032,0,
CDC45,MCM10,0.88218,0,
MCM10,POLA1,0.78021,0,
APP,IRS1,0.69328,0,
IRS1,APP,0.69328,0,
PTPRF,IRS1,0.69639,0,
IRS1,EGF,0.29583,0,
SOCS3,IRS1,0.46692,0,
RPS6KA1,IRS1,0.4908,0,
IRS1,CDK1,0.59069,0,
IRS1,PIM1,0.41925,0,
PRKCG,IRS1,0.36602,0,
GHR,IRS1,0.57044,0,
IRS1,PTK2,0.62642,0,
PTK2,IRS1,0.62642,0,
IRS1,RAD51,0.45732,0,
JAK3,IRS1,0.51333,0,
IRS1,PRKCD,0.53546,0,
IRS1,TNF,0.32861,0,
IRS1,IL1B,0.28677,0,
IRS1,ALK,0.19478,0,
ALK,IRS1,0.19478,0,
IRS1,IRS4,0.2805,0,
PRKAA2,IRS1,0.72703,0,
IRS1,PIK3R2,0.64198,0,
IRS1,LEP,0.13338,0,
IRS1,PIK3R3,0.6812,0,
IRS1,PTPRC,0.53793,0,
APLN,IRS1,0.54444,0,
IRS1,RBP1,0.58727,0,
IRS1,TG,0.20077,0,
IRS1,ST3GAL4,0.47953,0,
TRIM72,IRS1,0.06356,0,
FBXO40,IRS1,0.27797,0,
CDK1,AJUBA,0.2746,0,
AJUBA,RARA,0.40544,0,
AURKB,AJUBA,0.15026,0,
AJUBA,BCAR1,0.78545,0,
AJUBA,SNAI1,0.20004,0,
AJUBA,SLC1A2,0.106,0,
CDK1,TOP2A,0.94999,0,
UHRF1,TOP2A,0.94015,0,
PRKCG,TOP2A,0.5727,0,
PLK1,TOP2A,0.85263,0,
PRKCD,TOP2A,0.52111,0,
TOP2A,SETMAR,0.60481,0,
ARRB2,CXCR4,0.21607,0,
RAF1,ARRB2,0.7201,0,
ARRB2,RAF1,0.7201,0,
ARRB2,MAPK10,0.41113,0,
ARRB2,ARRB1,0.51957,0,
ARRB2,GNAI1,0.53432,0,
SMO,ARRB2,0.56137,0,
ARRB2,MAP3K5,0.60313,0,
MAP3K5,ARRB2,0.60313,0,
ADRB2,ARRB2,0.09809,0,
PTAFR,ARRB2,0.62711,0,
FZD4,ARRB2,0.40277,0,
ARRB2,FZD4,0.40277,0,
TNFSF10,TNFRSF10C,0.79294,0,
PCNA,POLD2,0.59869,0,
POLD2,PCNA,0.59869,0,
DTL,PCNA,0.91526,0,
PCNA,CDT1,0.7439,0,
PCNA,EGF,0.3106,0,
CDK1,PCNA,0.94623,0,
PCNA,CDC25C,0.89029,0,
CDK6,PCNA,0.87572,0,
PCNA,RBBP8,0.70411,0,
PCNA,CHEK1,0.93612,0,
MCL1,PCNA,0.5712,0,
PCNA,RAD51,0.92102,0,
PCNA,FEN1,0.9376,0,
PCNA,FANCL,0.71014,0,
GADD45A,PCNA,0.3755,0,
PCNA,CCND1,0.23185,0,
MST1R,PCNA,0.39013,0,
PCNA,TRAIP,0.79522,0,
PCNA,RFC4,0.92364,0,
PCNA,RFC3,0.90105,0,
PPM1F,CAMK2A,0.0006,0,
PPM1F,CAMK2A,0.0006,0,
PAK1,PPM1F,0.6258,0,
CXCR4,STAT5B,0.00895,0,
STAT3,STAT5B,0.81298,0,
STAT5B,STAT3,0.81298,0,
EGF,STAT5B,0.42337,0,
STAT5B,GHR,0.40452,0,
JAK3,STAT5B,0.84081,0,
JAK2,STAT5B,0.69747,0,
STAT5B,IL2RB,0.13936,0,
GH1,STAT5B,0.11581,0,
PRL,STAT5B,0.22961,0,
ARNT2,HIF1A,0.14908,0,
AR,CA3,0.00812,0,
IFNG,RAF1,0.0151,0,
IFNG,PAK1,0.01364,0,
IFNG,IFNGR1,0.08913,0,
IFNG,TNF,0.59139,0,
IFNG,IFNGR2,0.17815,0,
TGFB1,NOS2,0.13752,0,
CDK1,FOXG1,0.40492,0,
FOXO4,FOXG1,0.35941,0,
FOXG1,FOXH1,0.18964,0,
PAK1,ARPC1B,0.59177,0,
WAS,ARPC1B,0.81966,0,
ARPC1B,ARPC2,0.86514,0,
APP,CAT,0.28251,0,
BACE2,APP,0.76997,0,
FN1,APP,0.534,0,
APP,SOCS3,0.33208,0,
SOCS3,APP,0.33208,0,
CDK1,APP,0.17988,0,
APP,MAPT,0.23861,0,
MAPK10,APP,0.41339,0,
APP,MAPK13,0.32568,0,
MAPK13,APP,0.32568,0,
APP,COL1A2,0.29282,0,
APP,MAP3K5,0.32262,0,
CRYAB,APP,0.39146,0,
SNCA,APP,0.18176,0,
PLK2,APP,0.77185,0,
APP,CTSD,0.29912,0,
APP,PLA2G4D,0.06825,0,
PLA2G4D,APP,0.06825,0,
MAP3K11,APP,0.34722,0,
APP,FLOT1,0.31699,0,
APP,NAE1,0.49736,0,
LILRB2,APP,0.43098,0,
APP,BGN,0.27078,0,
APP,CTF1,0.62431,0,
CTF1,APP,0.62431,0,
APP,POLR2K,0.49439,0,
POLR2K,APP,0.49439,0,
A2M,APP,0.61224,0,
APP,FGF12,0.72546,0,
FGF12,APP,0.72546,0,
APP,TTR,0.07106,0,
APP,NGFR,0.45045,0,
NGFR,APP,0.45045,0,
FGF16,APP,0.44835,0,
APP,FGF16,0.44835,0,
APP,KNG1,0.07,0,
APP,LRP1B,0.64579,0,
NTN1,APP,0.71418,0,
APP,LRRK2,0.3263,0,
APP,TNFRSF21,0.16238,0,
APP,GPC1,0.44982,0,
SORL1,APP,0.3072,0,
APOE,APP,0.12926,0,
AGRN,APP,0.83018,0,
APP,FBLN1,0.63933,0,
FCGR2B,APP,0.31355,0,
MSRB1,APP,0.3284,0,
APP,COL25A1,0.66676,0,
MEP1B,APP,0.17743,0,
PRSS2,APP,0.15002,0,
PLK1,MAP9,0.14298,0,
CEBPB,MAP9,0.44149,0,
MSH2,EXO1,0.83855,0,
NPM1,MSH2,0.88982,0,
ALK,MSH2,0.16864,0,
CXCR4,STAT3,0.39143,0,
HCLS1,CXCR4,0.06649,0,
CXCR4,KIT,0.09837,0,
PIM1,CXCR4,0.29479,0,
CXCR4,KITLG,0.26985,0,
CXCR4,PTPN6,0.05591,0,
CXCR4,PTK2,0.3219,0,
CXCL12,CXCR4,0.25385,0,
NPM1,CXCR4,0.33541,0,
NPM1,CXCR4,0.33541,0,
CXCR4,TLR3,0.22453,0,
CXCR4,PRKD1,0.25545,0,
JAK3,CXCR4,0.02215,0,
CXCR4,JAK3,0.02215,0,
CXCR4,PRKCD,0.00512,0,
JAK2,CXCR4,0.03178,0,
CXCR4,JAK2,0.03178,0,
CXCR4,GNAI2,0.19873,0,
CXCR4,FLOT1,0.04099,0,
PIM2,CXCR4,0.6033,0,
VAV1,CXCR4,0.0057,0,
PTPRC,CXCR4,0.22035,0,
CXCR4,FTH1,0.48907,0,
GRK6,CXCR4,0.01944,0,
CXCR4,CCR2,0.20361,0,
LASP1,CXCR4,0.18986,0,
CXCR4,ITGA5,0.25625,0,
CXCR4,SDC4,0.20851,0,
LTF,CD14,0.08746,0,
LTF,LYZ,0.22065,0,
LTF,MUC7,0.04996,0,
ITLN1,LTF,0.0168,0,
CDK1,BIRC5,0.77985,0,
BIRC5,CCNB1,0.84251,0,
CCNB1,BIRC5,0.84251,0,
BIRC5,AURKB,0.94171,0,
PLK1,BIRC5,0.83075,0,
BIRC5,MAP3K5,0.45208,0,
BIRC5,CDCA8,0.73005,0,
CDCA8,BIRC5,0.73005,0,
BIRC5,ZC3H12D,0.39276,0,
MAP1A,ACTA1,0.06642,0,
MAP1B,MAP1A,0.20371,0,
CEBPB,MAP1A,0.44276,0,
MAP1A,BAG3,0.11888,0,
MAP1A,TUBA4A,0.36567,0,
HIC1,STAT3,0.54536,0,
EGF,STAT3,0.33523,0,
STAT3,DLL1,0.42598,0,
STAT3,CDK1,0.59667,0,
STAT3,HRAS,0.25761,0,
STAT3,PIM1,0.4192,0,
IL6R,STAT3,0.63881,0,
PTPN6,STAT3,0.66205,0,
IL10,STAT3,0.30968,0,
BLK,STAT3,0.28964,0,
TNFSF14,STAT3,0.61652,0,
STAT3,VEGFA,0.36191,0,
STAT3,AR,0.26937,0,
STAT3,AR,0.26937,0,
STAT3,PRKCG,0.38335,0,
EZH2,STAT3,0.57698,0,
IL10RA,STAT3,0.48951,0,
STAT3,GHR,0.3846,0,
STAT3,PTK2,0.46188,0,
LIF,STAT3,0.1664,0,
PTGS2,STAT3,0.21354,0,
HIF1A,STAT3,0.56202,0,
STAT3,PRDM1,0.35717,0,
CEBPB,STAT3,0.75955,0,
STAT3,JUNB,0.61304,0,
PTPRD,STAT3,0.30593,0,
STAT3,FGF2,0.39319,0,
JAK3,STAT3,0.77306,0,
PRKCD,STAT3,0.78082,0,
STAT3,SPI1,0.7492,0,
GADD45A,STAT3,0.6057,0,
CSF3R,STAT3,0.81854,0,
MAPK14,STAT3,0.7053,0,
BTK,STAT3,0.644,0,
TNF,STAT3,0.11274,0,
STAT3,HNF1A,0.06008,0,
JAK2,STAT3,0.55755,0,
STAT3,JAK2,0.55755,0,
TGFB1,STAT3,0.60394,0,
CCND1,STAT3,0.38098,0,
KDR,STAT3,0.41888,0,
FGR,STAT3,0.75761,0,
IL2RB,STAT3,0.0655,0,
PTK2B,STAT3,0.80845,0,
STAT3,OGDHL,0.21186,0,
LEP,STAT3,0.24722,0,
STAT3,IRAK3,0.7376,0,
BCKDK,STAT3,0.71878,0,
DAB2IP,STAT3,0.5526,0,
STAT3,IL1RAP,0.74483,0,
STAT3,CCR2,0.37693,0,
STAT3,SULT2A1,0.03665,0,
MAP4K4,STAT3,0.88405,0,
STAT3,MORC4,0.51784,0,
STAT3,SNCG,0.13418,0,
BMX,STAT3,0.74026,0,
CORO1A,STAT3,0.5633,0,
STAT3,TNFSF18,0.2057,0,
OSM,STAT3,0.3968,0,
STAT3,TNFSF11,0.25046,0,
STAT3,IL25,0.29562,0,
PTPRR,STAT3,0.30423,0,
FES,STAT3,0.66878,0,
STAT3,EPHA3,0.15581,0,
STAT3,PTPRG,0.34409,0,
STAT3,ASAP2,0.15791,0,
SLURP1,STAT3,0.13208,0,
CD24,STAT3,0.11959,0,
STAT3,PTPRT,0.43282,0,
FRK,STAT3,0.37063,0,
STAT3,SH3PXD2A,0.52598,0,
STAT3,AGPAT5,0.61341,0,
BHLHE40,STAT3,0.38151,0,
STAT3,SOX1,0.17902,0,
STAT3,DIRAS3,0.22433,0,
RAD51C,RAD51,0.82427,0,
RAD51C,XRCC2,0.77919,0,
MAP2K3,MAP2K6,0.46293,0,
MAP2K6,MAP2K3,0.46293,0,
MAP2K3,MAPK13,0.56312,0,
MAP3K8,MAP2K3,0.35287,0,
ARRB1,MAP2K3,0.48082,0,
PAK1,MAP2K3,0.58458,0,
MAP2K3,MAPK14,0.52324,0,
MAPK14,MAP2K3,0.52324,0,
GADD45B,MAP2K3,0.39917,0,
MAP2K3,MAP3K5,0.47795,0,
MAP3K5,MAP2K3,0.47795,0,
MAP3K3,MAP2K3,0.60922,0,
MAP3K11,MAP2K3,0.61908,0,
MAPK8IP2,MAP2K3,0.16994,0,
CDK1,CAT,0.4015,0,
PRKCD,CAT,0.64556,0,
CRYAB,CAT,0.21343,0,
MECOM,HIC1,0.20915,0,
WNT2,LRP5,0.69353,0,
WNT2,LRP6,0.57505,0,
WNT2,FZD1,0.41967,0,
FZD1,WNT2,0.41967,0,
WNT2,FZD6,0.50305,0,
WNT2,FZD8,0.65062,0,
WNT2,FZD4,0.35555,0,
WNT2,FZD7,0.35804,0,
WNT2,FZD10,0.32545,0,
YAP1,SMAD1,0.72543,0,
WNT5A,SMAD1,0.6538,0,
SMAD1,PAK1,0.37992,0,
BMPR1A,SMAD1,0.71146,0,
BMP2,SMAD1,0.25939,0,
SMAD6,SMAD1,0.40245,0,
BMPR1B,SMAD1,0.32493,0,
COL4A1,SMAD1,0.6059,0,
MAST4,SMAD1,0.77499,0,
TRIM25,BMI1,0.44471,0,
ZBTB16,BMI1,0.18739,0,
BMI1,CDKN2A,0.24438,0,
BMI1,CDKN2A,0.24438,0,
RYBP,BMI1,0.27268,0,
PHC2,BMI1,0.44496,0,
EGF,CASP8,0.34174,0,
CDK1,CASP8,0.49848,0,
PTPN6,CASP8,0.57845,0,
CASP8,CCNB1,0.50944,0,
CASP8,AR,0.25362,0,
CASP8,AR,0.25362,0,
CASP8,CASP10,0.77454,0,
CASP10,CASP8,0.77454,0,
PLK3,CASP8,0.29902,0,
IRF1,CASP8,0.62613,0,
TNFRSF1A,CASP8,0.73835,0,
CASP8,TNFRSF1A,0.73835,0,
CASP8,CFLAR,0.81078,0,
TNFSF10,CASP8,0.79044,0,
CASP8,TNFSF10,0.79044,0,
CASP8,NLRC4,0.63764,0,
CASP8,VIM,0.42598,0,
BID,CASP8,0.64026,0,
CASP8,BID,0.64026,0,
DEDD2,CASP8,0.22525,0,
CASP8,TRAF1,0.05181,0,
PLA2G4A,CASP8,0.53185,0,
MAP4K4,CASP8,0.46894,0,
CASP8,PCYT1A,0.72337,0,
HIP1,CASP8,0.34491,0,
DNMT3B,DNMT3L,0.0043,0,
HELLS,DNMT3L,0.00334,0,
MC4R,PPP1R1B,0.26702,0,
NTS,PPP1R1B,0.02635,0,
DRD1,PPP1R1B,0.42006,0,
PPP1R1B,HTR6,0.06447,0,
ADD2,PPP1R1B,0.05211,0,
PPP1R1B,KRT1,0.04367,0,
CFP,PPP1R1B,0.10059,0,
TRIM25,EZH2,0.50358,0,
TRIM25,KLF5,0.29674,0,
TRIM25,ZC3HAV1,0.61764,0,
CEBPB,ORM1,0.33073,0,
ORM1,ALB,0.45991,0,
PTPRF,MET,0.80167,0,
KITLG,MET,0.76253,0,
PDGFA,MET,0.71003,0,
BDNF,MET,0.32133,0,
CBL,MET,0.41899,0,
MET,CBL,0.41899,0,
NGF,MET,0.46036,0,
MET,GRB7,0.32437,0,
MET,PTK2,0.77322,0,
MET,HGF,0.22498,0,
NTF3,MET,0.66856,0,
FGF2,MET,0.61649,0,
MET,PRKCD,0.45589,0,
FGF10,MET,0.41824,0,
MET,ITGB4,0.48683,0,
ITGB4,MET,0.48683,0,
MET,PTPRB,0.73628,0,
DCN,MET,0.35684,0,
FGF7,MET,0.21323,0,
MET,PIK3R2,0.68676,0,
VAV1,MET,0.50231,0,
INPPL1,MET,0.51678,0,
MET,PIK3R3,0.6769,0,
ANGPT2,MET,0.54126,0,
FGF18,MET,0.47023,0,
MET,MST1R,0.36646,0,
MST1R,MET,0.36646,0,
PLCG2,MET,0.53719,0,
EFNA5,MET,0.74925,0,
MET,SHC2,0.56764,0,
FGF17,MET,0.24955,0,
FGF16,MET,0.43165,0,
INPP5D,MET,0.55805,0,
VEGFC,MET,0.59651,0,
NTF4,MET,0.71255,0,
PTPRJ,MET,0.4224,0,
PTPRJ,MET,0.4224,0,
EFNA3,MET,0.16564,0,
EFNA1,MET,0.70864,0,
PGF,MET,0.29411,0,
MET,PLXNB1,0.76758,0,
FGF23,MET,0.00262,0,
FGF20,MET,0.6829,0,
PTPRG,MET,0.69056,0,
FGF5,MET,0.12529,0,
MET,SPSB1,0.53215,0,
MET,SHC4,0.68852,0,
MET,CPD,0.3895,0,
RANBP10,MET,0.26637,0,
TIMP3,MMP9,0.20322,0,
TIMP3,KDR,0.60212,0,
KDR,TIMP3,0.60212,0,
TIMP3,EFEMP1,0.4175,0,
SIX1,BMP4,0.52829,0,
BMP4,BMPR1A,0.56316,0,
BMPR1A,BMP4,0.56316,0,
BMP4,BGN,0.28408,0,
BMPR1B,BMP4,0.54923,0,
BMP4,BMPR1B,0.54923,0,
BMP4,CHRDL1,0.5439,0,
TLR5,TLR8,0.93274,0,
TLR8,TLR5,0.93274,0,
TLR10,TLR8,0.80071,0,
TLR8,TLR10,0.80071,0,
CD14,TLR8,0.28501,0,
MYD88,TLR8,0.84707,0,
TLR8,MYD88,0.84707,0,
TLR2,TLR8,0.7262,0,
TLR8,TLR2,0.7262,0,
BTK,TLR8,0.79662,0,
TLR4,TLR8,0.87577,0,
TLR8,TLR4,0.87577,0,
TLR9,TLR8,0.65233,0,
TLR8,TLR9,0.65233,0,
TLR8,TLR6,0.87893,0,
TLR6,TLR8,0.87893,0,
TLR1,TLR8,0.91001,0,
TLR8,TLR1,0.91001,0,
UNC93B1,TLR8,0.65716,0,
NUAK1,MAPT,0.20088,0,
NUAK1,PLK1,0.05879,0,
PLK1,NUAK1,0.05879,0,
IRF5,IRF7,0.54303,0,
MYD88,IRF7,0.35481,0,
TNFAIP3,IRF7,0.21534,0,
TICAM1,IRF7,0.59228,0,
PALD1,IRF7,0.40892,0,
IRF7,IQSEC1,0.45098,0,
IRF7,CDC34,0.33397,0,
TRIM21,IRF7,0.47071,0,
VCAN,CCL2,0.10768,0,
CCL2,VCAN,0.10768,0,
CCL2,MMP14,0.30802,0,
CCL2,CCL8,0.5015,0,
CCL2,CCL5,0.12383,0,
CCL2,CCL11,0.23357,0,
MMP8,CCL2,0.08563,0,
CCL2,CCR2,0.23001,0,
CCL2,CCL13,0.44855,0,
CCL13,CCL2,0.44855,0,
MMP3,CCL2,0.06483,0,
CCL2,CCR3,0.18807,0,
COL1A1,FN1,0.80179,0,
COL1A1,MMP2,0.8365,0,
MYB,COL1A1,0.05889,0,
COL1A1,PAK1,0.18343,0,
CD36,COL1A1,0.11908,0,
COL1A1,ITGA2,0.26761,0,
CD93,COL1A1,0.13863,0,
CDK1,CENPA,0.94614,0,
CENPA,AURKB,0.92258,0,
AURKB,CENPA,0.92258,0,
DIAPH3,CENPA,0.85317,0,
CENPA,HJURP,0.92492,0,
YAP1,EGF,0.2321,0,
STK38,YAP1,0.52504,0,
CDK1,YAP1,0.21827,0,
ERBB4,YAP1,0.80803,0,
YAP1,AVP,0.1391,0,
YAP1,TEAD2,0.68248,0,
YAP1,TEAD3,0.84742,0,
FERMT2,YAP1,0.69319,0,
YAP1,TEAD4,0.16259,0,
YAP1,TEAD1,0.88596,0,
SOCS6,YAP1,0.8749,0,
AMOTL1,YAP1,0.75199,0,
YAP1,HEMGN,0.14136,0,
PRRG2,YAP1,0.64352,0,
SOCS3,LIFR,0.38197,0,
PTPN6,LIFR,0.42314,0,
CTF1,LIFR,0.65972,0,
CRLF1,LIFR,0.19407,0,
CNTFR,LIFR,0.59362,0,
MCM2,EGF,0.34346,0,
CDK6,MCM2,0.81993,0,
CDC45,MCM2,0.90652,0,
MCM2,CDC45,0.90652,0,
PLK1,MCM2,0.87945,0,
MCM2,MCM4,0.924,0,
MCM2,CDC6,0.90973,0,
MCM2,CCNA1,0.27702,0,
ORC6,MCM2,0.7809,0,
HCLS1,WNT5A,0.30713,0,
FGR,HCLS1,0.90018,0,
DDIT3,ITGAM,0.03189,0,
ATAD2,AR,0.36332,0,
WNT4,SFRP1,0.20927,0,
SFRP1,WNT4,0.20927,0,
WNT4,LRP5,0.33821,0,
WNT4,LRP6,0.40669,0,
SFRP2,WNT4,0.00498,0,
SFRP2,WNT4,0.00498,0,
WNT4,FZD1,0.34556,0,
FZD6,WNT4,0.44933,0,
WNT4,FZD6,0.44933,0,
WNT4,FZD8,0.314,0,
WNT4,FZD4,0.24156,0,
WNT4,FZD7,0.16142,0,
WNT4,FZD10,0.34733,0,
WNT4,LGALS3BP,0.61681,0,
CDT1,DTL,0.80423,0,
CDK1,DTL,0.93442,0,
IRS2,PTPRF,0.23221,0,
DDIT3,ITGAM,0.03189,0,
DDIT3,MAP1LC3B,0.412,0,
DDIT3,CEBPB,0.48951,0,
CEBPE,DDIT3,0.17294,0,
DDIT3,CEBPD,0.04253,0,
CDK1,CDT1,0.71919,0,
CCNA2,CDT1,0.72961,0,
CDT1,MCM4,0.68703,0,
CDT1,CDC6,0.77123,0,
CDT1,CCNA1,0.22097,0,
HDAC11,CDT1,0.40066,0,
RPS27L,MAP3K3,0.64258,0,
ERN1,HSPA1A,0.26341,0,
ERN1,TNFRSF10D,0.20369,0,
ERN1,TNFRSF1A,0.19802,0,
ERN1,FOS,0.61645,0,
ERN1,MAP3K5,0.29457,0,
TG,ERN1,0.0665,0,
GIPC1,MYO6,0.541,0,
GIPC1,TYRP1,0.33279,0,
ACTN1,GIPC1,0.6215,0,
ITGA5,GIPC1,0.46913,0,
RGS19,GIPC1,0.57766,0,
GIPC1,ITGA6,0.44387,0,
GIPC1,TPBG,0.22272,0,
NRP1,GIPC1,0.3715,0,
GIPC1,PLEKHG5,0.63616,0,
IRF5,IL10,0.35278,0,
IRF5,IRF1,0.50453,0,
IRF5,MYD88,0.59568,0,
MYD88,IRF5,0.59568,0,
IRF5,IRF6,0.53987,0,
IRF5,RGS3,0.57057,0,
IRF5,GTPBP1,0.22678,0,
TRIM21,IRF5,0.48549,0,
EGF,RAF1,0.39617,0,
EGF,IGF2R,0.38145,0,
EGF,RPS6KA1,0.34029,0,
EGF,PDK1,0.07945,0,
KRT18,EGF,0.1991,0,
AR,EGF,0.09671,0,
EGF,ERBB3,0.11469,0,
CDC42EP4,EGF,0.16514,0,
PTK2,EGF,0.1921,0,
EGF,PAK1,0.30363,0,
CDC25A,EGF,0.3054,0,
PRKD1,EGF,0.20109,0,
BCAR1,EGF,0.27073,0,
EGF,PRKCD,0.42855,0,
EGF,MAPK14,0.40472,0,
EGF,FOS,0.0287,0,
EGF,ABCC3,0.64858,0,
