FROM,TO,W,DRUG,
GCG,DPP4,0.01154,0,
GPC3,DPP4,0.31097,0,
FOXP3,HIST1H1B,0.02507,0,
PPBP,CXCR2,0.27229,0,
PPBP,CXCR1,0.35158,0,
PPBP,MMP1,0.03798,0,
AGER,S100P,0.18427,0,
NEFL,NEFH,0.34252,0,
A2M,LCAT,0.73104,0,
PAEP,A2M,0.16539,0,
AMBP,A2M,0.07585,0,
CTSE,A2M,0.19801,0,
FGF17,NTRK3,0.59763,0,
ANGPT4,NTRK3,0.12497,0,
WNT3A,FZD4,0.53368,0,
CXCR1,CXCR2,0.88354,0,
CXCR2,GRIA1,0.41701,0,
FGF17,FLT4,0.67957,0,
ANGPT4,FLT4,0.16775,0,
FGF5,FLT4,0.00833,0,
CD36,ALPI,0.04176,0,
PF4,ACKR1,0.34072,0,
PF4,PROC,0.06942,0,
PF4,THBD,0.25019,0,
WNT2B,FZD4,0.68858,0,
FZD4,WNT2B,0.68858,0,
MYOC,FZD4,0.2906,0,
CAMP,FPR2,0.13657,0,
ELN,PRTN3,0.18373,0,
PRTN3,CXCL14,0.06556,0,
SPP1,CCR8,0.22364,0,
HBZ,HBB,0.28473,0,
HBB,HBA1,0.97223,0,
AHSP,HBA1,0.76087,0,
HBA1,CD163,0.00821,0,
HBG2,HBA1,0.5576,0,
FGF17,MUSK,0.39871,0,
FGF17,TIE1,0.61125,0,
FGF17,FGFR4,0.58357,0,
FGFR4,FGF17,0.58357,0,
ITGA7,FHL2,0.2676,0,
FHL2,TTN,0.21625,0,
ISL1,HNF4A,0.0278,0,
HNF4A,FOXO6,0.00069,0,
HNF4A,NR0B1,0.17426,0,
MMP1,COL2A1,0.01279,0,
MMP7,MMP1,0.13983,0,
MMP1,PKDCC,0.07283,0,
MDK,SDC1,0.39925,0,
TGM1,MDK,0.21643,0,
F2,F2RL1,0.00834,0,
F2RL1,ST14,0.34894,0,
RAMP2,CALCB,0.09616,0,
RAMP2,CALCA,0.07776,0,
RAMP2,ADM2,0.38916,0,
RAMP2,CALCRL,0.76585,0,
ADM,RAMP2,0.18206,0,
RAMP2,CALCA,0.07776,0,
UCN3,CRHR1,0.0034,0,
PTHLH,PTH2R,0.0423,0,
ANGPT4,MUSK,0.16003,0,
ANGPT4,TIE1,0.28635,0,
ANGPT4,FGFR4,0.23729,0,
RAMP3,CALCB,0.0957,0,
CALCB,CALCR,0.0051,0,
LGR4,RSPO1,0.31842,0,
RSPO1,RNF43,0.28873,0,
VIP,ADCYAP1R1,0.4338,0,
VIP,VIPR1,0.61786,0,
RAMP3,CALCA,0.07825,0,
CALCA,CALCA,1,0,
PCSK1,PMCH,0.04114,0,
KISS1,KISS1R,0.09686,0,
RAMP3,ADM2,0.38423,0,
RAMP3,CALCRL,0.77686,0,
ADM,RAMP3,0.33854,0,
RAMP3,CALCA,0.07825,0,
LGR4,RSPO4,0.37563,0,
SST,SSTR5,0.00711,0,
ADM2,CALCR,0.04854,0,
CALCR,ADM,0.07843,0,
CNTFR,CRLF1,0.13015,0,
OPRK1,GRK1,0.00842,0,
GRIA1,GCG,0.02845,0,
SYT7,GCG,0.02304,0,
NPPA,NPR1,0.29342,0,
NPR1,NPPA,0.29342,0,
NPR1,MSI1,0.20002,0,
ADM,CALCRL,0.35275,0,
GRIA1,NTS,0.05533,0,
ADM,GPR182,0.37264,0,
KNG1,HABP2,0.09735,0,
PTPRN,SPTBN2,0.05693,0,
GRIN2A,NCAPH,0.03343,0,
GRIN2A,SPTBN2,0.04672,0,
F2,FGA,0.16796,0,
FGA,FGB,0.83007,0,
NCAPH,NCAPG,0.87977,0,
DUOX1,GRIA1,0.36239,0,
SPTA1,SPTBN2,0.12492,0,
NFASC,TNR,0.37232,0,
RIMS2,RAPGEF4,0.06878,0,
CTSV,HLA-DQB2,0.03595,0,
CLDN3,CLDN1,0.06706,0,
CLDN1,CLDN3,0.06706,0,
HSPB8,HSPB7,0.4949,0,
HSPB8,HSPB3,0.54847,0,
WNT7B,FZD9,0.06772,0,
WNT3,FZD9,0.17559,0,
EFNA3,EPHA8,0.04413,0,
S1PR1,SPP1,0.29683,0,
CSNK1A1L,CEACAM3,0.75792,0,
PLK4,STIL,0.80484,0,
RNF43,HECW1,0.33193,0,
MELK,HIST1H1B,0.07089,0,
ORC6,ORC1,0.65315,0,
ORC1,TRIP13,0.6996,0,
EFNA2,EPHA8,0.0526,0,
CDCP1,ST14,0.40257,0,
EPHA8,EFNA4,0.02531,0,
EFNA4,EPHA8,0.02531,0,
WNT10A,FZD9,0.04248,0,
FBLN5,ELN,0.64127,0,
FGF5,TIE1,0.00292,0,
FHL5,KIF17,0.64808,0,
KIF17,FHL5,0.64808,0,
PLAU,ST14,0.3694,0,
ST14,PLAU,0.3694,0,
SLC4A1,RHAG,0.60363,0,
GYPA,SLC4A1,0.94047,0,
SLC4A1,GYPA,0.94047,0,
ALPI,HIST1H2AI,0.00398,0,
CP,PROC,0.03642,0,
CLDN5,CLDN3,0.36615,0,
DEPTOR,KRT1,0.23195,0,
HBB,CD163,0.01505,0,
HBB,HBG2,0.5327,0,
GRIK4,GRIK2,0.2088,0,
F2,PROC,0.20319,0,
ELN,FBLN1,0.56725,0,
FBLN1,ELN,0.56725,0,
MMP12,ELN,0.24749,0,
DSP,KRT1,0.25417,0,
KRT1,DSP,0.25417,0,
COL17A1,DSP,0.22343,0,
DSP,PKP2,0.44129,0,
PKP2,DSP,0.44129,0,
SLC6A4,GPM6B,0.52676,0,
SLIT2,ROBO4,0.72955,0,
FGF5,FGFR4,0.06887,0,
MS4A3,CDKN3,0.15728,0,
TTN,MYBPC3,0.28478,0,
FBLN1,FGB,0.12311,0,
CDH13,ADIPOQ,0.15421,0,
PCSK1,PCSK1N,0.16989,0,
F10,F7,0.09496,0,
F7,F10,0.09496,0,
LAD1,COL17A1,0.39707,0,
DSG2,PKP2,0.4345,0,
PKP2,DSG2,0.4345,0,
DSG2,PKP3,0.51666,0,
PKP3,DSG2,0.51666,0,
MUC2,AGR2,0.0914,0,
MMP12,F12,0.2713,0,
MYL2,MYOC,0.22376,0,
CLGN,ADAM2,0.22158,0,
LAMB3,LAMC2,0.64503,0,
LAMC2,LAMB3,0.64503,0,
RCVRN,GRK1,0.09451,0,
TTN,TCAP,0.32074,0,
TTN,ANKRD1,0.15541,0,
BAAT,SLC7A11,0.01572,0,
SKA3,SKA1,0.79683,0,
KIFC1,MSLN,0.03982,0,
MKI67,KIF15,0.77122,0,
CASQ2,ANKRD1,0.12795,0,
DAZ1,DAZL,0.00245,0,
SPTB,SPTA1,0.01066,0,
MSLN,MUC16,0.04697,0,
HTR3B,HTR3A,0.02185,0,
GINS1,GINS2,0.7265,0,
GINS4,GINS2,0.46199,0,
CSRP3,SPTB,0.06321,0,
GABRR2,GABRR1,0.0118,0,
P2RX2,GABRR1,0.05427,0,
GINS4,GINS1,0.60388,0,
MUC3A,TFF3,0.19726,0,
SPC24,SPC25,0.76099,0,
IGKC,IGHG1,0.88593,0,
IGHG1,IGLC1,0.77329,0,
IGLV2-8,IGHG1,0.57145,0,
IGHG1,FCGR3B,0.15284,0,
IGHV3-33,IGLC1,0.55789,0,
IGLV2-8,IGLC1,0.46495,0,
NGB,ATP1B2,0.08247,0,
DEFA1B,DEFA3,0.81217,0,
UPK1B,UPK3B,0.03747,0,
PGLYRP4,PGLYRP3,0.54117,0,
CHRNA4,PSCA,0.03707,0,
CLPS,LIPF,0.01164,0,
CTRB1,LYPD3,0.05777,0,
CLPS,PNLIP,0.93218,0,
SCUBE3,SCUBE1,0.22822,0,
SYT16,SYT14,0.02175,0,
P2RX1,P2RX2,0.45304,0,
ABCA4,CNGB1,0.05769,0,
CHRNA5,CHRNB4,0.22672,0,
BPI,PRSS2,0.02405,0,
CLPS,PNLIPRP2,0.85961,0,
HNF1A,UGT1A1,0.24167,0,
EPAS1,SERPINE1,0.37709,0,
SERPINE1,TFAP2A,0.12091,0,
HNF4A,APOA2,0.23477,0,
HNF4A,AFP,0.23244,0,
HNF4A,UGT2B7,0.26261,0,
SULT2A1,HNF4A,0.04056,0,
HNF4A,G6PC,0.23804,0,
HNF1A,HNF4A,0.5688,0,
HNF4A,HNF1A,0.5688,0,
HNF4A,GUCY2C,0.39966,0,
HNF4A,F2,0.3251,0,
HNF4A,APOC3,0.22415,0,
HNF4A,NPC1L1,0.44915,0,
HNF4A,GH1,0.0633,0,
CYP26A1,HNF4A,0.00753,0,
HNF4A,APOA1,0.24044,0,
HNF4A,AKR1C4,0.21383,0,
HNF4A,CYP2B6,0.06346,0,
TWIST1,SRPX,0.09102,0,
FOXA1,FUT8,0.39131,0,
ETV4,MUC4,0.25437,0,
SYN2,ETV4,0.43026,0,
ETV4,MMP7,0.12444,0,
TAL1,CDH23,0.6667,0,
GATA1,TAL1,0.72341,0,
TAL1,ERG,0.71751,0,
ABCA4,TAL1,0.2132,0,
ADM,TFAP2A,0.12477,0,
TFF1,TFAP2C,0.05236,0,
FOXA1,TFAP2C,0.46542,0,
TFAP2C,FOXA1,0.46542,0,
TFAP2C,CRABP2,0.33535,0,
TFAP2C,RET,0.06666,0,
TBX5,FGF10,0.58761,0,
TBX5,NPPA,0.34985,0,
ERG,CDH5,0.88583,0,
FOXA1,TFF1,0.02202,0,
HNF1A,UGT1A6,0.25873,0,
TFAP2A,HOXA4,0.18976,0,
TP63,RGS20,0.11996,0,
TP63,KLF4,0.07092,0,
TBX2,CDKN2A,0.22506,0,
TBX2,CDKN2A,0.22506,0,
PAX5,CD79A,0.6273,0,
IL21,PAX5,0.26942,0,
PRKCE,PAX5,0.18885,0,
HNF1A,UGT2B7,0.24581,0,
EGLN3,EPAS1,0.21469,0,
EPAS1,HBA1,0.3056,0,
SLC2A1,EPAS1,0.34558,0,
EPAS1,HBB,0.32074,0,
TERT,EPAS1,0.1797,0,
HNF1A,FGL1,0.35859,0,
FOXA1,EYA2,0.4149,0,
HNF1A,IGFBP1,0.20624,0,
HOXA10,IGFBP1,0.09301,0,
IGFBP1,PGR,0.06262,0,
FOXO6,IGFBP1,0.00453,0,
SOX10,GJB1,0.05517,0,
MYCN,MCM4,0.28372,0,
GATA1,GFI1B,0.46771,0,
HNF4G,AKR1C4,0.33778,0,
TFAP2A,CDH1,0.33546,0,
TBX3,CDH1,0.58675,0,
MYBL2,PSG1,0.04724,0,
MYOCD,ACTG2,0.64375,0,
GATA2,GATA1,0.63599,0,
GATA1,HOXA10,0.22485,0,
GATA1,GP6,0.76812,0,
GATA1,HBB,0.42284,0,
GATA1,ALAS2,0.46835,0,
GATA1,PF4,0.6696,0,
SPDEF,AGR2,0.4054,0,
HNF1A,G6PC,0.1927,0,
FOXA1,AGR2,0.25235,0,
FOXA1,BRIP1,0.37779,0,
TFAP2A,FOXA1,0.21633,0,
FOXA1,TFAP2A,0.21633,0,
FOXA1,FSTL5,0.06958,0,
AFF3,FOXA1,0.35392,0,
FOXA1,CDH18,0.16133,0,
FOXA1,PRLR,0.20798,0,
FOXA1,TENM4,0.26539,0,
FOXA1,RET,0.37116,0,
FOXA1,ZPLD1,0.04562,0,
FOXA1,UGT2B15,0.04,0,
HNF1A,AKR1C4,0.43551,0,
HNF1A,SLC2A2,0.04547,0,
HNF1A,SLC22A10,0.01328,0,
HNF1A,UGT1A8,0.0277,0,
HNF1A,UGT1A10,0.12593,0,
HNF1A,CDH17,0.64832,0,
FOXM1,BRIP1,0.65335,0,
GATA2,PECAM1,0.73462,0,
GATA2,PPP1R15A,0.36795,0,
GATA2,KAZN,0.59466,0,
GATA2,IL1RL1,0.41624,0,
GATA2,ADH1A,0.29162,0,
GATA2,GPR146,0.59726,0,
TFAP2A,CCNB1,0.36338,0,
TFAP2A,CRABP2,0.09947,0,
ADRA1A,TFAP2A,0.30568,0,
TFAP2A,CGA,0.3102,0,
HOXC11,LCT,0.05465,0,
FOXM1,CCNB1,0.72782,0,
FOXM1,CDC25A,0.75856,0,
FOXM1,CDC6,0.74393,0,
CDX2,GUCY2C,0.60491,0,
CDX2,VIL1,0.30435,0,
CDX2,KLF4,0.08337,0,
CDX2,REG4,0.09286,0,
CDX2,MUC2,0.01893,0,
CDX2,UGT1A8,0.03621,0,
CDX2,SLC9A2,0.14827,0,
CDX2,UGT1A10,0.10905,0,
CDX2,CDH17,0.61131,0,
CDX2,SLC15A1,0.31158,0,
HMGA1,CDC25A,0.57662,0,
KLF4,BIRC5,0.34529,0,
MYCN,MCM2,0.25769,0,
ERG,VWF,0.63536,0,
ERG,ZBTB16,0.40626,0,
MMP3,ERG,0.1505,0,
HOXA5,PGR,0.59902,0,
NR4A1,HSD3B2,0.05697,0,
E2F7,E2F8,0.53125,0,
HMGA2,CCNA2,0.4128,0,
KLF2,THBD,0.50569,0,
SOX10,EDNRB,0.08545,0,
PGR,KLK3,0.04633,0,
KLF4,THBD,0.64692,0,
CAV1,IGFBP3,-0.22496,1,
CAV1,TEK,0.63299,1,
RRM2,CDH1,0.35968,1,
GRIN1,CDH2,0.04314,1,
PLA2G4A,MYBL2,0.17087,1,
COL17A1,KRT18,0.13924,1,
IGFBP3,ADAM12,0.28935,1,
ACTN2,ADAM12,-0.24251,1,
RGCC,PLK1,-0.45081,1,
IGFBP3,CAV1,-0.22496,1,
ITGB4,CAV1,-0.21578,1,
TEK,CAV1,0.63299,1,
FLT4,CAV1,0.3574,1,
BMX,CAV1,0.03651,1,
MET,CDH1,0.40341,1,
CDK1,CDH1,0.27476,1,
PLK1,CDH1,0.35025,1,
CDH1,RRM2,0.35968,1,
CSNK1A1L,CDH1,-0.31568,1,
CAMK2A,GRIN1,-0.16203,1,
CIT,GRIN1,0.10836,1,
EPHB2,GRIN1,0.10641,1,
PRKCE,GRIN1,-0.19018,1,
CDH2,GRIN1,0.04314,1,
GRIN1,GRIN2A,-0.01892,1,
MYCN,MCM2,0.25769,1,
CDK1,MYCN,0.20168,1,
PKMYT1,MYCN,0.13858,1,
AURKA,AURKB,0.66448,1,
AURKA,PLK1,0.72503,1,
PLK4,AURKA,0.66275,1,
EGF,MET,0.09237,1,
PRKCE,MET,-0.22831,1,
MET,ITGB4,0.21626,1,
ITGB4,MET,0.21626,1,
MET,PTPRB,-0.28007,1,
PTPRB,MET,-0.28007,1,
EFNA4,MET,0.16946,1,
FGF5,MET,0.12695,1,
MYBL2,CDK1,0.66548,1,
MYBL2,PLA2G4A,0.17087,1,
EGF,MCM2,0.21843,1,
CDC45,MCM2,0.76777,1,
MCM2,CDC45,0.76777,1,
PLK1,MCM2,0.78829,1,
MCM2,ORC1,0.76928,1,
ORC1,MCM2,0.76928,1,
EGF,KRT18,0.12502,1,
EGF,EPHB2,0.16575,1,
EGF,RET,0.00906,1,
EGF,ITGB4,0.07087,1,
EGF,EPHB1,0.15199,1,
EGF,BMX,0.00931,1,
ADAM12,EGF,0.08272,1,
CDK1,KRT18,0.43474,1,
CDK1,PKMYT1,0.59985,1,
CDK1,PLK1,0.71782,1,
CHEK1,CDK1,0.69946,1,
CDK1,CHEK1,0.69946,1,
CDK1,RRM2,0.7718,1,
CDK1,RGCC,-0.39749,1,
RGCC,CDK1,-0.39749,1,
CDK1,ORC1,0.70244,1,
CAMK2A,KRT18,-0.32883,1,
PRKCE,KRT18,-0.32972,1,
KRT18,COL17A1,0.13924,1,
ADAM12,IGFBP3,0.28935,1,
PKMYT1,PLK1,0.80087,1,
CAMK2A,ACTN2,0.59396,1,
ADAM12,ACTN2,-0.24251,1,
CLSPN,CDC45,0.67682,1,
PLK1,CLSPN,0.71698,1,
CHEK1,CLSPN,0.8344,1,
CLSPN,CHEK1,0.8344,1,
AURKB,PLK1,0.76892,1,
CHEK1,AURKB,0.71785,1,
AURKB,NCAPH,0.79238,1,
CAMK2A,PLA2G4A,-0.20334,1,
GRIN2A,CAMK2A,-0.08375,1,
CAMK2A,GRIN2A,-0.08375,1,
NCAPH,CAMK2A,-0.34284,1,
CHEK1,PLK1,0.79458,1,
PLK1,RRM2,0.82093,1,
PLK1,RGCC,-0.45081,1,
RRM2,CHEK1,0.76004,1,
EPHB2,ITGB4,0.36068,1,
EFNA4,EPHB2,0.25757,1,
FGF5,EPHB2,0.24592,1,
RET,GDNF,-0.00314,1,
EFNA4,RET,0.04915,1,
EPHB1,ITGB4,0.00463,1,
COL17A1,ITGB4,0.638,1,
GDNF,CDH2,0.07462,1,
CDH2,FGFR4,-0.14457,1,
FGFR4,CDH2,-0.14457,1,
PTPRB,TEK,0.85776,1,
TEK,PTPRB,0.85776,1,
EFNA4,EPHB1,0.18295,1,
FGF5,EPHB1,0.00547,1,
TIE1,TEK,0.76105,1,
TEK,TIE1,0.76105,1,
FGF5,FLT4,0.00833,1,
NCAPH,GRIN2A,-0.03343,1,
EPHA8,EFNA4,0.02531,1,
EFNA4,EPHA8,0.02531,1,
FGF5,TIE1,0.00292,1,
FGFR4,FGF5,-0.06887,1,
MYCN,MCM2,0.25769,1,
DB00317,MET,2,1,
DB00317,RET,2,1,
DB00317,EPHB1,2,1,
DB04868,RET,2,1,
DB04868,TEK,2,1,
DB04868,EPHB1,2,1,
DB04868,EPHA8,2,1,
DB04868,EPHB2,2,1,
DB04868,TIE1,2,1,
DB05294,FLT4,2,1,
DB05294,MET,2,1,
DB05294,RET,2,1,
DB05294,FGFR4,2,1,
DB05294,TEK,2,1,
DB05294,EPHB1,2,1,
DB05294,PLK4,2,1,
DB05294,EPHA8,2,1,
DB08865,MET,2,1,
DB08865,AURKA,2,1,
DB08865,RET,2,1,
DB08865,TEK,2,1,
DB08865,AURKB,2,1,
DB08865,EPHB1,2,1,
DB08865,PLK4,2,1,
DB08865,EPHA8,2,1,
DB08865,TIE1,2,1,
DB08865,BMX,2,1,
DB06616,MET,2,1,
DB06616,RET,2,1,
DB06616,TEK,2,1,
DB06616,CHEK1,2,1,
DB06616,PLK1,2,1,
DB06616,CAMK2A,2,1,
DB06616,EPHB1,2,1,
DB06616,EPHA8,2,1,
DB06616,EPHB2,2,1,
DB06616,TIE1,2,1,
DB06616,BMX,2,1,
DB06616,PKMYT1,2,1,
DB06616,PRKCE,2,1,
DB06616,CSNK1A1L,2,1,
DB06616,CIT,2,1,
