FROM,TO,W,DRUG,
KCNIP2,KCND3,0.40803,0,
SLC12A3,SLC12A1,0.16466,0,
WNK3,SLC12A5,0.41223,0,
C1R,C1S,0.97453,0,
EPS8,BAIAP2L1,0.53196,0,
PHKA1,PYGB,0.45606,0,
SPINK5,CASP14,0.05675,0,
SERPINA3,CTRC,0.62584,0,
HTR3B,HTR3A,0.10844,0,
BSN,DAO,0.13652,0,
RARRES3,PTGDS,0.32861,0,
APOC1,APOA2,0.03682,0,
CKB,CKM,0.19203,0,
SERPINF2,DEFA1B,0.16517,0,
KLK13,SERPINF2,0.16523,0,
SERPINF2,CFD,0.01719,0,
IGKC,IGHG1,0.99938,0,
IGHG1,IGLC1,0.9997,0,
IGLV2-8,IGHG1,0.99788,0,
ANXA13,KIFC3,0.18848,0,
SYTL4,RAB27B,0.45699,0,
IGLV2-8,IGLC1,0.99872,0,
IRX1,IRX3,0.81605,0,
SLPI,PRSS2,0.0371,0,
CLDN19,CLDN18,0.20996,0,
CLDN16,CLDN19,0.57246,0,
KLK1,SERPINA4,0.46902,0,
CNGB1,ABCA4,0.14321,0,
PRSS2,BPI,0.16811,0,
HNF1A,UGT1A1,0.69894,0,
NR1I3,UGT1A1,0.30521,0,
UHRF1,ABCB1,0.13465,0,
WT1,ABCB1,0.45104,0,
POU5F1,FOXA2,0.02446,0,
FOXA2,GLI2,0.011,0,
FOXA2,CFTR,0.17388,0,
NR0B2,NR1H4,0.2849,0,
NR1H4,NR1I2,0.41813,0,
CTSV,E2F1,0.20138,0,
E2F1,AURKA,0.79331,0,
E2F1,DGKI,0.21742,0,
E2F1,FOXM1,0.81649,0,
E2F1,DBF4,0.56738,0,
E2F1,CDT1,0.57441,0,
E2F1,UHRF1,0.65993,0,
E2F1,CDKN2A,0.52616,0,
E2F1,CDKN2A,0.52616,0,
E2F1,TOP2A,0.72936,0,
SAMD11,E2F1,0.40334,0,
DCC,E2F1,0.09752,0,
E2F1,E2F8,0.53271,0,
CYP24A1,VDR,0.1345,0,
HNF4A,APOA2,0.37843,0,
HNF4A,AGT,0.70477,0,
HNF4A,EPO,0.13379,0,
HNF4A,AFP,0.59989,0,
HNF4A,UGT2B7,0.60128,0,
HNF4A,SERPINC1,0.6825,0,
NR0B2,HNF4A,0.22215,0,
HNF4A,G6PC,0.57822,0,
HNF1A,HNF4A,0.9304,0,
HNF4A,HNF1A,0.9304,0,
HNF4A,SERPINA1,0.42385,0,
HNF4A,F2,0.37784,0,
HNF4A,NPC1L1,0.42599,0,
CYP26A1,HNF4A,0.18321,0,
HNF4A,APOA1,0.61592,0,
HNF4A,PCK1,0.76408,0,
HNF4A,SHBG,0.44853,0,
HNF4A,CYP2C9,0.60943,0,
HNF4A,CYP8B1,0.75226,0,
HNF4A,CYP2B6,0.80056,0,
SLC26A3,HNF4A,0.09164,0,
HNF4A,CYP2C8,0.50869,0,
HNF4A,ABCC6,0.86082,0,
HNF4A,SLC22A6,0.75222,0,
HNF4A,UGT1A9,0.7621,0,
HNF4A,FABP2,0.50805,0,
HNF4A,NR1I2,0.23724,0,
HNF4A,ALDOB,0.78093,0,
PODXL,VDR,0.27221,0,
VDR,CYP3A4,0.06671,0,
CAMP,VDR,0.20405,0,
TTR,FOXA1,0.07247,0,
GATA6,APOA1,0.09068,0,
TFAP2B,PTGDS,0.14338,0,
GLI1,SFRP1,0.2469,0,
GLI1,IGFBP6,0.7199,0,
GLI2,GLI1,0.74715,0,
GLI1,SLIT2,0.27232,0,
HNF1A,AGT,0.72074,0,
HNF1A,ALB,0.36796,0,
TWIST2,NR2F1,0.3621,0,
GATA1,EPO,0.11944,0,
POU5F1,LEFTY1,0.27657,0,
POU5F1,LEFTY2,0.19372,0,
CRH,KRT14,0.0691,0,
HNF1A,MTTP,0.6543,0,
HNF1A,UGT2B7,0.56867,0,
HNF1A,FGL1,0.1195,0,
PPARGC1A,SLC2A4,0.30659,0,
PPARGC1A,OTC,0.40648,0,
EDN1,MYH7,0.09797,0,
HNF4G,SHBG,0.60507,0,
GATA1,NFE2,0.82335,0,
GATA1,WT1,0.20086,0,
GATA1,HBB,0.90518,0,
GATA1,KIT,0.19468,0,
GATA1,ALAS2,0.75372,0,
NR0B2,ESR2,0.31306,0,
HNF1A,G6PC,0.54448,0,
FOXA1,AGR2,0.09892,0,
NRXN3,FOXA1,0.14713,0,
FOXA1,PRICKLE2,0.03052,0,
NRXN3,FOXA1,0.14713,0,
FOXA1,AFF3,0.04285,0,
FOXP1,FOXA1,0.17033,0,
FOXA1,FOXP1,0.17033,0,
FOXA1,FOXC1,0.25187,0,
PRLR,FOXA1,0.15887,0,
FOXA1,CFTR,0.12302,0,
HNF1A,SLC2A2,0.73539,0,
HNF1A,CYP3A4,0.00409,0,
HNF1A,UGT1A9,0.78309,0,
ESR2,OXT,0.18916,0,
WT1,CTGF,0.58185,0,
WT1,PODXL,0.96602,0,
WT1,IGF1,0.18116,0,
WT1,NPHS1,0.97035,0,
ONECUT2,SYTL4,0.1347,0,
MAFA,NKX6-1,0.05854,0,
GLI2,WNT2B,0.61492,0,
TFAP2B,DRD1,0.45654,0,
PGR,KLK3,0.2856,0,
CXCL1,GLI2,0.42191,0,
NR1I2,CYP4F12,0.39539,0,
PDZD3,CFTR,-0.2379,1,
PDZD3,PTGIR,0.14437,1,
GRIN1,CDH2,-0.15179,1,
AOC1,AURKA,-0.41715,1,
KLK3,SLPI,-0.33231,1,
NEDD4L,KCNH2,0.20325,1,
NEDD4L,SCNN1B,-0.38816,1,
ALB,RBP4,0.76614,1,
PON1,ALB,0.43937,1,
TTR,RBP4,-0.12942,1,
AOC1,DAO,0.71714,1,
NTF3,NTRK1,0.40564,1,
NTRK1,NEDD4L,-0.40301,1,
NEDD4L,NTRK1,-0.40301,1,
NTRK1,NGFR,-0.19955,1,
NGFR,NTRK1,-0.19955,1,
CFTR,PDZD3,-0.2379,1,
PTGIR,PDZD3,0.14437,1,
CDH2,GRIN1,-0.15179,1,
AURKA,AOC1,-0.41715,1,
AURKA,FOXP1,0.47351,1,
SLPI,KLK3,-0.33231,1,
PROS1,TYRO3,0.53602,1,
TYRO3,PROS1,0.53602,1,
PROC,PROS1,0.62632,1,
PROS1,PROC,0.62632,1,
FGF7,PGR,0.29619,1,
NTF3,TYRO3,0.29544,1,
NGFR,NTF3,-0.24651,1,
NTF3,FGFR4,0.43242,1,
CDH2,FGFR4,0.64693,1,
FGFR4,CDH2,0.64693,1,
KCNH2,NEDD4L,0.20325,1,
SCNN1B,NEDD4L,-0.38816,1,
FGFR4,FGF7,-0.4289,1,
RBP4,ALB,0.76614,1,
ALB,PON1,0.43937,1,
TTR,NGFR,0.21288,1,
RBP4,TTR,-0.12942,1,
DAO,AOC1,0.71714,1,
FOXA1,TTR,-0.07247,1,
FOXA1,FOXP1,-0.17033,1,
FOXP1,FOXA1,-0.17033,1,
FOXA1,CFTR,-0.12302,1,
PGR,KLK3,0.2856,1,
DB01759,DAO,2,1,
DB02838,DAO,2,1,
DB02988,DAO,2,1,
DB03225,DAO,2,1,
DB03531,DAO,2,1,
