FROM,TO,W,DRUG,
CHEK2,CDK1,0.70854,0,
CDK1,PRC1,0.71411,0,
CDK1,CDC25A,0.67944,0,
CDC25A,CDK1,0.67944,0,
CDK1,SPAG5,0.64245,0,
CDK1,CDC6,0.69932,0,
CDK1,CHAF1B,0.6353,0,
TGFBR2,CDK1,0.62859,0,
CDK1,TGFBR2,0.62859,0,
CDK1,CCNE1,0.45531,0,
CDK1,BLM,0.62035,0,
CDK1,BUB1B,0.70071,0,
CDK1,CCNA1,0.27939,0,
CCNA1,CDK1,0.27939,0,
DES,CDK1,0.46558,0,
GADD45B,CDK1,0.37594,0,
GADD45B,CDK1,0.37594,0,
CDK1,CDCA8,0.48711,0,
RGCC,CDK1,0.55509,0,
CDK1,RGCC,0.55509,0,
CDK1,PBK,0.77848,0,
CDK1,MYT1,0.02762,0,
GATA2,CDK1,0.52958,0,
CDK1,ORC1,0.70153,0,
CDK1,LMNB1,0.61184,0,
CDK1,ERCC6L,0.58446,0,
CDK1,ASCL1,0.05167,0,
CDK1,CDKN3,0.75328,0,
CDK1,CKAP2,0.73858,0,
CDK1,CD3EAP,0.4492,0,
CDK1,DEPDC1,0.81125,0,
CDK1,NCAPG,0.73881,0,
AKAP12,CDK1,0.38646,0,
CDK1,SKA3,0.79212,0,
CDK1,KIFC1,0.68646,0,
CDK1,CDCA5,0.73681,0,
CDK1,KIF20B,0.70156,0,
CDK1,MKI67,0.5816,0,
PTTG2,CDK1,0.39466,0,
CDK1,DLGAP5,0.75099,0,
CDK1,KIF18A,0.7252,0,
CDK1,ORC6,0.75229,0,
CCNB2,CDK1,0.82532,0,
CDK1,CCNB2,0.82532,0,
CDK1,FUT2,0.30485,0,
CDK1,VANGL2,0.39732,0,
IRF6,SERPINB5,0.70937,0,
SERPINB5,PRSS21,0.21549,0,
EPAS1,PDK1,0.51075,0,
PDK1,PAK1,0.50548,0,
PRKCE,PDK1,0.40331,0,
USH1C,CDH23,0.14361,0,
E2F2,CCNB1,0.5545,0,
E2F2,CDKN2A,0.28833,0,
E2F2,EZH2,0.6178,0,
E2F1,E2F2,0.66755,0,
E2F2,E2F1,0.66755,0,
E2F2,CDKN2A,0.28833,0,
CCNB1,CDC25C,0.81147,0,
CDC25C,CCNB1,0.81147,0,
CCNB1,ESPL1,0.62384,0,
PKMYT1,CCNB1,0.67755,0,
CCNB1,PLK1,0.78197,0,
PLK1,CCNB1,0.78197,0,
E2F1,CCNB1,0.59584,0,
CCNB1,PAK1,0.55255,0,
CCNB1,CDC25A,0.72991,0,
CDC25A,CCNB1,0.72991,0,
CCNB1,TGFBR2,0.63681,0,
GADD45B,CCNB1,0.37843,0,
CCNB1,PBK,0.78349,0,
PBK,CCNB1,0.78349,0,
CCNB1,AGER,0.4785,0,
TSPYL2,CCNB1,0.50767,0,
CCNB1,CKAP2,0.74028,0,
AKAP12,CCNB1,0.38763,0,
ZBTB16,RUNX1T1,0.53063,0,
ZBTB16,CCNA2,0.48278,0,
GATA1,ZBTB16,0.45441,0,
NLRP7,ZBTB16,0.10185,0,
ZBTB16,RNF112,0.55461,0,
TLX1,SOX2,0.05681,0,
MMP9,EPHB2,0.21469,0,
MMP9,THBS1,0.06765,0,
MMP9,CXCL6,0.02253,0,
CXCL2,MMP9,0.02743,0,
PPBP,MMP9,0.05889,0,
COL4A3,MMP9,0.19737,0,
MMP9,COL4A6,0.12712,0,
ELN,MMP9,0.14357,0,
RECK,MMP9,0.17088,0,
TXNIP,TXN,0.31717,0,
USH1C,USH1G,0.11051,0,
USHBP1,USH1C,0.14401,0,
CAMP,GAPDH,0.22385,0,
PLK1,CDC25C,0.71096,0,
CHEK2,CDC25C,0.61202,0,
CCNE2,CDC25C,0.59746,0,
SIX3,PAX6,0.29379,0,
PAX6,SIX3,0.29379,0,
NR4A3,SIX3,0.0913,0,
PRKCE,ACTC1,0.16531,0,
FSCN1,ACTC1,0.1166,0,
SLC4A1,ACTC1,0.04184,0,
ABLIM3,ACTC1,0.1906,0,
FZD6,WNT5A,0.40051,0,
WNT5A,FZD6,0.40051,0,
WNT5A,FZD7,0.45139,0,
WNT5A,FZD9,0.20819,0,
WNT5A,FZD10,0.43878,0,
WNT5A,LYPLA1,0.27685,0,
KIF23,RACGAP1,0.82734,0,
RACGAP1,KIF23,0.82734,0,
RACGAP1,ECT2,0.77812,0,
AURKB,RACGAP1,0.75893,0,
PLK1,RACGAP1,0.83438,0,
RND2,RACGAP1,0.40106,0,
HIST1H3J,UHRF1,0.19949,0,
EZH2,UHRF1,0.65884,0,
HIST2H3A,UHRF1,0.33273,0,
EME1,UHRF1,0.66434,0,
CCNA2,UHRF1,0.63818,0,
MYBPC3,TRIM63,0.44378,0,
TTN,TRIM63,0.31122,0,
TRIM63,MYOZ1,0.35836,0,
TNNC1,TRIM63,0.27726,0,
ESPN,MYO3A,0.0961,0,
GNRH1,CAMK2A,0.53799,0,
PAK1,MAPK6,0.51093,0,
IGFBP3,KLKB1,0.23918,0,
GPI,IGFBP3,0.40313,0,
IGFBP3,CTSG,0.15497,0,
ADAM12,IGFBP3,0.22524,0,
HSPB8,HSPB2,0.54064,0,
TPX2,HMMR,0.64381,0,
PLK1,HMMR,0.71052,0,
SFN,TPD52L1,0.42784,0,
PLK4,SFN,0.37267,0,
E2F1,CDKN2A,0.37935,0,
CDKN2A,CDKN2A,1,0,
CDKN2A,CDKN2A,1,0,
SIAH2,TPX2,0.483,0,
BRCA1,SOX2,0.58472,0,
SOX2,VRK1,0.49755,0,
TBX2,SOX2,0.33596,0,
PLK1,ESPL1,0.7694,0,
TFF1,FCRL4,0.05077,0,
TFF1,GKN2,0.01801,0,
POLQ,RAD51,0.63714,0,
DUSP1,FANCI,0.55651,0,
AOC3,DUSP1,0.69684,0,
AURKB,KIF23,0.78052,0,
PLK1,KIF23,0.80879,0,
KIF23,ACTA1,0.26715,0,
BUB1,MAD2L1,0.78098,0,
MAD2L1,BUB1,0.78098,0,
BUB1,PLK1,0.85226,0,
PLK1,BUB1,0.85226,0,
INCENP,BUB1,0.77811,0,
TTK,BUB1,0.84625,0,
BUB1,BUB1B,0.85926,0,
BUB1,EIF4EBP1,0.39754,0,
PKMYT1,PLK1,0.74837,0,
AURKB,HIST1H3J,0.27053,0,
PADI4,HIST1H3J,0.10508,0,
PAK1,HIST1H3J,0.20459,0,
HIST1H3J,CHAF1A,0.14457,0,
PBK,HIST1H3J,0.27291,0,
VRK1,HIST1H3J,0.31695,0,
CAMK2A,ACTN2,0.57243,0,
KCNA5,ACTN2,0.66269,0,
ACTN2,ADAM12,0.33189,0,
TTN,ACTN2,0.26947,0,
ACTN2,SSX2IP,0.44869,0,
CKS1B,SKP2,0.48522,0,
SKP2,CKS1B,0.48522,0,
BRCA1,TP63,0.6389,0,
MYOD1,TWIST1,0.07166,0,
CCNE2,MYOD1,0.10066,0,
TBX2,MYOD1,0.0723,0,
LHX3,ISL2,0.06822,0,
LHX3,ISL1,0.18201,0,
EZH2,BRCA1,0.67701,0,
E2F1,EZH2,0.64869,0,
MYB,PAX5,0.02785,0,
TAL1,MYB,0.1444,0,
PLK1,ECT2,0.72436,0,
ECT2,PLK1,0.72436,0,
PLK4,ECT2,0.67425,0,
A2M,KLK3,0.00394,0,
PLK1,BRCA1,0.69484,0,
BRCA1,RBBP8,0.50497,0,
CHEK1,BRCA1,0.69779,0,
BRCA1,CHEK1,0.69779,0,
BRCA1,E2F1,0.65602,0,
E2F1,BRCA1,0.65602,0,
BRCA1,PGR,0.55625,0,
BRCA1,RAD51,0.72321,0,
CHEK2,BRCA1,0.64391,0,
CCNE1,BRCA1,0.38759,0,
BRCA1,BRIP1,0.79312,0,
BRIP1,BRCA1,0.79312,0,
UBD,MAD2L1,0.33911,0,
CHEK1,MAD2L1,0.70968,0,
MAD2L1,BUB1B,0.71046,0,
FGF12,SCN1A,0.19318,0,
SCN1A,PTPRZ1,0.30378,0,
FGF11,SCN1A,0.33207,0,
HOXC8,SMAD6,0.2811,0,
RRAD,NME1,0.32749,0,
PRKCE,PMAIP1,0.34489,0,
PREX1,PMAIP1,0.47882,0,
PMAIP1,FXYD1,0.44769,0,
AURKB,KIF2C,0.73344,0,
PLK1,KIF2C,0.80503,0,
KIF2C,CENPH,0.7088,0,
CLSPN,CDC45,0.50207,0,
PLK1,CLSPN,0.68342,0,
CHEK1,CLSPN,0.69882,0,
CLSPN,CHEK1,0.69882,0,
CLSPN,CHEK2,0.47431,0,
CLSPN,TIMELESS,0.70657,0,
TIMELESS,CLSPN,0.70657,0,
DLC1,TNS1,0.817,0,
CDC45,MCM5,0.7306,0,
MCM5,CDC45,0.7306,0,
CDC45,MCM4,0.65154,0,
MCM4,CDC45,0.65154,0,
MRC1,CDC45,0.44267,0,
RECQL4,FEN1,0.64629,0,
MCM4,MCM5,0.76627,0,
CDC6,MCM5,0.67118,0,
MCM5,ORC1,0.71469,0,
ORC1,MCM5,0.71469,0,
ORC6,MCM5,0.62196,0,
CKS2,CENPE,0.48063,0,
BUB1B,CENPE,0.80081,0,
RRM2,SKP2,0.5676,0,
E2F1,SKP2,0.51265,0,
SKP2,E2F1,0.51265,0,
CCNA2,SKP2,0.58754,0,
CCNA1,SKP2,0.13475,0,
CDK5R1,CAMK2A,0.37027,0,
PAK1,CDK5R1,0.50631,0,
CDK5R1,WASF1,0.45149,0,
TTBK1,CDK5R1,0.22023,0,
AURKB,PLK1,0.76773,0,
AURKB,HIST2H3A,0.32829,0,
CHEK1,AURKB,0.67448,0,
AURKB,INCENP,0.65254,0,
INCENP,AURKB,0.65254,0,
GFAP,AURKB,0.13312,0,
AURKB,KIF4A,0.77041,0,
AURKB,PKM,0.56142,0,
CDCA8,AURKB,0.48922,0,
AURKB,CDCA8,0.48922,0,
AURKB,NCAPH,0.79674,0,
AURKB,PLEKHG6,0.51516,0,
AURKB,CKAP2,0.70019,0,
MYL2,AURKB,0.2532,0,
AURKB,SKA3,0.75748,0,
KIF20A,AURKB,0.72503,0,
AURKB,KIF20A,0.72503,0,
AURKB,SHCBP1,0.67272,0,
AURKB,CDCA5,0.78589,0,
AURKB,MKI67,0.67574,0,
AURKB,MIS18A,0.65462,0,
AURKB,CDCA2,0.71226,0,
AURKB,ZWINT,0.70599,0,
CAMK2A,PPP1R14A,0.52054,0,
CAMK2A,GFAP,0.25703,0,
CAMK2A,DAPK2,0.48578,0,
CAMK2A,ALOX5,0.3635,0,
CACNA1B,CAMK2A,0.29491,0,
MYRIP,CAMK2A,0.16613,0,
GRIN2A,CAMK2A,0.01209,0,
CAMK2A,GRIN2A,0.01209,0,
CAMK2A,NCAPH,0.51489,0,
CAMK2A,GRIA1,0.6153,0,
CAMK2A,RASGRF1,0.08375,0,
CAMK2A,PLN,0.21207,0,
CAMK2A,SLC6A4,0.27204,0,
CAMK2A,FBXO43,0.33585,0,
CAMK2A,SLN,0.1694,0,
CDK5R2,CAMK2A,0.07242,0,
CAMK2A,TCAP,0.39994,0,
CAMK2N2,CAMK2A,0.13442,0,
PLK1,RUVBL1,0.69733,0,
CHEK1,PLK1,0.78424,0,
PLK1,RRM2,0.73966,0,
INCENP,PLK1,0.79127,0,
PLK1,BORA,0.69925,0,
BORA,PLK1,0.69925,0,
PAK1,PLK1,0.57886,0,
PLK1,RAD51,0.76931,0,
CHEK2,PLK1,0.64968,0,
PLK1,CHEK2,0.64968,0,
PRC1,PLK1,0.81894,0,
PLK1,PRC1,0.81894,0,
PLK1,CDC6,0.76831,0,
PLK1,BUB1B,0.80576,0,
PLK1,GTSE1,0.76814,0,
RGCC,PLK1,0.61128,0,
PLK1,WDR62,0.60262,0,
PLK1,STIL,0.77066,0,
PLK1,CEP55,0.7611,0,
PLK1,ERCC6L,0.56558,0,
PLK1,CENPU,0.66185,0,
PLK1,PLEKHG6,0.5031,0,
PLK1,KIF20A,0.78473,0,
PLK1,CENPQ,0.53457,0,
PLK1,FRY,0.65857,0,
PLK1,ASPM,0.74142,0,
GATA1,FLI1,0.64104,0,
CHEK2,KPNA2,0.72915,0,
KPNA2,CHEK2,0.72915,0,
KPNA2,CDC6,0.79694,0,
RAG1,KPNA2,0.36847,0,
FERMT2,KPNA2,0.61824,0,
VRK1,HIST2H3A,0.36232,0,
PAX5,CD79A,0.6647,0,
CSF3,CSF3R,0.18888,0,
EPAS1,F12,0.43828,0,
SIAH2,RBBP8,0.47527,0,
ACTL6A,RUVBL1,0.62304,0,
RUVBL1,TERT,0.23614,0,
RUVBL1,YEATS4,0.54406,0,
RUVBL1,DKC1,0.67125,0,
FGF8,ALK,0.10103,0,
FGF8,FGFR3,0.02039,0,
FGF8,EPHB1,0.02291,0,
FGF8,EPHB3,0.04482,0,
FGF8,EPHA7,0.06537,0,
FGF8,EPHA1,0.01275,0,
FGF8,EPHA8,0.00583,0,
FGF8,FGFR4,0.09555,0,
FGF8,EPHA6,0.32428,0,
TGFBR2,TGFBR3,0.64764,0,
TGFBR3,TGFBR2,0.64764,0,
ENG,TGFBR3,0.62227,0,
FOXI1,SIX1,0.03461,0,
RRM2,CHEK1,0.70834,0,
E2F1,CHEK1,0.62224,0,
CHEK1,RAD51,0.75553,0,
RAD51,CHEK1,0.75553,0,
CHEK1,MCM4,0.80257,0,
CHEK1,CHEK2,0.70131,0,
CHEK2,CHEK1,0.70131,0,
CHEK1,CDC25A,0.80443,0,
CHEK1,TIMELESS,0.75637,0,
CHEK1,BLM,0.71865,0,
CHEK1,MAGEA11,0.33005,0,
CHEK1,SNCB,0.27444,0,
TFRC,CHEK1,0.39859,0,
CHEK1,KIFC1,0.78118,0,
CHEK1,TICRR,0.65916,0,
PI3,CHEK1,0.14824,0,
PRKCE,PPP1R14A,0.5923,0,
ACTA1,PAK1,0.20924,0,
PRKCE,ACTA1,0.31962,0,
ACTA1,VIL1,0.02967,0,
ACTA1,FHOD1,0.36662,0,
ACTA1,NEXN,0.25015,0,
TTN,ACTA1,0.23445,0,
CNN1,ACTA1,0.32986,0,
ACTA1,SPRR1A,0.09036,0,
SIAH2,EGLN3,0.34822,0,
EGLN3,ADRB2,0.28938,0,
RRM2,CHEK2,0.62539,0,
E2F1,CDKN2A,0.37935,0,
CCNA2,E2F1,0.57405,0,
E2F1,CCNA2,0.57405,0,
E2F1,CDCA4,0.49768,0,
E2F1,RAD51,0.59131,0,
CHEK2,E2F1,0.5592,0,
E2F1,CHEK2,0.5592,0,
E2F1,CDC6,0.6481,0,
CCNE1,E2F1,0.4297,0,
E2F1,CCNE1,0.4297,0,
CCNA1,E2F1,0.21484,0,
E2F1,CCNA1,0.21484,0,
NPDC1,E2F1,0.45934,0,
SOD3,FBLN5,0.75923,0,
INCENP,CDCA8,0.51606,0,
PGC,CAMP,0.06028,0,
CCNA2,MCM4,0.69307,0,
CCNA2,FEN1,0.70762,0,
TSPYL2,CCNA2,0.48503,0,
FGR,ARRB1,0.52926,0,
ADRB2,ARRB1,0.75037,0,
GRK5,ARRB1,0.68096,0,
CXCR2,ARRB1,0.43031,0,
ARRB1,F2RL1,0.46118,0,
PTH1R,ARRB1,0.53588,0,
ADRB1,ARRB1,0.62247,0,
HSPB8,HSPB6,0.64898,0,
SOX9,NR5A1,0.01624,0,
LEP,LEPR,0.10557,0,
PLN,PPP1R3A,0.07406,0,
KIF4A,PRC1,0.82008,0,
DAPK2,MYL1,0.23066,0,
TGFA,EPHB2,0.33289,0,
EPHB2,ITGB4,0.39909,0,
AQP1,EPHB2,0.32057,0,
FGF4,EPHB2,0.04364,0,
EFNA3,EPHB2,0.15728,0,
EFNA2,EPHB2,0.16437,0,
EFNA4,EPHB2,0.28725,0,
FGF21,EPHB2,0.02404,0,
PGF,EPHB2,0.21415,0,
FGF19,EPHB2,0.01821,0,
FGF5,EPHB2,0.11116,0,
SH2D3C,EPHB2,0.39309,0,
FGFR3,BORA,0.14011,0,
SDC1,LPL,0.5126,0,
LPL,GPIHBP1,0.53762,0,
SIX1,HMX3,0.09385,0,
TGFBR2,PAK1,0.56135,0,
RAC3,PAK1,0.48975,0,
CDH5,PAK1,0.50468,0,
PAK1,CRIPAK,0.45863,0,
PAK1,FOXL2,0.23442,0,
PAK1,NET1,0.40043,0,
TFAP2C,PAK1,0.41178,0,
RHOJ,PAK1,0.50022,0,
GJB3,GJB2,0.54689,0,
GJB6,GJB2,0.81412,0,
GJB2,GJB6,0.81412,0,
FGF7,PGR,0.6623,0,
PGR,KLF9,0.67117,0,
HGF,ERBB4,0.15998,0,
HGF,KDR,0.56757,0,
HGF,LTK,0.46448,0,
HGF,TEK,0.60043,0,
HGF,NTRK3,0.42633,0,
HGF,FLT4,0.66468,0,
SDC1,HGF,0.4405,0,
HGF,MUSK,0.48338,0,
HGF,TIE1,0.67279,0,
HGF,AATK,0.38092,0,
HGF,FGFR4,0.5628,0,
ST14,HGF,0.42306,0,
BLM,RAD51,0.76442,0,
RAD51,RAD51AP1,0.76101,0,
RAD51,RAD54B,0.76297,0,
RAD51,RAD51AP2,0.18779,0,
HMGA1,POU3F1,0.1268,0,
CCNA1,MCM4,0.23461,0,
ORC6,MCM4,0.66295,0,
CHEK2,TTK,0.70477,0,
TTK,CHEK2,0.70477,0,
TTK,BLM,0.71978,0,
TTK,BUB1B,0.78136,0,
TTK,CDCA8,0.54469,0,
TUBB1,TTK,0.34451,0,
ARHGEF17,TTK,0.63698,0,
TTK,RMI2,0.52208,0,
AZU1,TTK,0.28423,0,
BLM,FEN1,0.78387,0,
CHEK2,SIAH2,0.64471,0,
CHEK2,RASGRF1,0.36405,0,
CHEK2,PPP2R2B,0.23556,0,
MRC1,CHEK2,0.47853,0,
CHEK2,GKN2,0.46212,0,
NR4A1,RXRG,0.24323,0,
RXRG,NR4A1,0.24323,0,
PBK,PRC1,0.74669,0,
CCNE2,PRC1,0.5082,0,
CCNE1,CDC25A,0.46333,0,
CDC25A,CCNE1,0.46333,0,
CDC25A,CCNA1,0.22438,0,
CDC25A,FHL1,0.64001,0,
CDC25A,CDKN3,0.62927,0,
MARK1,DCX,0.04928,0,
ALK,PKM,0.04625,0,
MYL2,PKM,0.26054,0,
SORBS1,INSM1,0.04904,0,
TWIST1,IL6,0.06453,0,
TWIST1,HOXA5,0.27194,0,
FGF2,ERBB4,0.08048,0,
FGF2,KDR,0.49668,0,
FGF2,LTK,0.31597,0,
FGF2,FGFR3,0.12276,0,
PTX3,FGF2,0.3708,0,
FGF2,TEK,0.47375,0,
A2M,FGF2,0.4314,0,
FGF2,NTRK3,0.33064,0,
FGF2,FLT4,0.45881,0,
SDC1,FGF2,0.30611,0,
CXCL13,FGF2,0.03824,0,
FGF2,MUSK,0.38841,0,
FGF2,TIE1,0.45537,0,
FGF2,AATK,0.26475,0,
FGF2,FGFR4,0.36893,0,
FGFR4,FGF2,0.36893,0,
FGFBP1,FGF2,0.17118,0,
FCAR,CD79A,0.14755,0,
CHAF1A,CHAF1B,0.73302,0,
BLM,CHAF1A,0.75632,0,
APOA1,MPO,0.00797,0,
MPO,CP,0.09687,0,
ORC1,CDC6,0.78251,0,
PLK4,CDC6,0.72163,0,
ORC6,CDC6,0.72989,0,
ENG,TGFBR2,0.7267,0,
TGFBR2,ENG,0.7267,0,
ACVRL1,TGFBR2,0.75735,0,
TGFBR2,ACVRL1,0.75735,0,
CCNB2,TGFBR2,0.70855,0,
TGFBR2,OSR1,0.41526,0,
CCNE1,LIN9,0.35774,0,
BRIP1,BLM,0.7856,0,
BLM,RMI1,0.63836,0,
RMI1,BLM,0.63836,0,
FGF10,ERBB4,0.13268,0,
FGF10,KDR,0.26235,0,
FGF10,LTK,0.18588,0,
FGF10,TEK,0.25904,0,
FGF10,NTRK3,0.22057,0,
FGF10,FLT4,0.29746,0,
FGF10,MUSK,0.22186,0,
FGF10,TIE1,0.31365,0,
FGF10,AATK,0.22306,0,
FGF10,FGFR4,0.27434,0,
FGF10,EPHA6,0.05467,0,
MEFV,NLRP3,0.47698,0,
TXNIP,NLRP3,0.53813,0,
TRIM31,NLRP3,0.03839,0,
TGFA,ERBB4,0.31136,0,
ANGPT1,ERBB4,0.34312,0,
FGF7,ERBB4,0.13961,0,
ERBB4,SHC3,0.545,0,
FGF18,ERBB4,0.28397,0,
ANGPT4,ERBB4,0.48333,0,
NRG3,ERBB4,0.30426,0,
ERBB4,NRG3,0.30426,0,
ERBB4,PTPN21,0.55991,0,
ERBB4,MMP7,0.14339,0,
ERBB4,GABRG2,0.19032,0,
SLC6A2,PRKCE,0.16969,0,
HK2,PRKCE,0.33493,0,
PRKCE,KCNK3,0.54553,0,
FFAR2,PRKCE,0.30085,0,
GAD1,PRKCE,0.19905,0,
GRIN2D,PRKCE,0.25883,0,
PRKCE,PECAM1,0.76976,0,
PRKCE,MYH2,0.35509,0,
UGT1A7,PRKCE,0.20851,0,
GABRG2,PRKCE,0.21972,0,
PRKCE,CNN1,0.56911,0,
SMO,GNGT1,0.08991,0,
THBS1,ITGA2B,0.25015,0,
THBS1,CD36,0.24584,0,
EIF4EBP1,LRRK2,0.29738,0,
FOXA1,NKX2-1,0.1057,0,
NKX2-1,GATA6,0.56457,0,
TTN,CAPN3,0.59842,0,
CCNA1,ORC1,0.25929,0,
TGFA,ALK,0.00077,0,
TGFA,FGFR3,0.15729,0,
TGFA,EPHB1,0.05337,0,
TGFA,EPHB3,0.36413,0,
TGFA,EPHA7,0.08998,0,
TGFA,EPHA1,0.37677,0,
TGFA,EPHA8,0.03944,0,
TGFA,EPHA6,0.15383,0,
ALK,ITGB4,0.10412,0,
FGFR3,ITGB4,0.19933,0,
EPHB1,ITGB4,0.09953,0,
ITGB4,ITGA6,0.63128,0,
ITGA6,ITGB4,0.63128,0,
EPHB3,ITGB4,0.43598,0,
EPHA7,ITGB4,0.09352,0,
EPHA1,ITGB4,0.45898,0,
EPHA8,ITGB4,0.0029,0,
FERMT1,ITGB4,0.59687,0,
EPHA6,ITGB4,0.08989,0,
LAMA1,ITGB4,0.29474,0,
COL17A1,ITGB4,0.58932,0,
MMP7,ITGB4,0.2364,0,
ITGB4,ALOX12,0.26347,0,
ITGB4,CLCA2,0.53789,0,
DKK1,KREMEN2,0.01763,0,
PAX6,CDH2,0.23533,0,
GDNF,CDH2,0.10374,0,
JUP,CDH2,0.01026,0,
CDH2,JUP,0.01026,0,
FGFR4,CDH2,0.12943,0,
CDH2,FGFR4,0.12943,0,
PAX6,FOXE3,0.14677,0,
NKX2-5,FOXH1,0.00915,0,
TBX2,NKX2-5,0.21541,0,
GATA4,NKX2-5,0.25221,0,
NKX2-5,GATA4,0.25221,0,
TBX5,NKX2-5,0.22506,0,
A2M,IL6,0.20659,0,
IL6,A2M,0.20659,0,
CRP,IL6,0.13844,0,
IL6,CRP,0.13844,0,
DHH,HHIP,0.2345,0,
HHIP,DHH,0.2345,0,
IHH,HHIP,0.16239,0,
HHIP,IHH,0.16239,0,
ANGPT1,KDR,0.66155,0,
FGF7,KDR,0.41426,0,
KDR,LEP,0.09808,0,
KDR,CDH5,0.81291,0,
FLT4,KDR,0.70732,0,
KDR,FLT4,0.70732,0,
FGF18,KDR,0.4415,0,
KDR,SHC2,0.55911,0,
SHC2,KDR,0.55911,0,
ANGPT4,KDR,0.42642,0,
KDR,PTHLH,0.33593,0,
KDR,PCDH8,0.09131,0,
KCNH1,PAX3,0.03801,0,
SIX1,OTX1,0.39614,0,
EYA2,SIX1,0.49536,0,
PITX1,NR5A1,0.04033,0,
GATA4,NR5A1,0.0293,0,
NR0B1,NR5A1,0.0221,0,
CD24,FGR,0.15835,0,
GATA6,LMCD1,0.65025,0,
ANGPT1,LTK,0.48655,0,
TEK,ANGPT1,0.71281,0,
ANGPT1,TEK,0.71281,0,
ANGPT1,NTRK3,0.46197,0,
ANGPT1,FLT4,0.62711,0,
ANGPT1,MUSK,0.54899,0,
ANGPT1,TIE1,0.6758,0,
ANGPT1,AATK,0.55376,0,
ANGPT1,FGFR4,0.74454,0,
ALK,PTPRB,0.14746,0,
MDK,ALK,0.09016,0,
ALK,MDK,0.09016,0,
EFNA3,ALK,0.06445,0,
EFNA2,ALK,0.02576,0,
EFNA4,ALK,0.08342,0,
PGF,ALK,0.041,0,
FGF5,ALK,0.01989,0,
GRK5,TBXA2R,0.74825,0,
TBXA2R,PTGIR,0.55836,0,
TBXA2R,GNA14,0.59288,0,
NME2,TBXA2R,0.4189,0,
PTPRB,TEK,0.86969,0,
TEK,PTPRB,0.86969,0,
CNTN1,PTPRB,0.28695,0,
GPRASP1,PBK,0.47005,0,
CXCR2,GPRASP1,0.17409,0,
LEP,SIGLEC5,0.05187,0,
FGF7,LTK,0.37044,0,
FGF18,LTK,0.3993,0,
ANGPT4,LTK,0.2034,0,
NCAPG2,TAL1,0.59349,0,
IRS4,FGF7,0.07659,0,
FGF7,FGFR3,0.15941,0,
FGF7,TEK,0.48943,0,
FGF7,NTRK3,0.37219,0,
FGF7,FLT4,0.58355,0,
FGF7,MUSK,0.42404,0,
FGF7,TIE1,0.56568,0,
FGF7,AATK,0.31572,0,
FGF7,FGFR4,0.45068,0,
FGFR4,FGF7,0.45068,0,
FLT4,SHC3,0.34903,0,
ENG,ACVRL1,0.87632,0,
ACVRL1,ENG,0.87632,0,
ENG,GDF2,0.39883,0,
GDF2,ENG,0.39883,0,
ENG,BMP7,0.51759,0,
BMP10,ENG,0.27629,0,
CXCL6,CXCR2,0.13386,0,
CXCL6,CXCR1,0.03983,0,
MMP1,CXCL6,0.13695,0,
GRK5,ADRB2,0.57947,0,
ADRB2,GNA14,0.44372,0,
ADRB2,AKAP12,0.34083,0,
CUBN,ALB,0.09524,0,
S100A7,FABP5,0.36546,0,
FGF18,FGFR3,0.17389,0,
HBZ,FGFR3,0.13103,0,
FGF4,FGFR3,0.01319,0,
EFNA3,FGFR3,0.1718,0,
EFNA2,FGFR3,0.01698,0,
EFNA4,FGFR3,0.18277,0,
PGF,FGFR3,0.09207,0,
FGF5,FGFR3,0.00165,0,
CHGB,FGFR3,0.01823,0,
CCDC17,FGFR3,0.07747,0,
TTR,APOA1,0.83379,0,
PTK6,STAP2,0.34832,0,
SRMS,PTK6,0.4205,0,
PTK6,GPNMB,0.13765,0,
CCT5,THEG,0.21369,0,
NOTCH4,DLL4,0.63251,0,
DLL4,NOTCH4,0.63251,0,
NOTCH4,DLK1,0.06338,0,
CNTN6,NOTCH4,0.40729,0,
SFTPA1,SFTPA2,0.98406,0,
SFTPA2,CD93,0.42256,0,
VWF,ITGA2B,0.30509,0,
KCNA5,FHL1,0.54465,0,
GDF2,ACVRL1,0.41234,0,
BMP10,ACVRL1,0.27826,0,
LEP,CD33,0.08668,0,
LEP,A2M,0.10832,0,
RIPK4,IRF6,0.49397,0,
CDH5,JUP,0.55807,0,
JUP,CDH5,0.55807,0,
CDH5,DSP,0.53944,0,
DSP,CDH5,0.53944,0,
EPHB1,CASKIN1,0.15868,0,
EFNA3,EPHB1,0.14204,0,
EFNA2,EPHB1,0.02456,0,
EFNA4,EPHB1,0.193,0,
FGF21,EPHB1,0.11425,0,
PGF,EPHB1,0.06342,0,
FGF19,EPHB1,0.01956,0,
CXCL2,CXCR2,0.26028,0,
CXCL2,CXCR1,0.24987,0,
CXCL2,MMP1,0.08751,0,
SELP,PTX3,0.19609,0,
PTX3,ITIH4,0.20176,0,
CTSG,PPBP,0.23117,0,
IL19,IL20RB,0.06456,0,
IL18RAP,IL18R1,0.80453,0,
DPP10,KCND2,0.16371,0,
KCND2,KCNIP1,0.18079,0,
IL20RB,IL22RA1,0.34009,0,
IL20,IL20RB,0.19159,0,
SNCB,GRK5,0.18204,0,
GRK5,AVPR2,0.42012,0,
GRK5,CHRM2,0.48134,0,
GRK5,RCVRN,0.44391,0,
FGF18,TEK,0.50451,0,
TEK,ANGPT4,0.45339,0,
