FROM,TO,W,DRUG,
CDK1,DLGAP5,0.85867,0,
CDK1,KIF18A,0.88961,0,
CDK1,NUP210,0.63335,0,
CDK1,ORC6,0.90113,0,
CCNB2,CDK1,0.90691,0,
CDK1,CCNB2,0.90691,0,
CAMK2A,NOS1,0.60223,0,
ATP2B4,NOS1,0.75664,0,
DLG2,NOS1,0.78834,0,
DLG4,NOS1,0.72991,0,
NOS1,DLGAP2,0.67528,0,
NOS1,ASGR1,0.18315,0,
CCNB1,CDC25C,0.92334,0,
CDC25C,CCNB1,0.92334,0,
CCNB1,ESPL1,0.75357,0,
PKMYT1,CCNB1,0.78938,0,
CCNB1,PLK1,0.861,0,
PLK1,CCNB1,0.861,0,
E2F1,CCNB1,0.74898,0,
CCNB1,CDC25A,0.84003,0,
CDC25A,CCNB1,0.84003,0,
GADD45B,CCNB1,0.19745,0,
CCNB1,PBK,0.83287,0,
PBK,CCNB1,0.83287,0,
CCNB1,AGER,0.52256,0,
TSPYL2,CCNB1,0.54143,0,
CCNB1,CKAP2,0.80212,0,
AKAP12,CCNB1,0.51942,0,
ZBTB16,RUNX1T1,0.61032,0,
ZBTB16,CCNA2,0.53805,0,
AGTR2,ZBTB16,0.05781,0,
GNAO1,ZBTB16,0.64124,0,
ZBTB16,LMTK3,0.44892,0,
ZBTB16,RNF112,0.65709,0,
AR,STEAP4,0.49228,0,
POMC,TBC1D1,0.21731,0,
CXCL8,MMP9,0.38326,0,
MMP9,CXCL8,0.38326,0,
MMP9,EPHB2,0.19743,0,
MMP9,CXCL6,0.47184,0,
PPBP,MMP9,0.00456,0,
AREG,MMP9,0.11557,0,
MMP9,CXCL5,0.29053,0,
MMP9,KISS1,0.11775,0,
COL4A6,MMP9,0.10291,0,
MMP9,LCN2,0.08731,0,
PRSS2,MMP9,0.01274,0,
KRT18,CAMK2A,0.50325,0,
NOX1,KRT18,0.4189,0,
KRT18,PKP1,0.22063,0,
PKP1,KRT18,0.22063,0,
MAPK10,CDC25C,0.64455,0,
PLK1,CDC25C,0.84459,0,
BRSK1,CDC25C,0.63976,0,
ROBO3,CDC25C,0.59994,0,
NR4A3,SIX3,0.05777,0,
GSN,AR,0.74562,0,
GSN,ACTA1,0.2591,0,
BLM,APBB1,0.67813,0,
APBB1,TSHZ3,0.94898,0,
HIST1H3J,UHRF1,0.13701,0,
CCNA2,UHRF1,0.80972,0,
KCNMB1,TRIM63,0.37556,0,
GNRH1,CAMK2A,0.65251,0,
ADGRB1,PHYHIP,0.3107,0,
HSPB8,HSPB2,0.7433,0,
DMPK,HSPB2,0.86184,0,
TPX2,HMMR,0.7418,0,
PLK1,HMMR,0.80978,0,
CDKN2A,MAPK10,0.21602,0,
E2F1,CDKN2A,0.23293,0,
CDKN2A,CDKN2A,1,0,
CDKN2A,CDKN2A,1,0,
MMP13,CXCL8,0.04752,0,
MMP8,CXCL8,0.34076,0,
MMP1,CXCL8,0.68736,0,
ACKR1,CXCL8,0.01743,0,
TAT,CXCL8,0.02021,0,
PLK1,ESPL1,0.83025,0,
GKN2,TFF1,0.02717,0,
TFF1,MUC6,0.12556,0,
AURKB,KIF23,0.83892,0,
PLK1,KIF23,0.86302,0,
KIF23,ACTA1,0.18975,0,
BUB1,MAD2L1,0.87777,0,
MAD2L1,BUB1,0.87777,0,
BUB1,PLK1,0.87808,0,
PLK1,BUB1,0.87808,0,
TTK,BUB1,0.90272,0,
BUB1,BUB1B,0.91793,0,
FANCA,BRCA1,0.78392,0,
FANCA,CENPE,0.72678,0,
BLM,FANCA,0.82966,0,
NEK2,FANCA,0.74324,0,
FANCA,FANCB,0.55423,0,
FANCB,FANCA,0.55423,0,
PKMYT1,PLK1,0.88356,0,
TCF7,LEF1,0.56672,0,
BCL6,RUNX1T1,0.3378,0,
AURKB,HIST1H3J,0.03021,0,
KDM5D,HIST1H3J,0.05986,0,
PBK,HIST1H3J,0.15026,0,
ACTN2,ACTN3,0.33614,0,
CAMK2A,ACTN3,0.45955,0,
GRIN2A,ACTN3,0.26768,0,
ACTN3,NCAPH,0.5096,0,
RPH3A,ACTN3,0.35442,0,
DLG4,ACTN3,0.66998,0,
CAMK2A,ACTN2,0.33838,0,
KCNA5,ACTN2,0.19779,0,
DLG4,ACTN2,0.32189,0,
ACTN2,PALLD,0.3171,0,
ACTN2,ADAM12,0.10528,0,
MAPT,PRKCG,0.15586,0,
CAMK2A,MAPT,0.55986,0,
NGF,MAPT,0.40067,0,
MAPT,CHEK1,0.51349,0,
FGF2,MAPT,0.73838,0,
MAPT,SNCA,0.59735,0,
MAPT,PPBP,0.04226,0,
CRP,MAPT,0.0863,0,
MAPT,SST,0.02258,0,
GRIN2A,MAPT,0.29217,0,
MAPT,LCN2,0.23996,0,
PHKG1,MAPT,0.48505,0,
MAPT,REG1A,0.07966,0,
MAPT,TCN1,0.09242,0,
C1QL1,MAPT,0.56869,0,
S100B,MAPT,0.51283,0,
TTLL6,MAPT,0.21587,0,
NLRP1,GRIA1,0.60357,0,
KLKB1,SERPINA5,0.31702,0,
ZIC2,GLI3,0.24699,0,
AR,KLK3,0.16039,0,
BRCA1,AR,0.46223,0,
AR,WISP2,0.2756,0,
AR,PMAIP1,0.2397,0,
AR,KDM5D,0.26712,0,
CDC25A,AR,0.52613,0,
CCND1,AR,0.39701,0,
NR0B2,AR,0.24843,0,
AR,NR0B2,0.24843,0,
BMX,AR,0.2507,0,
TGFB1I1,AR,0.73301,0,
AR,TGFB1I1,0.73301,0,
PPP2R2B,AR,0.54468,0,
PAK6,AR,0.48529,0,
AR,PLN,0.67574,0,
SVIL,AR,0.72114,0,
AR,SVIL,0.72114,0,
USP26,AR,0.05985,0,
PPP1R14A,PRKCG,0.18909,0,
NGFR,PRKCG,0.17988,0,
GRIA1,PRKCG,0.12516,0,
GABRA1,PRKCG,0.05889,0,
PRKCG,GRIN2D,0.33882,0,
PSD,PRKCG,0.19059,0,
PRKCG,GJA3,0.10372,0,
PALLD,SORBS2,0.90283,0,
CDKN2A,MAPK10,0.21602,0,
MAPK10,KIF5C,0.7585,0,
AURKB,HDAC4,0.59776,0,
RELN,HDAC4,0.36991,0,
HDAC4,SLC10A2,0.0224,0,
CSRP3,HDAC4,0.33758,0,
NGF,ROR2,0.44965,0,
FGF2,ROR2,0.85255,0,
FGF10,ROR2,0.75427,0,
FGF7,ROR2,0.76417,0,
FGF22,ROR2,0.6227,0,
FGF17,ROR2,0.32016,0,
FGF16,ROR2,0.36213,0,
GDF5,ROR2,0.64937,0,
FGF5,ROR2,0.22752,0,
PLK1,ECT2,0.81092,0,
ECT2,PLK1,0.81092,0,
PLK4,ECT2,0.87564,0,
KLK3,SERPINA3,0.00873,0,
SERPINA5,KLK3,0.00728,0,
KLK3,SEMG1,0.01003,0,
PLK1,BRCA1,0.78993,0,
CHEK1,BRCA1,0.84265,0,
BRCA1,CHEK1,0.84265,0,
BRCA1,E2F1,0.81829,0,
E2F1,BRCA1,0.81829,0,
BRCA1,BRCA2,0.72186,0,
BRCA1,PGR,0.52432,0,
BRCA1,RAD51,0.75565,0,
BRCA1,BRIP1,0.8272,0,
BRIP1,BRCA1,0.8272,0,
CCND1,BRCA1,0.59906,0,
BRCA1,CCND1,0.59906,0,
HIST1H2AB,BRCA1,0.23555,0,
UBD,MAD2L1,0.40153,0,
CHEK1,MAD2L1,0.88331,0,
MAD2L1,BUB1B,0.85849,0,
IGF2,IGFBP1,0.02069,0,
IGF2,EPHB2,0.17943,0,
IGF2,EPHB3,0.08728,0,
IGF2,PTK7,0.31972,0,
IGFBP6,IGF2,0.09922,0,
PTPRZ1,SCN1A,0.32819,0,
MYLK,MYL9,0.92052,0,
RRAD,NME1,0.23363,0,
SNCA,PMAIP1,0.20396,0,
PMAIP1,FXYD1,0.25947,0,
AURKB,KIF2C,0.85702,0,
PLK1,KIF2C,0.90701,0,
KIF2C,CENPH,0.81227,0,
CLSPN,CDC45,0.73784,0,
PLK1,CLSPN,0.71037,0,
CHEK1,CLSPN,0.75364,0,
CLSPN,CHEK1,0.75364,0,
LHCGR,CHST9,0.41021,0,
CDC45,MCM4,0.85381,0,
MCM4,CDC45,0.85381,0,
RECQL4,FEN1,0.72524,0,
CKS2,CENPE,0.64248,0,
BUB1B,CENPE,0.83897,0,
AURKB,PLK1,0.87346,0,
CHEK1,AURKB,0.81414,0,
GFAP,AURKB,0.07504,0,
AURKB,CHMP4C,0.64464,0,
AURKB,KIF4A,0.77396,0,
CDCA8,AURKB,0.87491,0,
AURKB,CDCA8,0.87491,0,
AURKB,WWC1,0.71951,0,
AURKB,NCAPH,0.89228,0,
AURKB,CKAP2,0.71118,0,
MYL2,AURKB,0.41746,0,
AURKB,SKA3,0.75177,0,
KIF20A,AURKB,0.84669,0,
AURKB,KIF20A,0.84669,0,
AURKB,SHCBP1,0.81577,0,
AURKB,CDCA5,0.86285,0,
AURKB,MKI67,0.74596,0,
AURKB,CDCA2,0.776,0,
AURKB,ZWINT,0.87577,0,
CAMK2A,PPP1R14A,0.63673,0,
CAMK2A,GFAP,0.08375,0,
CAMK2A,MPDZ,0.63828,0,
CAMK2A,CACNA1B,0.34933,0,
GRIN2A,CAMK2A,0.40721,0,
CAMK2A,GRIN2A,0.40721,0,
CAMK2A,NCAPH,0.55576,0,
CAMK2A,GRIA1,0.54074,0,
CAMK2A,RPH3A,0.47642,0,
CAMK2A,CHAT,0.11388,0,
CAMK2A,PLN,0.60179,0,
SLC6A4,CAMK2A,0.0986,0,
CAMK2A,GRIA4,0.60346,0,
CAMK2A,TCAP,0.0867,0,
CAMK2A,LRRC7,0.5919,0,
CHEK1,PLK1,0.84387,0,
PLK1,RRM2,0.84473,0,
PLK1,BORA,0.74053,0,
BORA,PLK1,0.74053,0,
PLK1,RAD51,0.85795,0,
PRC1,PLK1,0.88815,0,
PLK1,PRC1,0.88815,0,
PLK1,CDC6,0.63697,0,
PLK1,BUB1B,0.87199,0,
PLK1,GTSE1,0.90795,0,
PLK1,WDR62,0.82312,0,
PLK1,AXIN2,0.45851,0,
PLK1,STIL,0.78333,0,
PLK1,CEP55,0.87386,0,
PLK1,ERCC6L,0.79454,0,
PLK1,CENPU,0.73875,0,
SVIL,PLK1,0.58483,0,
PLK1,KIF20A,0.88118,0,
BEX4,PLK1,0.71174,0,
PLK1,ASPM,0.68719,0,
KPNA2,CDC6,0.69571,0,
FERMT2,KPNA2,0.55661,0,
TGFBR3,INHBA,0.26404,0,
FOXI1,SIX1,0.40547,0,
NGF,ERBB4,0.35483,0,
NGF,ALK,0.52459,0,
NGF,NTRK3,0.41479,0,
NGF,FGFR2,0.26963,0,
NGF,NGFR,0.75795,0,
NGFR,NGF,0.75795,0,
NGF,MUSK,0.28196,0,
NGF,EPHA7,0.23347,0,
NGF,EPHA5,0.46524,0,
NGF,INSRR,0.57889,0,
NGF,EPHA6,0.33922,0,
NGF,DDR2,0.48172,0,
NGF,SORCS3,0.40932,0,
RRM2,CHEK1,0.87807,0,
E2F1,CHEK1,0.82684,0,
CHEK1,BRCA2,0.6535,0,
BRCA2,CHEK1,0.6535,0,
CHEK1,RAD51,0.85677,0,
RAD51,CHEK1,0.85677,0,
CHEK1,MCM4,0.872,0,
CHEK1,CDC25A,0.90164,0,
CHEK1,BLM,0.87838,0,
CHEK1,MAGEA11,0.24236,0,
SNCB,CHEK1,0.45409,0,
CXCL17,CHEK1,0.14076,0,
CNTN2,CHEK1,0.48906,0,
CHEK1,KIFC1,0.86053,0,
CHEK1,TICRR,0.8129,0,
MYLK,ACTA1,0.25187,0,
ACTA1,DTNA,0.27972,0,
ACTA1,ITGA2,0.20332,0,
ACTA1,NEXN,0.35116,0,
GAS7,ACTA1,0.18434,0,
CNN1,ACTA1,0.35986,0,
TNNI3K,ACTA1,0.24739,0,
SMTN,ACTA1,0.25298,0,
SNCA,MAP1B,0.66132,0,
MAP1B,LRRK2,0.74607,0,
MAG,MAP1B,0.22754,0,
MAP1B,GABRR1,0.07705,0,
E2F1,CDKN2A,0.23293,0,
CCNA2,E2F1,0.74044,0,
E2F1,CCNA2,0.74044,0,
ARID3A,E2F1,0.56619,0,
E2F1,RAD51,0.75428,0,
E2F1,CDC6,0.63087,0,
FOXP3,RORA,0.39596,0,
GH1,GHR,0.06871,0,
BRCA2,RAD51,0.50971,0,
RAD51,BRCA2,0.50971,0,
BUB1B,BRCA2,0.62511,0,
CCND1,BRCA2,0.46576,0,
CCNA2,MCM4,0.82929,0,
CCNA2,FEN1,0.83592,0,
TSPYL2,CCNA2,0.54891,0,
CTSG,CXCL12,0.48699,0,
CDCA8,CHMP4C,0.65288,0,
HSPB8,HSPB6,0.84504,0,
KIF4A,PRC1,0.86273,0,
AREG,EPHB2,0.43078,0,
EREG,EPHB2,0.41618,0,
EFNA3,EPHB2,0.50222,0,
FGF23,EPHB2,0.06823,0,
FGF20,EPHB2,0.23035,0,
FGF19,EPHB2,0.0892,0,
PTPRO,EPHB2,0.47797,0,
FGF7,PGR,0.72347,0,
PGR,KLF9,0.72371,0,
BLM,RAD51,0.87052,0,
RAD51,RAD51AP1,0.81551,0,
RAD51,RAD54B,0.74001,0,
MCM4,CCNA1,0.53616,0,
ORC6,MCM4,0.81452,0,
TTK,BLM,0.85681,0,
TTK,BUB1B,0.88894,0,
TTK,CDCA8,0.82369,0,
ARHGEF17,TTK,0.61999,0,
TTK,RMI2,0.76174,0,
AZU1,TTK,0.27537,0,
BLM,FEN1,0.87887,0,
PBK,PRC1,0.79001,0,
CDC25A,FHL1,0.58013,0,
CDC25A,KRT1,0.34095,0,
CDC25A,CDKN3,0.80623,0,
GRIA3,GZMB,0.25912,0,
SORBS1,TENM1,0.72579,0,
FGF2,ERBB4,0.5106,0,
FGF2,ALK,0.75475,0,
PTX3,FGF2,0.31,0,
FGF2,NTRK3,0.30372,0,
PF4,FGF2,0.27672,0,
FGF2,FGFR2,0.65775,0,
FGFR2,FGF2,0.65775,0,
FGF2,MUSK,0.36206,0,
FGF2,EPHA7,0.63622,0,
FGF2,EPHA5,0.69782,0,
FGF2,INSRR,0.41014,0,
FGF2,EPHA6,0.67453,0,
FGF2,DDR2,0.85194,0,
ORC1,CDC6,0.63104,0,
PLK4,CDC6,0.67319,0,
ORC6,CDC6,0.66554,0,
CLDN1,MPDZ,0.45446,0,
HTR2C,MPDZ,0.1014,0,
CLDN5,MPDZ,0.49772,0,
MPDZ,CLDN5,0.49772,0,
BRIP1,BLM,0.80232,0,
FGF10,ERBB4,0.52884,0,
FGF10,ALK,0.56373,0,
FGF10,NTRK3,0.41041,0,
FGF10,FGFR2,0.61065,0,
FGFR2,FGF10,0.61065,0,
FGF10,MUSK,0.49377,0,
FGF10,EPHA7,0.47225,0,
FGF10,EPHA5,0.58542,0,
FGF10,INSRR,0.40901,0,
FGF10,EPHA6,0.6422,0,
FGF10,DDR2,0.74596,0,
SIX1,DACH1,0.22859,0,
NRG2,ERBB4,0.61169,0,
ERBB4,NRG2,0.61169,0,
FGF7,ERBB4,0.44303,0,
FGF22,ERBB4,0.38957,0,
FGF17,ERBB4,0.32582,0,
FGF16,ERBB4,0.36738,0,
ANGPT4,ERBB4,0.2304,0,
EREG,ERBB4,0.25596,0,
NRG3,ERBB4,0.46509,0,
ERBB4,NRG3,0.46509,0,
ERBB4,DLG2,0.53688,0,
DLG4,ERBB4,0.54682,0,
ERBB4,DLG4,0.54682,0,
FGF5,ERBB4,0.07825,0,
ERBB4,MMP7,0.21057,0,
GABRG2,ERBB4,0.54184,0,
ERBB4,ANKS1B,0.54071,0,
SNCG,BUB1B,0.5629,0,
CAPN3,FLNC,0.28912,0,
ORC1,CCNA1,0.5392,0,
DES,SYNC,0.61792,0,
RND2,FNBP1,0.88064,0,
CRYAB,SNCA,0.67058,0,
HSPB8,CRYAB,0.63672,0,
GKN2,CRYAB,0.01434,0,
CRYAB,CDH16,0.07115,0,
CYP3A4,AZU1,0.00727,0,
CYP3A4,PRRT2,0.0316,0,
TLR9,AGER,0.5725,0,
KRT36,TLR9,0.0567,0,
TLR9,LRRK2,0.51826,0,
NPPA,MME,0.07948,0,
LRRK2,SNCA,0.73579,0,
SNCA,TH,0.18218,0,
SNCA,SLC6A4,0.10889,0,
KRT1,SNCA,0.33913,0,
KLK6,SNCA,0.12766,0,
IL1B,ADRB2,0.40052,0,
CCND1,USP2,0.35534,0,
SIX1,OTX1,0.26955,0,
FST,INHBA,0.05031,0,
GNGT1,GNB3,0.23173,0,
GNGT1,RHO,0.1435,0,
NR1H4,RXRG,0.08938,0,
CACNA1A,CACNB2,0.22365,0,
FGF7,ALK,0.57127,0,
FGF22,ALK,0.47079,0,
PTN,ALK,0.70381,0,
ALK,PTN,0.70381,0,
FGF17,ALK,0.53838,0,
FGF16,ALK,0.49145,0,
FGF5,ALK,0.12909,0,
GPRASP1,PBK,0.55401,0,
LMO1,TAL1,0.10686,0,
NCAPG2,TAL1,0.52943,0,
IL11,MAGEA11,0.06322,0,
FGF7,NTRK3,0.32421,0,
FGF7,FGFR2,0.55664,0,
FGFR2,FGF7,0.55664,0,
FGF7,MUSK,0.34094,0,
FGF7,EPHA7,0.46041,0,
FGF7,EPHA5,0.57924,0,
FGF7,INSRR,0.55522,0,
FGF7,EPHA6,0.63004,0,
FGF7,DDR2,0.77195,0,
MMP1,CXCL6,0.68117,0,
HTR4,ADRB2,0.00379,0,
ADRB2,ADRB3,0.20597,0,
ADRB2,AKAP12,0.4566,0,
ALB,CUBN,0.00664,0,
INHBA,BAMBI,0.21439,0,
LEP,PRKAA2,0.01594,0,
PRKAA2,EPM2A,0.88997,0,
KCNA5,FHL1,0.57239,0,
PTX3,ITIH4,0.19886,0,
F5,CTSG,0.06438,0,
SERPINA3,CTSG,0.015,0,
KCNA2,KCNA5,0.36785,0,
MMP8,ACAN,0.00867,0,
FGG,ITGA5,0.08783,0,
F13A1,FGG,0.03732,0,
FGG,ITGB3,0.08577,0,
MMP1,CMA1,0.09596,0,
SERPINA3,CMA1,0.026,0,
PACSIN1,PAK6,0.48384,0,
WNT11,FZD10,0.06421,0,
HIST1H1B,FOXP3,0.01401,0,
MMP1,PPBP,0.04106,0,
DLG2,ATP2B2,0.46538,0,
DLG4,ATP2B2,0.40934,0,
FGF22,NTRK3,0.3162,0,
FGF22,FGFR2,0.55296,0,
FGF22,MUSK,0.41393,0,
FGF22,EPHA7,0.59026,0,
FGF22,EPHA5,0.45292,0,
FGF22,INSRR,0.27913,0,
FGF22,EPHA6,0.57004,0,
FGF22,DDR2,0.52524,0,
S100B,AGER,0.69322,0,
AGER,S100P,0.37506,0,
NGFR,NDN,0.70813,0,
CYS1,NDN,0.64947,0,
NEFL,NEFH,0.73785,0,
S100B,AHNAK,0.51953,0,
GATA4,NFATC4,0.13893,0,
NTRK3,NGFR,0.46858,0,
FGF17,NTRK3,0.18493,0,
FGF16,NTRK3,0.37944,0,
ANGPT4,NTRK3,0.76764,0,
PTPRS,NTRK3,0.45157,0,
FGF5,NTRK3,0.04735,0,
NTRK3,PTPRO,0.16676,0,
KCNH2,KCNE2,0.18282,0,
THRB,RXRG,0.3799,0,
CRP,FCN2,0.02898,0,
ACKR1,PF4,0.23014,0,
VIP,VIPR2,0.49985,0,
KCNA2,KCNA4,0.47928,0,
KCNA4,DLG4,0.54116,0,
GNG4,GNB3,0.28953,0,
CNTN1,CNTNAP1,0.34776,0,
L1CAM,CNTN1,0.6603,0,
CNTNAP2,CNTN1,0.27764,0,
PTPRZ1,CNTN1,0.65405,0,
CNTN2,CNTN1,0.6403,0,
CNTN1,SCNN1B,0.15177,0,
WNT7A,FZD10,0.01997,0,
CDON,BOC,0.81099,0,
FGFR2,ITGA5,0.5199,0,
L1CAM,ITGA5,0.40187,0,
ITGB3,ITGA5,0.72086,0,
ITGA5,ITGB3,0.72086,0,
ADAM12,ITGA5,0.07421,0,
PAK3,GRIA1,0.61936,0,
TFR2,TF,0.271,0,
CUBN,TF,0.02976,0,
FGF17,FGFR2,0.21797,0,
FGFR2,FGF17,0.21797,0,
FGF16,FGFR2,0.25397,0,
FGF23,FGFR2,0.09727,0,
FGF5,FGFR2,0.11953,0,
FGFR2,FGF5,0.11953,0,
ARR3,FSHR,0.04299,0,
RTN4R,NGFR,0.44637,0,
NGFR,MAG,0.29481,0,
NGFR,SALL2,0.5705,0,
SPP1,CCR8,0.45001,0,
CCL18,CCR8,0.49552,0,
PRKG2,MYLK,0.01368,0,
MYLK,MYL2,0.4044,0,
HBZ,HBB,0.08142,0,
FGF19,NR0B2,0.15036,0,
PTN,PTPRS,0.69226,0,
PTN,PTPRZ1,0.71144,0,
PTN,CDH10,0.6049,0,
DLG2,ATP2B4,0.83965,0,
DLG4,ATP2B4,0.84741,0,
SFTPD,MFAP4,0.34188,0,
FGF17,MUSK,0.26846,0,
FGF17,EPHA7,0.22221,0,
FGF17,EPHA5,0.45993,0,
FGF17,INSRR,0.30259,0,
FGF17,EPHA6,0.21426,0,
FGF17,DDR2,0.35351,0,
FGF16,MUSK,0.24843,0,
FGF16,EPHA7,0.16939,0,
FGF16,EPHA5,0.45414,0,
FGF16,INSRR,0.37951,0,
FGF16,EPHA6,0.29832,0,
FGF16,DDR2,0.43134,0,
DDN,WWC1,0.49764,0,
MMP1,ITGA2,0.33231,0,
MMP7,MMP1,0.20277,0,
MMP1,SERPINA3,0.02668,0,
FLNC,PHLDB2,0.51243,0,
FLNC,KY,0.64313,0,
CHRM4,EEF1A2,0.32039,0,
EEF1A2,LRRK2,0.2655,0,
ACKR1,CXCL5,0.09952,0,
AREG,EPHB3,0.35726,0,
AREG,PTK7,0.41283,0,
AREG,EPHA8,0.02006,0,
TGFB1I1,PLEKHH2,0.81346,0,
HTR4,GDF1,0.03184,0,
ANGPT4,MUSK,0.03175,0,
ANGPT4,EPHA7,0.00188,0,
ANGPT4,EPHA5,0.01294,0,
ANGPT4,INSRR,0.08569,0,
ANGPT4,DDR2,0.03268,0,
LGR6,RSPO1,0.23271,0,
LGR5,RSPO1,0.2968,0,
RSPO1,RNF43,0.41697,0,
CCKAR,CCKBR,0.08635,0,
CCKBR,GNAO1,0.21291,0,
NPR2,NPPC,0.2773,0,
NPPC,NPR2,0.2773,0,
NPPB,NPR2,0.37332,0,
NPR3,NPR2,0.67764,0,
NPPA,NPR2,0.39362,0,
EREG,EPHB3,0.27584,0,
EREG,PTK7,0.37737,0,
EREG,EPHA8,0.01074,0,
VIP,ADCYAP1R1,0.52208,0,
NPPC,NPR3,0.23571,0,
NPPB,NPR3,0.21223,0,
NPR1,NPPB,0.21633,0,
NPPB,NPR1,0.21633,0,
LGR6,RSPO2,0.19651,0,
OSTN,NPR3,0.38948,0,
NPPA,NPR3,0.22886,0,
MRGPRX2,GNAZ,0.33791,0,
MRGPRX2,GNAO1,0.33811,0,
PMCH,NPY,0.30059,0,
PCSK1,PMCH,0.09979,0,
PMCH,PCSK2,0.26086,0,
NMU,NMUR2,0.11813,0,
GDF7,BMP7,0.31911,0,
UTS2,TH,0.09232,0,
PLN,UTS2,0.24506,0,
NPY,NPY2R,0.37177,0,
GALR1,GNAO1,0.61102,0,
CRLF1,CNTFR,0.24084,0,
TNFSF11,TNFRSF11B,0.23668,0,
GRIA1,GCG,0.04047,0,
SYT7,GCG,0.02311,0,
PYY,NPY2R,0.2683,0,
SST,SSTR4,0.05502,0,
CCKAR,GNAO1,0.25128,0,
NMBR,GNAZ,0.45795,0,
NMBR,GNAO1,0.53539,0,
NPPA,NPR1,0.21868,0,
NPR1,NPPA,0.21868,0,
TACR1,GNAZ,0.52569,0,
TACR1,GNAO1,0.51837,0,
CHRDL2,INHBA,0.10674,0,
GNAO1,CACNA1B,0.43282,0,
CACNA1B,CACNB2,0.35422,0,
CACNB2,CACNA1B,0.35422,0,
PRKG2,GRIA1,0.01726,0,
PRKG2,PDE5A,0.05893,0,
SPTBN2,PTPRN,0.37913,0,
P2RY1,GNAZ,0.38817,0,
P2RY14,GNAZ,0.43179,0,
HTR2B,GNAZ,0.58134,0,
P2RY12,GNAZ,0.48214,0,
HTR1E,GNAZ,0.58191,0,
ADRA2B,GNAZ,0.47332,0,
PTGER3,GNAZ,0.75202,0,
GABBR1,GNAO1,0.80584,0,
DLG2,GRIN2A,0.46008,0,
DLG2,DLG4,0.8619,0,
GRIN2A,NCAPH,0.44665,0,
SPTBN2,GRIN2A,0.38147,0,
DLG4,GRIN2A,0.41256,0,
TAT,GRIN2A,0.12712,0,
LRP8,RELN,0.40406,0,
PDE4D,AKAP6,0.70859,0,
HTR4,GNAO1,0.04717,0,
TPH1,HTR4,0.37752,0,
CHRM2,GNAO1,0.87901,0,
CHRM4,GNAO1,0.60332,0,
P2RY1,GNAO1,0.44312,0,
P2RY14,GNAO1,0.50237,0,
P2RY12,GNAO1,0.49214,0,
HTR1E,GNAO1,0.60701,0,
GPR17,GNAO1,0.62013,0,
LPAR1,GNAO1,0.55781,0,
PTGER3,GNAO1,0.73897,0,
FFAR1,GNAO1,0.0392,0,
GRM6,GNAO1,0.71471,0,
NCAPH,NCAPG,0.91808,0,
CAPG,NCAPH,0.59667,0,
NLGN1,CNTNAP1,0.52319,0,
DLG4,NLGN1,0.79956,0,
NRXN1,NLGN1,0.52413,0,
NLGN1,NRXN1,0.52413,0,
NLGN1,NRXN1,0.52413,0,
NRXN1,NLGN1,0.52413,0,
NLGN1,NRXN2,0.82979,0,
NLGN1,NRXN2,0.82979,0,
AMPH,GRIA1,0.40121,0,
GRIA1,GRIA2,0.49703,0,
GRIA2,GRIA1,0.49703,0,
C1QL1,GRIA1,0.42707,0,
NFASC,CNTNAP1,0.37452,0,
NEFM,NEFH,0.75982,0,
ADD2,RPH3A,0.55455,0,
RPH3A,NRXN1,0.39982,0,
RPH3A,NRXN1,0.39982,0,
DLG4,KCNA2,0.71282,0,
CNTNAP2,KCNA2,0.25417,0,
KCNA2,KCNAB1,0.39292,0,
L1CAM,NCAM1,0.8095,0,
L1CAM,CNTN2,0.85906,0,
L1CAM,ANK2,0.84458,0,
NCAN,L1CAM,0.12409,0,
WNT9A,MUSK,0.22562,0,
FGF5,MUSK,0.03669,0,
MUSK,COLQ,0.37205,0,
COLQ,MUSK,0.37205,0,
MUSK,RAPSN,0.35603,0,
MUSK,SYNE1,0.39858,0,
DLG4,GRIK1,0.44977,0,
DLG4,CNKSR2,0.68359,0,
DLG4,GRIK2,0.63238,0,
GDNF,GFRA2,0.50061,0,
GDNF,GFRA1,0.67091,0,
RIT2,PLXNB3,0.66751,0,
EFNA3,EPHB3,0.42511,0,
FGF23,EPHB3,0.03204,0,
FGF20,EPHB3,0.1435,0,
FGF19,EPHB3,0.04553,0,
CNTNAP2,CNTN2,0.27224,0,
CNTN2,CNTNAP2,0.27224,0,
EPB41L3,CNTNAP2,0.32978,0,
EFNA3,EPHA7,0.33889,0,
FGF5,EPHA7,0.13613,0,
TPH1,HTR2C,0.06184,0,
CNKSR2,LRRC7,0.63925,0,
HSPB8,HSPB7,0.68946,0,
HSPB8,HSPB3,0.25851,0,
PHOX2A,HAND2,0.74768,0,
EFNA3,PTK7,0.43562,0,
FGF23,PTK7,0.03894,0,
FGF20,PTK7,0.25607,0,
FGF19,PTK7,0.53094,0,
EFNA3,EPHA5,0.3941,0,
FGF5,EPHA5,0.12977,0,
HAND1,HAND2,0.87005,0,
WNT7B,FZD10,0.00021,0,
MYOCD,FBXO32,0.83051,0,
LRRC4C,NTNG1,0.47826,0,
NTNG1,LRRC4C,0.47826,0,
EFNA3,EPHA8,0.05677,0,
PLK4,STIL,0.87221,0,
MELK,HIST1H1B,0.16994,0,
NTN1,UNC5D,0.48463,0,
ORC6,ORC1,0.76312,0,
ORC1,TRIP13,0.82558,0,
REN,PCSK1,0.00303,0,
MSTN,WFIKKN2,0.67501,0,
