FROM,TO,W,DRUG,
GZMB,TUBA4B,0.08795,0,
CCNA2,UHRF1,0.83666,0,
CXCR3,CXCL9,0.29353,0,
CXCL9,CXCR3,0.29353,0,
CXCL9,CCR3,0.07828,0,
IGFBP3,LTBP1,0.63294,0,
ADAM12,IGFBP3,0.49341,0,
MMP2,MMP14,0.826,0,
MMP14,MMP2,0.826,0,
MMP14,MMP13,0.36612,0,
MMP14,SDC1,0.63787,0,
MMP14,CCL7,0.41335,0,
MMP14,KISS1,0.07322,0,
MMP14,ACAN,0.55911,0,
MMP14,LUM,0.70713,0,
PAX5,CD19,0.98508,0,
BTK,CD19,0.89233,0,
CD19,VAV1,0.57744,0,
VAV1,CD19,0.57744,0,
CD19,CD22,0.98439,0,
CR2,CD19,0.95764,0,
TPX2,HMMR,0.87587,0,
PLK1,HMMR,0.8725,0,
PAX5,BLK,0.97097,0,
CD79A,BLK,0.9691,0,
BLK,CD79A,0.9691,0,
RUNX1,BLK,0.0941,0,
BLK,FCGR2A,0.06203,0,
BLK,DAPP1,0.627,0,
BLK,FCGR2B,0.55415,0,
CD79B,BLK,0.93395,0,
BLK,CD79B,0.93395,0,
BLK,BANK1,0.9682,0,
SFN,MST1R,0.70488,0,
MST1R,SFN,0.70488,0,
PLK4,SFN,0.4693,0,
SFN,ANPEP,0.47025,0,
E2F1,CDKN2A,0.44015,0,
CDKN2A,CDKN2A,1,0,
CDKN2A,CDKN2A,1,0,
SERTAD1,CDKN2A,0.34265,0,
MMP13,CXCL8,0.0109,0,
PIGR,CXCL8,0.23323,0,
MMP1,CXCL8,0.20239,0,
CXCL8,SDC1,0.29494,0,
CTLA4,CD86,0.69306,0,
CD86,CTLA4,0.69306,0,
ISG15,CFL1,0.51522,0,
CFL1,ACTA1,0.39214,0,
ACTA2,CFL1,0.57933,0,
IL7R,CFL1,0.26947,0,
ITGB3,THY1,0.47059,0,
SOX2,ATOH1,0.31612,0,
PLK1,ESPL1,0.86146,0,
POLQ,RAD51,0.42485,0,
AURKB,KIF23,0.74242,0,
PLK1,KIF23,0.8641,0,
KIF23,ACTA1,0.28969,0,
BUB1,MAD2L1,0.90031,0,
MAD2L1,BUB1,0.90031,0,
BUB1,PLK1,0.86627,0,
PLK1,BUB1,0.86627,0,
TTK,BUB1,0.91513,0,
BUB1,BUB1B,0.93508,0,
BACE1,MMP2,0.40212,0,
MMP2,CCL7,0.35843,0,
MMP2,KISS1,0.0307,0,
MMP2,COL7A1,0.43294,0,
MMP2,COL6A3,0.91655,0,
MMP2,LCN2,0.24254,0,
PKMYT1,PLK1,0.7472,0,
MYB,LEF1,0.29825,0,
PITX2,LEF1,0.14515,0,
LEF1,PITX2,0.14515,0,
LEF1,CDX1,0.01196,0,
MIR17HG,E2F1,0.31332,0,
RUNX1,MIR17HG,0.52429,0,
MIR17HG,RUNX1,0.52429,0,
PALLD,ACTN2,0.54639,0,
ACTN2,ADAM12,0.39003,0,
TTN,ACTN2,0.70128,0,
CD82,ITGB2,0.41738,0,
ITGB2,VAV1,0.65915,0,
ITGB2,PLAUR,0.54492,0,
FHL2,ITGB2,0.41002,0,
FERMT3,ITGB2,0.58927,0,
ITGB2,ITGAL,0.60815,0,
ITGAL,ITGB2,0.60815,0,
FERMT1,ITGB2,0.30295,0,
ITGB2,ITGAD,0.36443,0,
ICAM4,ITGB2,0.41571,0,
VNN2,ITGB2,0.39828,0,
ITGB2,ESM1,0.21257,0,
MYB,GATA3,0.22002,0,
MYB,PAX5,0.1296,0,
MYB,COL1A2,0.16638,0,
BDNF,ROR2,0.33246,0,
ROR2,ITGB4,0.30628,0,
ANGPT2,ROR2,0.37661,0,
FGF1,ROR2,0.25605,0,
FGF18,ROR2,0.37126,0,
EFNA5,ROR2,0.40886,0,
AREG,ROR2,0.2551,0,
EREG,ROR2,0.14983,0,
VEGFC,ROR2,0.5023,0,
NTF4,ROR2,0.18928,0,
EFNA3,ROR2,0.08687,0,
EFNA2,ROR2,0.20225,0,
GDF5,ROR2,0.54664,0,
FGF20,ROR2,0.15321,0,
FGF19,ROR2,0.06211,0,
FGF5,ROR2,0.48502,0,
PLK1,ECT2,0.7701,0,
ECT2,PLK1,0.7701,0,
PLK4,ECT2,0.79494,0,
UBD,MAD2L1,0.30818,0,
MAD2L1,BUB1B,0.87507,0,
FGF14,SCN1A,0.1252,0,
CIT,MYL9,0.23412,0,
MYLK,MYL9,0.94039,0,
BCL2A1,PMAIP1,0.4394,0,
PMAIP1,NCF1,0.20532,0,
PMAIP1,ARHGDIB,0.43357,0,
AURKB,KIF2C,0.88962,0,
PLK1,KIF2C,0.81987,0,
GATA3,KPNA2,0.32502,0,
SIX1,GATA3,0.53235,0,
CLSPN,CDC45,0.73446,0,
PLK1,CLSPN,0.71423,0,
BDNF,EPHA2,0.37846,0,
BDNF,EPHA4,0.341,0,
BDNF,EPHB1,0.12378,0,
BDNF,AXL,0.51451,0,
BDNF,ROS1,0.16114,0,
BDNF,MST1R,0.30036,0,
NTF4,BDNF,0.19894,0,
BDNF,EPHA7,0.04075,0,
BDNF,EPHA3,0.19225,0,
IL1RN,IL1R2,0.42517,0,
IL1R2,IL1RN,0.42517,0,
IL1RAP,IL1R2,0.22795,0,
CDC45,MRC1,0.13125,0,
CKS2,CENPE,0.75277,0,
BUB1B,CENPE,0.91622,0,
AURKB,PLK1,0.73433,0,
AURKB,RUNX3,0.26941,0,
AURKB,KIF4A,0.85545,0,
AURKB,PKM,0.50633,0,
CDCA8,AURKB,0.69074,0,
AURKB,CDCA8,0.69074,0,
AURKB,NCAPH,0.82523,0,
AURKB,CKAP2,0.58742,0,
MYL2,AURKB,0.22928,0,
AURKB,SKA3,0.80541,0,
KIF20A,AURKB,0.71785,0,
AURKB,KIF20A,0.71785,0,
AURKB,SHCBP1,0.73469,0,
AURKB,CDCA5,0.88555,0,
AURKB,MKI67,0.65697,0,
AURKB,CDCA2,0.70356,0,
AURKB,ZWINT,0.72142,0,
PLK1,RRM2,0.84417,0,
PLK1,RAD51,0.85302,0,
PLK1,BUB1B,0.86039,0,
PLK1,GTSE1,0.82168,0,
PLK1,WDR62,0.7865,0,
PLK1,CEP55,0.89098,0,
PLK1,ERCC6L,0.83325,0,
PLK1,CENPU,0.82388,0,
PLK1,KIF20A,0.85646,0,
PLK1,ASPM,0.82482,0,
GRB10,EPHB1,0.27894,0,
HBEGF,CD82,0.49603,0,
ITK,KPNA2,0.17851,0,
KPNA2,UBASH3B,0.58097,0,
CDA,KPNA2,0.49502,0,
PAX5,CD79A,0.91832,0,
ACTA1,ISG15,0.17486,0,
ISG15,PKM,0.40493,0,
ISG15,IFIT3,0.68231,0,
KRT2,ISG15,0.19725,0,
ISG15,IFIT2,0.60022,0,
ISG15,CLIC1,0.38008,0,
ISG15,GBP1,0.32746,0,
ISG15,PLS1,0.16118,0,
ISG15,ANXA2,0.46318,0,
ISG15,MYOF,0.27785,0,
FOXI1,SIX1,0.19147,0,
CIT,GRIN2D,0.46889,0,
TIMP1,MMP3,0.04332,0,
ACTA1,VAV1,0.29764,0,
COTL1,ACTA1,0.38034,0,
ACTA1,MYLK,0.11842,0,
ACTA1,DTNA,0.45865,0,
ACTA1,ITGA2,0.31813,0,
TTN,ACTA1,0.51618,0,
AFAP1,ACTA1,0.36325,0,
XIRP1,ACTA1,0.12005,0,
ACTA1,CNN1,0.08254,0,
ACTA1,AIF1,0.32016,0,
ACTA1,SPRR1A,0.06307,0,
CCIN,ACTA1,0.25469,0,
E2F1,CDKN2A,0.44015,0,
CCNA2,E2F1,0.72119,0,
E2F1,CCNA2,0.72119,0,
E2F1,RAD51,0.82033,0,
CCNA1,E2F1,0.02624,0,
E2F1,CCNA1,0.02624,0,
SERTAD1,CDKN2A,0.34265,0,
CCNA2,RUNX1,0.55603,0,
RUNX3,CD4,0.7293,0,
CCL8,CCR3,0.18463,0,
CTSK,SPARC,0.94314,0,
CTSK,FGFR3,0.50832,0,
FCGR2A,LGALS3,0.33829,0,
NCR3,LGALS3,0.07985,0,
LGALS3,LGALS3BP,0.74149,0,
MMP7,LGALS3,0.54822,0,
PDCD1LG2,PDCD1,0.53522,0,
SIX1,HMX3,0.00795,0,
GJB3,GJB2,0.5859,0,
GJB6,GJB2,0.52474,0,
GJB2,GJB6,0.52474,0,
BLM,RAD51,0.79601,0,
RAD51,RAD51AP1,0.67593,0,
RAD51AP2,RAD51,0.1942,0,
PYCARD,AIM2,0.18318,0,
PYCARD,IFI16,0.44016,0,
TTK,BLM,0.7898,0,
TTK,BUB1B,0.85986,0,
TTK,CDCA8,0.71056,0,
TTK,RMI2,0.79205,0,
COL1A2,ITGB3,0.44714,0,
COL1A2,ITGA2,0.46147,0,
COL1A2,LUM,0.86781,0,
CCL5,CXCR3,0.72118,0,
CCL5,DPP4,0.09589,0,
PF4,CCL5,0.10018,0,
CCL5,CCR4,0.75839,0,
CCL5,CCR3,0.2412,0,
CCR3,CCL5,0.2412,0,
CCL5,SDC1,0.20641,0,
BACE1,F2RL2,0.40813,0,
CHRM3,GZMB,0.41699,0,
SRGN,GZMB,0.58194,0,
CSF2,NCF1,0.10739,0,
SPAG5,ODF1,0.16799,0,
PIM2,PKM,0.35557,0,
ANTXR1,PKM,0.54013,0,
MYL2,PKM,0.33739,0,
ECM1,PKM,0.52381,0,
CXCL10,CXCR3,0.34404,0,
CXCR3,CXCL10,0.34404,0,
CCL21,CXCR3,0.65875,0,
CCL20,CXCR3,0.16545,0,
PF4,CXCR3,0.08364,0,
CXCR3,PF4,0.08364,0,
CCL13,CXCR3,0.3266,0,
CCL19,CXCR3,0.61808,0,
CCL7,CXCR3,0.34694,0,
CXCL13,CXCR3,0.6815,0,
PIGR,CD79A,0.01973,0,
BTLA,CD79A,0.96417,0,
CD5,CD79A,0.79363,0,
CD79A,CD79B,0.97761,0,
IGHM,CD79A,0.22811,0,
JCHAIN,CD79A,0.2477,0,
CXCL10,CCR3,0.10779,0,
MMP3,SERPINE1,0.10986,0,
PLAT,SERPINE1,0.41296,0,
SERPINE1,IGFBP5,0.49751,0,
HLA-DRA,CTSS,0.76411,0,
CTSS,SERPINB4,0.11404,0,
HLA-DRB1,CTSS,0.6377,0,
HLA-DOB,CTSS,0.31376,0,
HLA-DRB5,CTSS,0.435,0,
HLA-DRB1,CTSS,0.6377,0,
HLA-DRB1,CTSS,0.6377,0,
HLA-DRB1,CTSS,0.6377,0,
HLA-DPA1,CTSS,0.74209,0,
HLA-DRB1,CTSS,0.6377,0,
HLA-DQA2,CTSS,0.53021,0,
HLA-DRB1,CTSS,0.6377,0,
HLA-DRB1,CTSS,0.6377,0,
HLA-DRB1,CTSS,0.6377,0,
HLA-DQB1,CTSS,0.49694,0,
HLA-DMB,CTSS,0.73799,0,
HLA-DRB1,CTSS,0.6377,0,
HLA-DOA,CTSS,0.61256,0,
HLA-DRB1,CTSS,0.6377,0,
HLA-DRB1,CTSS,0.6377,0,
HLA-DRB1,CTSS,0.6377,0,
HLA-DQB2,CTSS,0.45325,0,
HLA-DQA1,CTSS,0.62073,0,
HLA-DPB1,CTSS,0.69898,0,
HLA-DRB1,CTSS,0.6377,0,
FOXP3,RORC,0.39873,0,
EPHA2,ITGB4,0.67223,0,
ANGPT2,EPHA2,0.26748,0,
FGF1,EPHA2,0.07838,0,
FGF18,EPHA2,0.25384,0,
EPHA2,EFNA5,0.55735,0,
EFNA5,EPHA2,0.55735,0,
AREG,EPHA2,0.48871,0,
EREG,EPHA2,0.40932,0,
VEGFC,EPHA2,0.27776,0,
NTF4,EPHA2,0.38908,0,
EPHA2,EFNA3,0.24761,0,
EFNA3,EPHA2,0.24761,0,
DUOX1,EPHA2,0.40622,0,
EFNA2,EPHA2,0.30099,0,
EPHA2,EFNA2,0.30099,0,
EPHA2,KRT1,0.31082,0,
FGF20,EPHA2,0.35316,0,
FGF19,EPHA2,0.14891,0,
FGF5,EPHA2,0.26868,0,
EPHA2,ANPEP,0.41764,0,
NRG2,ERBB4,0.52979,0,
ERBB4,NRG2,0.52979,0,
ERBB4,NRG4,0.67577,0,
NRG4,ERBB4,0.67577,0,
ERBB4,SHC3,0.49098,0,
HBEGF,ERBB4,0.42508,0,
FGF17,ERBB4,0.45488,0,
EREG,ERBB4,0.22197,0,
NRG3,ERBB4,0.37791,0,
FGF21,ERBB4,0.04432,0,
ERBB4,MMP7,0.37595,0,
HR,VDR,0.41521,0,
BUB1B,SNCG,0.31099,0,
RUNX1,CD4,0.61696,0,
TNFRSF10A,CD4,0.35083,0,
PTPRC,CD4,0.76497,0,
CD4,FCGR3A,0.7661,0,
HLA-DPA1,CD4,0.8893,0,
HLA-DQA2,CD4,0.70671,0,
HLA-DQB1,CD4,0.53575,0,
RUNX1,FOXP3,0.51852,0,
MMP1,F2R,0.18604,0,
F2R,F2RL2,0.83776,0,
F2R,GNA15,0.40227,0,
BTK,TNFRSF10A,0.2361,0,
BTK,VAV1,0.72008,0,
BTK,ITK,0.85798,0,
ITK,BTK,0.85798,0,
BTK,IKZF1,0.96363,0,
BTK,DAPP1,0.74032,0,
BTK,CMTM3,0.33478,0,
CMTM3,BTK,0.33478,0,
ITGB4,PIK3CG,0.12818,0,
EPHA4,ITGB4,0.41782,0,
EPHB1,ITGB4,0.08612,0,
AXL,ITGB4,0.55041,0,
ROS1,ITGB4,0.29324,0,
ITGB4,PLAUR,0.60264,0,
MST1R,ITGB4,0.72296,0,
EPHA7,ITGB4,0.13873,0,
FERMT3,ITGB4,0.42026,0,
FERMT1,ITGB4,0.69038,0,
EPHA3,ITGB4,0.11349,0,
COL17A1,ITGB4,0.62091,0,
MMP7,ITGB4,0.44032,0,
CLCA1,ITGB4,0.0601,0,
ITGB4,CLCA2,0.12995,0,
TYROBP,TREM1,0.72859,0,
TYROBP,SEMA6D,0.49217,0,
TYROBP,TREM2,0.92172,0,
CTNND2,CDH2,0.27144,0,
GDNF,CDH2,0.13841,0,
ELF4,TMEM173,0.71896,0,
HSPA6,IL7R,0.0293,0,
ALB,IL7R,0.33216,0,
TSLP,IL7R,0.25202,0,
IL7R,CLIC1,0.12905,0,
TUBA3C,IL7R,0.09618,0,
PPBP,IL7R,0.01815,0,
IL7R,TPM4,0.33419,0,
IL7R,COTL1,0.53739,0,
IL7R,IL2RG,0.40052,0,
IL2RG,IL7R,0.40052,0,
IL7R,LGALS1,0.28832,0,
IL7R,LCP1,0.82993,0,
IL7R,CRLF2,0.07947,0,
IL7R,S100A4,0.0582,0,
ENO2,IL7R,0.00818,0,
NPPA,MME,0.11555,0,
GAST,MME,0.00963,0,
KLK4,SERPINA3,0.18937,0,
EYA2,SIX1,0.16666,0,
NR5A1,PITX1,0.03161,0,
NR5A1,GATA4,0.05562,0,
GNGT1,PIK3CG,0.07775,0,
AXL,PIK3CG,0.42568,0,
GRAP,PIK3CG,0.57656,0,
SEC14L2,PIK3CG,0.17941,0,
CCL19,CCRL2,0.24295,0,
IL12B,IL12RB1,0.6335,0,
IL12RB1,IL12B,0.6335,0,
IL12RB2,IL12RB1,0.36993,0,
IL12RB1,IL12RB2,0.36993,0,
HLA-DRA,HLA-DRB1,0.83788,0,
HLA-DRA,HLA-DRB5,0.60456,0,
HLA-DRA,HLA-DRB1,0.83788,0,
HLA-DRA,HLA-DRB1,0.83788,0,
HLA-DRA,HLA-DRB1,0.83788,0,
HLA-DRA,HLA-DRB1,0.83788,0,
HLA-DRA,HLA-DRB1,0.83788,0,
HLA-DRA,HLA-DRB1,0.83788,0,
HLA-DRA,HLA-DRB1,0.83788,0,
HLA-DRA,HLA-DMB,0.96586,0,
HLA-DRA,HLA-DRB1,0.83788,0,
HLA-DRA,HLA-DRB1,0.83788,0,
HLA-DRA,HLA-DRB1,0.83788,0,
HLA-DRA,HLA-DRB1,0.83788,0,
HLA-DRA,HLA-DRB1,0.83788,0,
HLA-DRA,MS4A1,0.39962,0,
LTBP1,ITGB5,0.72688,0,
CCL21,CCR7,0.88539,0,
CCR7,CCL21,0.88539,0,
ZBP1,PLXDC2,0.29976,0,
IFI16,TMEM173,0.74366,0,
TMEM173,IFI16,0.74366,0,
SHC3,AXL,0.42085,0,
IL2RG,IL21R,0.4841,0,
IRAK2,IL1RAP,0.66353,0,
IL1RAP,IRAK2,0.66353,0,
ALB,APOE,0.31241,0,
SRGN,ALB,0.46816,0,
ANXA2,CEACAM1,0.6162,0,
ITGB3,CEACAM1,0.19959,0,
CEACAM1,HAVCR2,0.21408,0,
TSLP,CRLF2,0.0998,0,
PDCD4,CTLA4,0.39747,0,
MMP3,SPARC,0.11216,0,
COL3A1,SPARC,0.95873,0,
EPHA4,FGFR3,0.49424,0,
FGFR3,EPHA4,0.49424,0,
FGF1,FGFR3,0.26407,0,
FGF18,FGFR3,0.3974,0,
FGFR3,HBZ,0.27993,0,
FGF17,FGFR3,0.58393,0,
FGFR3,FGF17,0.58393,0,
FGF21,FGFR3,0.07898,0,
FGF5,FGFR3,0.31415,0,
GPSM3,FGFR3,0.4879,0,
CD3E,CD3G,0.96723,0,
CD3G,CD3E,0.96723,0,
CD3D,CD3G,0.92119,0,
CD3G,CD3D,0.92119,0,
TMEM173,IFIT2,0.57077,0,
GRIN2C,DLGAP1,0.03304,0,
XCL2,XCR1,0.63616,0,
SRMS,PTK6,0.54352,0,
PTK6,GPNMB,0.11739,0,
IL2RA,IL2RB,0.61837,0,
IL2RB,IL2RA,0.61837,0,
NCF1,NOX4,0.21578,0,
NCF1,NCF2,0.36543,0,
NCF2,NCF1,0.36543,0,
CCL25,CCR9,0.49356,0,
CCR9,CCL25,0.49356,0,
LY86,LY96,0.7787,0,
ITK,VAV1,0.60536,0,
VAV1,GRAP,0.69415,0,
DUOX1,VAV1,0.32827,0,
ARHGDIB,VAV1,0.79076,0,
ANGPT2,EPHA4,0.33703,0,
FGF1,EPHA4,0.38892,0,
FGF18,EPHA4,0.36714,0,
EFNA5,EPHA4,0.54353,0,
EPHA4,EFNA5,0.54353,0,
AREG,EPHA4,0.3619,0,
EREG,EPHA4,0.2717,0,
VEGFC,EPHA4,0.21407,0,
NTF4,EPHA4,0.19157,0,
EFNB2,EPHA4,0.61529,0,
EPHA4,EFNB2,0.61529,0,
EFNA3,EPHA4,0.14651,0,
EPHA4,EFNA3,0.14651,0,
EFNA2,EPHA4,0.33384,0,
FGF20,EPHA4,0.31497,0,
FGF19,EPHA4,0.18667,0,
FGF5,EPHA4,0.14299,0,
MMP13,CCL7,0.03437,0,
ANGPT2,EPHB1,0.19328,0,
FGF1,EPHB1,0.05873,0,
FGF18,EPHB1,0.17185,0,
EFNA5,EPHB1,0.23027,0,
EPHB1,EFNA5,0.23027,0,
AREG,EPHB1,0.06828,0,
EREG,EPHB1,0.01464,0,
VEGFC,EPHB1,0.20475,0,
NTF4,EPHB1,0.01452,0,
EFNB2,EPHB1,0.18602,0,
EPHB1,EFNB2,0.18602,0,
EPHB1,EFNB1,0.10896,0,
EFNB1,EPHB1,0.10896,0,
EFNA3,EPHB1,0.04323,0,
EFNA2,EPHB1,0.09808,0,
FGF20,EPHB1,0.07288,0,
FGF19,EPHB1,0.02388,0,
FGF5,EPHB1,0.19801,0,
COL4A2,BGN,0.86771,0,
CXCL2,MMP1,0.08037,0,
LY86,CD180,0.8827,0,
SLC39A14,TMEM173,0.58988,0,
THBS2,ITGA4,0.41782,0,
ITGA4,ITGB7,0.76172,0,
ITGB7,ITGA4,0.76172,0,
ICAM4,ITGA4,0.22151,0,
ADAM28,ITGA4,0.20716,0,
FLNC,KCND2,0.1242,0,
ANGPT2,AXL,0.41556,0,
ANGPT2,ROS1,0.12817,0,
ANGPT2,MST1R,0.22837,0,
ANGPT2,EPHA7,0.04351,0,
ANGPT2,EPHA3,0.27876,0,
IL22RA1,IL20RB,0.19821,0,
AXL,IL2RG,0.32468,0,
FGF1,AXL,0.1951,0,
FGF18,AXL,0.30224,0,
EFNA5,AXL,0.47492,0,
AXL,GRAP,0.22,0,
AREG,AXL,0.4337,0,
EREG,AXL,0.45157,0,
VEGFC,AXL,0.50163,0,
NTF4,AXL,0.24903,0,
EFNA3,AXL,0.11935,0,
EFNA2,AXL,0.11092,0,
FGF20,AXL,0.13774,0,
FGF19,AXL,0.19158,0,
FGF5,AXL,0.50942,0,
TRBV7-9,CD247,0.87324,0,
TRBV7-9,CD3D,0.87512,0,
FGF1,ROS1,0.06276,0,
FGF18,ROS1,0.17909,0,
EFNA5,ROS1,0.389,0,
AREG,ROS1,0.26165,0,
EREG,ROS1,0.29542,0,
VEGFC,ROS1,0.18581,0,
NTF4,ROS1,0.22587,0,
EFNA3,ROS1,0.03602,0,
EFNA2,ROS1,0.00611,0,
FGF20,ROS1,0.16051,0,
FGF19,ROS1,0.09801,0,
FGF5,ROS1,0.06519,0,
PTPRC,DPP4,0.07537,0,
CCL22,DPP4,0.10581,0,
DPP4,CCL22,0.10581,0,
FAP,DPP4,0.19017,0,
FOXP3,IKZF3,0.68879,0,
PPBP,MMP1,0.00038,0,
PTPRC,FCGR3A,0.43065,0,
PTPRC,CD22,0.80739,0,
PTPRC,SKAP1,0.07235,0,
PTPRC,ITGAL,0.95014,0,
CD2,PTPRC,0.88133,0,
PTPRC,PTPRCAP,0.77721,0,
FBXW12,IL22RA1,0.66909,0,
CCR6,CCL20,0.12255,0,
CCL20,CCR6,0.12255,0,
PLAUR,ITGB3,0.39701,0,
PLAU,PLAUR,0.76405,0,
PLAUR,PLAU,0.76405,0,
PLAUR,FAP,0.59752,0,
MMP12,PLAUR,0.23186,0,
IL2RG,IL2RA,0.42492,0,
TNFSF11,TNFRSF11A,0.31393,0,
TMPRSS15,TNFRSF11A,0.10753,0,
SELL,SELPLG,0.41025,0,
SELPLG,SELL,0.41025,0,
CFH,SELL,0.23126,0,
SELL,MUC7,0.06132,0,
CCL22,CCR4,0.79388,0,
CCL22,CCR7,0.6399,0,
CCL19,CCL22,0.69095,0,
CCL3,CCR4,0.34696,0,
CCL3,CCR3,0.19553,0,
IL12RB2,IL12B,0.31378,0,
IL12B,IL12RB2,0.31378,0,
MMP3,HBEGF,0.01004,0,
CD3E,CD247,0.98351,0,
CD247,CD3E,0.98351,0,
CD3D,CD3E,0.96819,0,
CD3E,CD3D,0.96819,0,
CD3E,EPS8L1,0.03164,0,
CD3E,CD79B,0.81928,0,
TRAT1,CD3E,0.95349,0,
ITK,HAVCR2,0.37691,0,
ITK,SH2D2A,0.31868,0,
SH2D2A,ITK,0.31868,0,
FGF1,MST1R,0.04898,0,
FGF1,EPHA7,0.00972,0,
FGF1,EPHA3,0.14987,0,
FGFBP1,FGF1,0.06787,0,
VIPR2,SCT,0.4341,0,
FGF18,MST1R,0.2474,0,
FGF18,EPHA7,0.18807,0,
FGF18,EPHA3,0.40321,0,
EFNA5,MST1R,0.55414,0,
MST1R,GRAP,0.08694,0,
AREG,MST1R,0.39557,0,
EREG,MST1R,0.30359,0,
VEGFC,MST1R,0.14913,0,
NTF4,MST1R,0.41378,0,
EFNA3,MST1R,0.41797,0,
EFNA2,MST1R,0.50897,0,
FGF20,MST1R,0.58672,0,
FGF19,MST1R,0.19043,0,
FGF5,MST1R,0.139,0,
CNTN1,CNTNAP2,0.07029,0,
TNC,CNTN1,0.08904,0,
CCR4,CCL17,0.59516,0,
CCL17,CCR4,0.59516,0,
WNT7A,FZD7,0.36328,0,
WNT7A,FZD9,0.18876,0,
WNT7A,FZD10,0.17008,0,
CCL13,CCR3,0.19613,0,
CCR7,CCL19,0.81569,0,
CCL19,CCR7,0.81569,0,
CCL17,CCR8,0.57996,0,
ANXA2,S100A4,0.51938,0,
ANXA2,PLAT,0.4597,0,
FCGR3A,CD247,0.33157,0,
CD3D,CD247,0.95167,0,
CD247,CD3D,0.95167,0,
CD5,CD247,0.91791,0,
NCR3,CD247,0.91659,0,
CD2,CD247,0.91969,0,
SLA2,CD247,0.90665,0,
CD247,LY6E,0.15769,0,
CD247,NCR1,0.60902,0,
TRAT1,CD247,0.93134,0,
PITX2,PROP1,0.09143,0,
FCGR3A,FCGR1A,0.85526,0,
IGHG1,FCGR3A,0.43933,0,
IGHM,CD22,0.16606,0,
EFNA5,EPHA7,0.10199,0,
EPHA7,EFNA5,0.10199,0,
EFNA5,EPHA8,0.27245,0,
EPHA3,EFNA5,0.22804,0,
EFNA5,EPHA3,0.22804,0,
CCL18,CCR8,0.56251,0,
DUOX1,MYLK,0.06441,0,
MMP3,CCL7,0.09644,0,
FHL2,ITGB6,0.50654,0,
FERMT3,ITGB6,0.28233,0,
FERMT1,ITGB6,0.58501,0,
WNT7B,FZD7,0.43216,0,
WNT10A,FZD7,0.38787,0,
FZD7,MYOC,0.15732,0,
LGALS1,POU2AF1,0.14059,0,
LGALS1,SPN,0.41225,0,
LGALS1,MUC16,0.3416,0,
CCL7,CCR3,0.17524,0,
CCL15,CCR3,0.01953,0,
CCL18,CCR3,0.22589,0,
FGF17,EPHA8,0.48375,0,
WT1,FHL2,0.24466,0,
FHL2,ITGB5,0.66448,0,
FHL2,ITGA2,0.64697,0,
FHL2,TTN,0.57865,0,
IGFBP5,FHL2,0.37826,0,
LCP1,AIF1,0.72712,0,
MMP1,CCL7,0.00523,0,
MMP1,ITGA2,0.33514,0,
MMP7,MMP1,0.1887,0,
SERPINA3,MMP1,0.10819,0,
MDK,SDC1,0.65074,0,
MDK,TSPAN1,0.69366,0,
TNFSF8,TNFRSF8,0.58592,0,
CR1,CD55,0.00074,0,
FLNC,XIRP1,0.09817,0,
FCER2,CR2,0.9457,0,
CR1,CR2,0.883,0,
CXCL13,CCL19,0.79973,0,
MAP4K1,DAPP1,0.69301,0,
MYH2,S100A4,0.16513,0,
AREG,EPHA7,0.03539,0,
AREG,WT1,0.15603,0,
AREG,EPHA3,0.15141,0,
TNFSF18,TNFRSF18,0.12327,0,
TAC3,TACR1,0.07751,0,
UCN2,CRHR1,0.08595,0,
CCK,CCKBR,0.00818,0,
GRPR,PLA2G1B,0.7661,0,
UCN2,PLN,0.07364,0,
EREG,EPHA7,0.01258,0,
EREG,EPHA3,0.10736,0,
NPR3,NPPC,0.02098,0,
VEGFC,EPHA7,0.05735,0,
VEGFC,EPHA3,0.33089,0,
NRP2,VEGFC,0.46498,0,
VEGFC,NRP2,0.46498,0,
RSPO2,LGR6,0.04502,0,
RSPO2,LGR5,0.08528,0,
TNFSF15,TNFRSF6B,0.1481,0,
C2,C5,0.35962,0,
PMCH,MCHR1,0.32583,0,
NMU,NMUR2,0.3003,0,
PENK,OPRK1,0.00056,0,
BMP7,SOSTDC1,0.17705,0,
UTS2,PLN,0.01641,0,
NPY5R,PPY,0.07779,0,
PPY,NPY4R,0.00142,0,
KISS1,MMP16,0.03357,0,
NTF4,EPHA7,0.02068,0,
TNFSF11,TNFRSF11B,0.36752,0,
ADAM19,TNFSF11,0.40619,0,
GPHA2,GPR1,0.2362,0,
NMUR2,GNA15,0.27304,0,
APLN,APLNR,0.02558,0,
GAST,SLC9A3,0.8339,0,
INHBA,CHRDL2,0.09694,0,
ANK1,TTN,0.30799,0,
RGS4,CHRM3,0.30954,0,
RELN,SH3KBP1,0.14676,0,
RELN,LRP8,0.12777,0,
NCAPH,NCAPG,0.93318,0,
CAPG,NCAPH,0.57504,0,
HOMER2,SHANK1,0.30982,0,
SHANK1,DLGAP1,0.01934,0,
DRD1,RDM1,0.14947,0,
CNTNAP2,KCNA2,0.21835,0,
PLAU,SERPINB2,0.61078,0,
EPHA3,EFNB2,0.37998,0,
EFNB2,EPHA3,0.37998,0,
EFNB2,RHBDL2,0.65255,0,
SHANK1,ADGRB2,0.46974,0,
PSMD6,PSMB9,0.56495,0,
PSMB9,PSMD6,0.56495,0,
HLA-DPB1,HLA-DPA1,0.93815,0,
HLA-DQA2,HLA-DQB1,0.17796,0,
