FROM,TO,W,DRUG,
BMP2,BMPR1B,0.18424,0,
BMPR1B,BMP2,0.18424,0,
ASCL1,BMP2,0.08723,0,
CCR4,CCL17,0.38772,0,
CCL17,CCR4,0.38772,0,
CCL17,CCR8,0.19961,0,
ACKR1,CCL17,0.03381,0,
NTF4,NGFR,0.62177,0,
SPP1,CCR8,0.10107,0,
HBZ,HBB,0.18209,0,
WIF1,WNT8A,0.08764,0,
HBB,HBA1,0.8829,0,
CPM,HBA1,0.24452,0,
HBG2,HBA1,0.51262,0,
FGF17,DDR2,0.09896,0,
MMP1,CCL7,0.18766,0,
MMP1,PKDCC,0.08873,0,
BMP6,BMPR1B,0.17819,0,
BMPR1B,BMP6,0.17819,0,
BMPR1B,BMP10,0.04937,0,
BMPR1B,RAB25,0.07528,0,
BMPR1B,TNNT1,0.01152,0,
BMPR1B,KLHL1,0.16616,0,
SDC1,LACRT,0.01014,0,
ACKR1,CCL7,0.11722,0,
PROK1,PROKR1,0.00587,0,
ANGPT4,DDR2,0.29668,0,
VIP,ADCYAP1R1,0.46028,0,
VIP,SCTR,0.24802,0,
VIP,AVPR1A,0.50968,0,
OXT,AVPR2,0.54202,0,
OXT,AVPR1A,0.45866,0,
NPR1,NPPB,0.1356,0,
NPPB,NPR1,0.1356,0,
NODAL,ACVR1C,0.33202,0,
RAMP1,ADM,0.08157,0,
ADM,MRGPRX2,0.19487,0,
NPW,NPBWR1,0.02185,0,
KISS1,KISS1R,0.03988,0,
UTS2,TH,0.00813,0,
PLN,UTS2,0.028,0,
NTF4,DDR2,0.02839,0,
AVP,AVPR2,0.48531,0,
C1QTNF1,AVPR2,0.58817,0,
PYY,NPY1R,0.05319,0,
NPY2R,PYY,0.03757,0,
NMB,BRS3,0.1752,0,
NPPA,NPR1,0.20129,0,
NPR1,NPPA,0.20129,0,
OXTR,AVP,0.01058,0,
AVP,AVPR1A,0.37078,0,
PROK2,PROKR1,0.028,0,
PROK2,PROKR2,0.04799,0,
ADM,GPR182,0.23291,0,
NCAPH,NCAPG,0.82128,0,
PRSS1,DEFA5,0.01201,0,
PRSS1,SERPINF2,0.12992,0,
KCNJ6,KCNJ3,0.13153,0,
CNTNAP2,KCNA2,0.11162,0,
KCNA2,KCNAB1,0.48135,0,
SNTG2,SCN5A,0.29454,0,
CSN1S1,TTBK1,0.01139,0,
EFNA3,EPHA8,0.09222,0,
S1PR1,SPP1,0.18171,0,
TPO,TG,0.28417,0,
PLK4,STIL,0.72637,0,
MELK,HIST1H1B,0.06577,0,
ORC6,ORC1,0.69446,0,
ORC1,TRIP13,0.70375,0,
EFNA2,EPHA8,0.00098,0,
MELK,LMNB1,0.73247,0,
PRPH,LMNB1,0.06125,0,
KCNB1,KCNG1,0.11792,0,
KCNG3,KCNB1,0.08665,0,
TG,APCS,0.03402,0,
HBB,HBG2,0.37546,0,
F10,F3,0.40762,0,
F3,F10,0.40762,0,
COL2A1,ITGA10,0.08643,0,
COL2A1,CHAD,0.03445,0,
COMP,COL2A1,0.01823,0,
OLR1,APOB,0.15374,0,
NELL2,ROBO3,0.12662,0,
ADIPOQ,LIPE,0.84674,0,
FABP4,LIPE,0.8501,0,
SRL,LIPE,0.01836,0,
TTN,MYOM2,0.92629,0,
CKM,MYOM2,0.92616,0,
TTN,MYBPC3,0.00552,0,
RAB26,ADRA2B,0.19403,0,
TTN,MYOM1,0.99403,0,
GAD1,GRM4,0.04697,0,
CLEC4M,CD209,0.19092,0,
CEACAM6,CEACAM8,0.01586,0,
LAD1,COL17A1,0.03195,0,
HPN,F7,0.23783,0,
MUC2,AGR2,0.12979,0,
MMP12,F12,0.06147,0,
MYL2,MYOC,0.00989,0,
MYOC,OLFM3,0.00966,0,
C4BPA,C4B,0.0229,0,
APCS,C4BPA,0.23731,0,
RPE65,RBP4,0.01543,0,
KCNJ16,KCNJ10,0.03122,0,
HRC,TRDN,0.97788,0,
SKA3,SKA1,0.71955,0,
MSLN,KIFC1,0.19891,0,
MKI67,KIF15,0.80095,0,
CASQ2,TRDN,0.87396,0,
LHX9,LDB2,0.05366,0,
ACAN,ADAMTS5,0.02934,0,
ADAMTS1,ACAN,0.02505,0,
GINS1,GINS2,0.511,0,
GINS4,GINS2,0.28377,0,
MYH3,NEURL2,0.45803,0,
GINS4,GINS1,0.49449,0,
TFF3,MUC3A,0.08441,0,
PLIN5,PNPLA2,0.81005,0,
SERPINF2,DEFA1B,0.11822,0,
SERPINF2,CTRB1,0.16137,0,
CFD,SERPINF2,0.37679,0,
SPC24,SPC25,0.69278,0,
CIDEA,CIDEC,0.86338,0,
CLCA1,KCNMB1,0.02133,0,
NGB,ATP1B2,0.04204,0,
DEFA1B,DEFA3,0.81546,0,
CLDN19,CLDN18,0.00583,0,
PGLYRP4,PGLYRP3,0.53238,0,
MATN3,COMP,0.3963,0,
GP2,AMY2A,0.00127,0,
CLPS,LIPF,0.0577,0,
CLPS,PNLIP,0.86941,0,
GATA3,FN1,0.04607,0,
GATA3,EPO,0.01798,0,
GATA3,TFF1,0.19362,0,
ALDH1A2,GATA3,0.30525,0,
GATA3,PPARG,0.33198,0,
GATA3,PPARG,0.33198,0,
ESR1,GATA3,0.61353,0,
GATA3,ESR1,0.61353,0,
GATA3,ARNT2,0.27217,0,
IFNG,GATA3,0.1487,0,
TGFBR3,GATA3,0.33718,0,
GATA3,BPIFB1,0.01366,0,
E2F1,HIST1H2AI,0.06939,0,
HES6,E2F1,0.42627,0,
E2F1,AURKA,0.61249,0,
E2F1,ATAD2,0.53578,0,
E2F1,RASGRP1,0.12432,0,
E2F1,ECT2,0.50152,0,
E2F1,AURKB,0.71049,0,
E2F1,FOXM1,0.63824,0,
E2F1,ASF1B,0.69279,0,
E2F1,CDT1,0.74914,0,
E2F1,UHRF1,0.67682,0,
E2F1,CDKN2A,0.46141,0,
E2F1,KIF2C,0.7028,0,
E2F1,RRM2,0.52901,0,
E2F1,CDKN2A,0.46141,0,
E2F1,CDC25A,0.66229,0,
E2F1,TYMS,0.60535,0,
E2F1,BIRC5,0.62219,0,
MEIS1,E2F1,0.32675,0,
E2F1,CDC45,0.77184,0,
E2F1,PLK1,0.70776,0,
E2F1,CDC6,0.28199,0,
E2F1,MYBL2,0.66404,0,
E2F1,DTL,0.57586,0,
E2F2,E2F1,0.53269,0,
E2F1,KIF23,0.6276,0,
E2F1,RAD51,0.70042,0,
NR4A1,E2F1,0.24287,0,
E2F1,TOP2A,0.41593,0,
ESR1,E2F1,0.00674,0,
E2F1,CDK1,0.59391,0,
E2F1,HIST1H2BJ,0.2184,0,
E2F1,RACGAP1,0.63994,0,
E2F1,TK1,0.50941,0,
E2F1,PLK4,0.53894,0,
E2F1,CCNE1,0.42434,0,
E2F1,CCNA2,0.6183,0,
E2F1,NELL2,0.01152,0,
E2F1,MCM10,0.54261,0,
E2F1,FBXO43,0.49422,0,
E2F1,E2F8,0.50297,0,
CEBPA,ADH1B,0.80999,0,
CEBPA,HP,0.02225,0,
FN1,CEBPA,0.21144,0,
CEBPA,CES1,0.42191,0,
FOXA1,CEBPA,0.32474,0,
CEBPA,FOXA1,0.32474,0,
CEBPA,ID1,0.67436,0,
PPARG,CEBPA,0.85685,0,
CEBPA,PPARG,0.85685,0,
CEBPA,IL6,0.10687,0,
CEBPA,APOB,0.38238,0,
CEBPA,PCK1,0.83021,0,
CEBPA,SAA1,0.45678,0,
CEBPA,ZBTB16,0.52354,0,
ZBTB16,CEBPA,0.52354,0,
CEBPA,ELANE,0.41884,0,
CEBPA,LEP,0.68007,0,
CEBPA,CYP3A4,0.21581,0,
CEBPA,IGF1,0.68075,0,
CEBPA,DEFA3,0.27655,0,
FLT3,CEBPA,0.1185,0,
EZH2,ALDH1A1,0.29483,0,
ALDH1A1,TLX1,0.12135,0,
TAL1,CDH23,0.63127,0,
TAL1,ALDH1A2,0.46094,0,
TAL1,ERG,0.75544,0,
ARX,EBF3,0.10313,0,
EPO,EPAS1,0.0429,0,
GSN,ESR1,0.31295,0,
PAX5,CD19,0.90577,0,
CAV1,ESR1,0.27015,0,
ERG,CDH5,0.93403,0,
FOXA1,TFF1,0.25815,0,
ESR1,TFF1,0.17036,0,
LEF1,CCL7,0.01034,0,
TH,HOXA4,0.08549,0,
PPARG,ANGPTL4,0.59837,0,
EZH2,SSTR1,0.02301,0,
TBX2,CDKN2A,0.09986,0,
TBX2,CDKN2A,0.09986,0,
PAX3,TBX2,0.37246,0,
ESR1,CACNG4,0.22631,0,
ESR1,PMAIP1,0.30259,0,
MAFF,OXTR,0.17266,0,
EPAS1,HBA1,0.45561,0,
ADORA2A,EPAS1,0.13243,0,
EPAS1,HBB,0.3797,0,
TERT,EPAS1,0.12899,0,
PSG1,MYBL2,0.10655,0,
PPARG,PLIN2,0.47583,0,
FOXA1,AGR2,0.43262,0,
FOXA1,BRIP1,0.1365,0,
ESR1,FOXA1,0.71628,0,
FOXA1,ESR1,0.71628,0,
FOXA1,CDH18,0.12892,0,
FOXA1,RET,0.39076,0,
FOXA1,ZPLD1,0.07101,0,
FOXA1,UGT2B17,0.13586,0,
ESR1,BCAS1,0.31329,0,
ESR1,KRT8,0.15297,0,
FOXM1,BRIP1,0.42021,0,
ESR1,BRIP1,0.10654,0,
HOXC11,LCT,0.06874,0,
FOXM1,CCNB1,0.68439,0,
FOXM1,CDC25A,0.77074,0,
FOXM1,CDC6,0.23224,0,
ESR1,FOXM1,0.11697,0,
E2F2,ASF1B,0.49318,0,
NKX2-5,GATA4,0.00001,0,
GATA4,ERBB2,0.01022,0,
GATA4,CYP17A1,0.67165,0,
PAX2,WT1,0.02574,0,
E2F2,CDT1,0.53907,0,
PPARG,NR1D1,0.23071,0,
FOXO1,CCNB1,0.44782,0,
PPARG,TXNIP,0.72036,0,
ESR1,STARD10,0.24262,0,
TYMS,ESR1,0.0737,0,
KLF4,BIRC5,0.30837,0,
PPARG,LIPE,0.90798,0,
PPARG,ADIPOQ,0.84747,0,
PPARG,CD36,0.87993,0,
MMP1,PPARG,0.1,0,
ESR1,PPARG,0.24224,0,
PPARG,MMP9,0.01508,0,
PPARG,FABP4,0.88332,0,
ESR2,OXT,0.42301,0,
TERT,ESR2,0.0844,0,
E2F2,PLK1,0.51266,0,
ERG,VWF,0.88254,0,
E2F2,CDC6,0.15865,0,
ERG,ZBTB16,0.65164,0,
MMP9,ERG,0.02533,0,
TH,HOXA5,0.0714,0,
WT1,IGF1,0.10325,0,
WT1,NPHS1,0.06601,0,
FOXP2,CNTNAP2,0.15203,0,
E2F2,PLK4,0.40335,0,
E2F2,MCM10,0.42073,0,
FOXO1,CDKN1C,0.76466,0,
E2F7,E2F8,0.49424,0,
PDX1,INS,0.0093,0,
FOXO1,PCK1,0.66614,0,
AVP,ESR1,0.16006,0,
ESR1,CYP1A1,0.11498,0,
MMP13,ESR1,0.03304,0,
ESR1,RET,0.29535,0,
ESR1,OXT,0.24313,0,
PRL,ESR1,0.15419,0,
ESR1,TRH,0.05909,0,
ESR1,PKIB,0.45497,0,
ESR1,PLAC1,0.16397,0,
CAV2,ESR1,0.31831,0,
ESR1,CD24,0.01845,0,
ESR1,NBPF4,0.35729,0,
ESR1,F12,0.0018,0,
FOXO1,KLF2,0.51855,0,
IGF1,MMP13,0.09147,0,
IFNG,LPL,0.08654,0,
INS,LPL,0.00311,0,
FOXO1,PRL,0.31095,0,
FOXO1,CCNB2,0.3751,0,
FOXO1,PDK4,0.7078,0,
FOXP3,CCR4,0.6978,0,
FGF2,BMP2,0.48115,0,
MMP13,CCL7,0.02042,1,
MMP1,CCL7,0.18766,1,
DB02049,MMP13,2,1,
DB02049,MMP1,2,1,
DB02367,MMP13,2,1,
DB02367,MMP1,2,1,
DB07121,MMP13,2,1,
DB07121,MMP1,2,1,
DB07964,MMP13,2,1,
DB07964,MMP1,2,1,
