FROM,TO,W,DRUG,
DES,CDK1,0.45875,0,
GADD45B,CDK1,0.16917,0,
GADD45B,CDK1,0.16917,0,
CDK1,CDCA8,0.90231,0,
CDK1,CCND1,0.63607,0,
CDK1,PBK,0.86232,0,
CALD1,CDK1,0.52669,0,
AMPH,CDK1,0.44216,0,
CDK1,ORC1,0.86257,0,
CDK1,LMNB1,0.88038,0,
CDK1,ERCC6L,0.89738,0,
CDK1,SYN3,0.27505,0,
HSPA2,CDK1,0.44905,0,
CDK1,CDKN3,0.90417,0,
CDK1,CKAP2,0.86921,0,
CDK1,ACE2,0.50197,0,
CDK1,CD3EAP,0.79984,0,
CDK1,DEPDC1,0.8607,0,
CDK1,NCAPG,0.89123,0,
AKAP12,CDK1,0.49394,0,
CDK1,SKA3,0.89219,0,
CDK1,KIFC1,0.90248,0,
CDK1,CDCA5,0.77268,0,
CDK1,KIF20B,0.90675,0,
CDK1,MKI67,0.86203,0,
TEX14,CDK1,0.31639,0,
PTTG2,CDK1,0.49402,0,
CDK1,DLGAP5,0.91501,0,
CDK1,KIF18A,0.91957,0,
CDK1,ORC6,0.915,0,
CCNB2,CDK1,0.89726,0,
CDK1,CCNB2,0.89726,0,
CAMK2A,NOS1,0.56793,0,
ATP2B4,NOS1,0.6842,0,
DLG2,NOS1,0.75835,0,
DLG4,NOS1,0.68424,0,
NOS1,DLGAP2,0.61172,0,
NOS1,ASGR1,0.15174,0,
CCNB1,CDC25C,0.92073,0,
CDC25C,CCNB1,0.92073,0,
CCNB1,ESPL1,0.84984,0,
PKMYT1,CCNB1,0.55196,0,
CCNB1,PLK1,0.9134,0,
PLK1,CCNB1,0.9134,0,
E2F1,CCNB1,0.73759,0,
CCNB1,CDC25A,0.83657,0,
CDC25A,CCNB1,0.83657,0,
GADD45B,CCNB1,0.1735,0,
CCNB1,PBK,0.87706,0,
PBK,CCNB1,0.87706,0,
CCNB1,AGER,0.50098,0,
TSPYL2,CCNB1,0.5267,0,
CCNB1,CKAP2,0.85126,0,
AKAP12,CCNB1,0.49619,0,
ZBTB16,RUNX1T1,0.50183,0,
ZBTB16,CCNA2,0.49062,0,
GNAO1,ZBTB16,0.54677,0,
ZBTB16,LMTK3,0.34977,0,
ZBTB16,RNF112,0.55379,0,
AR,STEAP4,0.42982,0,
POMC,TBC1D1,0.13963,0,
CXCL8,MMP9,0.55629,0,
MMP9,CXCL8,0.55629,0,
MMP9,EPHB2,0.2864,0,
MMP9,CXCL6,0.52991,0,
MMP9,PPBP,0.0999,0,
AREG,MMP9,0.20451,0,
MMP9,CXCL5,0.20202,0,
MMP9,KISS1,0.19334,0,
COL4A3,MMP9,0.13152,0,
MMP9,LCN2,0.14371,0,
KRT18,CAMK2A,0.42504,0,
NOX1,KRT18,0.42981,0,
KRT18,PKP1,0.29177,0,
PKP1,KRT18,0.29177,0,
KRT5,KRT18,0.24255,0,
KRT18,KRT5,0.24255,0,
MAPK10,CDC25C,0.57185,0,
PLK1,CDC25C,0.87503,0,
BRSK1,CDC25C,0.6114,0,
ROBO3,CDC25C,0.5745,0,
NR4A3,SIX3,0.04974,0,
SOCS2,PRLR,0.42308,0,
DAPK1,MAPT,0.74985,0,
MAP1B,DAPK1,0.62914,0,
DAPK1,MAP1B,0.62914,0,
BLM,APBB1,0.56784,0,
APBB1,TSHZ3,0.9359,0,
HIST1H3J,UHRF1,0.18096,0,
CCNA2,UHRF1,0.83763,0,
MYBPC3,TRIM63,0.146,0,
TTN,TRIM63,0.52067,0,
KCNMB1,TRIM63,0.29044,0,
GNRH1,CAMK2A,0.60865,0,
ADGRB1,PHYHIP,0.18017,0,
CXCR3,CXCL9,0.39968,0,
CXCL9,CXCR3,0.39968,0,
HSPB8,HSPB2,0.66818,0,
DMPK,HSPB2,0.82914,0,
TPX2,HMMR,0.8077,0,
PLK1,HMMR,0.84094,0,
CDKN2A,MAPK10,0.23225,0,
E2F1,CDKN2A,0.31075,0,
CDKN2A,CDKN2A,1,0,
CDKN2A,CDKN2A,1,0,
TNFSF14,TNFRSF6B,0.07505,0,
TNFSF14,OPN4,0.11129,0,
MMP13,CXCL8,0.00918,0,
MMP1,CXCL8,0.8876,0,
ACKR1,CXCL8,0.0087,0,
TAT,CXCL8,0.01317,0,
PLK1,ESPL1,0.85309,0,
AURKB,KIF23,0.79474,0,
PLK1,KIF23,0.91406,0,
KIF23,ACTA1,0.14001,0,
BUB1,MAD2L1,0.91688,0,
MAD2L1,BUB1,0.91688,0,
BUB1,PLK1,0.87928,0,
PLK1,BUB1,0.87928,0,
TTK,BUB1,0.94716,0,
BUB1,BUB1B,0.92248,0,
FANCA,BRCA1,0.73268,0,
FANCA,CENPE,0.80119,0,
BLM,FANCA,0.69996,0,
NEK2,FANCA,0.79176,0,
FANCA,FANCF,0.75047,0,
FANCF,FANCA,0.75047,0,
FANCA,FANCB,0.69894,0,
FANCB,FANCA,0.69894,0,
PKMYT1,PLK1,0.62583,0,
MYB,LEF1,0.38368,0,
TCF7,LEF1,0.6199,0,
PITX2,LEF1,0.34417,0,
LEF1,PITX2,0.34417,0,
BCL6,RUNX1T1,0.24413,0,
AURKB,HIST1H3J,0.59839,0,
KDM5D,HIST1H3J,0.09507,0,
PBK,HIST1H3J,0.19838,0,
ACTN2,ACTN3,0.26128,0,
CAMK2A,ACTN3,0.38793,0,
GRIN2A,ACTN3,0.14828,0,
ACTN3,NCAPH,0.44415,0,
RPH3A,ACTN3,0.2642,0,
DLG4,ACTN3,0.58465,0,
CAMK2A,ACTN2,0.29647,0,
KCNA5,ACTN2,0.11153,0,
DLG4,ACTN2,0.22482,0,
ACTN2,PALLD,0.23915,0,
ACTN2,ADAM12,0.10188,0,
TTN,ACTN2,0.50774,0,
MAPT,PRKCG,0.08673,0,
CAMK2A,MAPT,0.50827,0,
NGF,MAPT,0.2954,0,
MAPT,CHEK1,0.45065,0,
FGF2,MAPT,0.68128,0,
MAPT,SNCA,0.51685,0,
MAPT,PPBP,0.05264,0,
MAPT,SST,0.06559,0,
GRIN2A,MAPT,0.17541,0,
MAPT,LCN2,0.25893,0,
PHKG1,MAPT,0.40402,0,
MAPT,REG1A,0.16235,0,
MAPT,TCN1,0.14854,0,
C1QL1,MAPT,0.48365,0,
S100B,MAPT,0.4253,0,
TTLL6,MAPT,0.38219,0,
USP9Y,MAPT,0.31338,0,
NLRP1,GRIA1,0.55902,0,
KLKB1,SERPINA5,0.19793,0,
ZIC2,GLI3,0.19684,0,
BRCA1,AR,0.39217,0,
AR,WISP2,0.2311,0,
AR,PMAIP1,0.27965,0,
AR,KDM5D,0.15224,0,
CDC25A,AR,0.43473,0,
CCNE1,AR,0.24234,0,
CCND1,AR,0.30608,0,
NR0B2,AR,0.3338,0,
AR,NR0B2,0.3338,0,
BMX,AR,0.0359,0,
TGFB1I1,AR,0.68733,0,
AR,TGFB1I1,0.68733,0,
PPP2R2B,AR,0.47179,0,
PAK6,AR,0.51365,0,
AR,PLN,0.62295,0,
SVIL,AR,0.68639,0,
AR,SVIL,0.68639,0,
USP26,AR,0.07487,0,
PPP1R14A,PRKCG,0.15004,0,
PRKCG,PARD6B,0.10293,0,
NGFR,PRKCG,0.14296,0,
GRIA1,PRKCG,0.08894,0,
PRKCG,GRIN2D,0.19154,0,
PSD,PRKCG,0.15853,0,
PRKCG,GJA3,0.18935,0,
PALLD,SORBS2,0.88597,0,
CDKN2A,MAPK10,0.23225,0,
AURKB,HDAC4,0.515,0,
HDAC4,AGT,0.35354,0,
TAL1,MYB,0.51196,0,
NGF,ROR2,0.34411,0,
FGF2,ROR2,0.81632,0,
FGF10,ROR2,0.69573,0,
FGF7,ROR2,0.70279,0,
FGF22,ROR2,0.5368,0,
EFNA5,ROR2,0.49281,0,
FGF17,ROR2,0.17573,0,
FGF16,ROR2,0.25692,0,
GDF5,ROR2,0.60064,0,
FGF5,ROR2,0.1906,0,
PLK1,ECT2,0.84697,0,
ECT2,PLK1,0.84697,0,
PLK4,ECT2,0.85904,0,
PLK1,BRCA1,0.81833,0,
CHEK1,BRCA1,0.88395,0,
BRCA1,CHEK1,0.88395,0,
BRCA1,E2F1,0.65444,0,
E2F1,BRCA1,0.65444,0,
BRCA1,BRCA2,0.85568,0,
BRCA1,PGR,0.45095,0,
BRCA1,RAD51,0.76747,0,
CCNE1,BRCA1,0.40781,0,
BRCA1,BRIP1,0.77839,0,
BRIP1,BRCA1,0.77839,0,
CCND1,BRCA1,0.62239,0,
BRCA1,CCND1,0.62239,0,
UBD,MAD2L1,0.49955,0,
CHEK1,MAD2L1,0.92603,0,
MAD2L1,BUB1B,0.84663,0,
IGF2,EPHB2,0.32266,0,
IGF2,EPHB3,0.13416,0,
IGF2,PTK7,0.28385,0,
IGF2,EPHA8,0.00087,0,
IGF2,FGFR4,0.3392,0,
IGF2,IGFBP2,0.22013,0,
IGFBP6,IGF2,0.12147,0,
PTPRZ1,SCN1A,0.47471,0,
MYLK,MYL9,0.90131,0,
MYL9,AGT,0.35645,0,
RRAD,NME1,0.19597,0,
HSPD1,CA2,0.07957,0,
CLU,HSPD1,0.35244,0,
CAMK2A,MAP2,0.53704,0,
SNCA,PMAIP1,0.1973,0,
PMAIP1,FXYD1,0.2872,0,
AURKB,KIF2C,0.90764,0,
PLK1,KIF2C,0.89526,0,
KIF2C,CENPH,0.83659,0,
CLSPN,CDC45,0.77714,0,
PLK1,CLSPN,0.80025,0,
CHEK1,CLSPN,0.79989,0,
CLSPN,CHEK1,0.79989,0,
CDC45,MCM4,0.82685,0,
MCM4,CDC45,0.82685,0,
RECQL4,FEN1,0.64079,0,
CKS2,CENPE,0.69081,0,
BUB1B,CENPE,0.88194,0,
AURKB,PLK1,0.84897,0,
CHEK1,AURKB,0.83696,0,
GFAP,AURKB,0.02867,0,
AURKB,CHMP4C,0.64117,0,
AURKB,KIF4A,0.73807,0,
CDCA8,AURKB,0.79734,0,
AURKB,CDCA8,0.79734,0,
AURKB,WWC1,0.7015,0,
AURKB,NCAPH,0.7903,0,
AURKB,CKAP2,0.72491,0,
MYL2,AURKB,0.31313,0,
AURKB,SKA3,0.78628,0,
KIF20A,AURKB,0.76577,0,
AURKB,KIF20A,0.76577,0,
AURKB,SHCBP1,0.79241,0,
AURKB,CDCA5,0.89665,0,
AURKB,MKI67,0.80773,0,
AURKB,CDCA2,0.78175,0,
AURKB,ZWINT,0.85586,0,
CAMK2A,PPP1R14A,0.59739,0,
CAMK2A,GFAP,0.0508,0,
CAMK2A,MPDZ,0.58699,0,
GRIN2A,CAMK2A,0.3674,0,
CAMK2A,GRIN2A,0.3674,0,
CAMK2A,NCAPH,0.5436,0,
CAMK2A,GRIA1,0.5143,0,
CAMK2A,RPH3A,0.4514,0,
CAMK2A,CHAT,0.03345,0,
CAMK2A,PLN,0.55554,0,
SLC6A4,CAMK2A,0.26747,0,
CAMK2A,GRIA4,0.5867,0,
CAMK2A,SLN,0.22976,0,
CAMK2A,LRRC7,0.56629,0,
CHEK1,PLK1,0.88596,0,
PLK1,RRM2,0.90036,0,
PLK1,BORA,0.81108,0,
BORA,PLK1,0.81108,0,
PLK1,RAD51,0.8998,0,
PRC1,PLK1,0.90604,0,
PLK1,PRC1,0.90604,0,
PLK1,CDC6,0.39351,0,
PLK1,BUB1B,0.88787,0,
PLK1,GTSE1,0.8922,0,
PLK1,WDR62,0.81708,0,
PLK1,AXIN2,0.56147,0,
PLK1,STIL,0.83931,0,
PLK1,CEP55,0.87532,0,
PLK1,ERCC6L,0.81927,0,
PLK1,CENPU,0.748,0,
SVIL,PLK1,0.5227,0,
PLK1,KIF20A,0.84074,0,
PLK1,ASPM,0.7783,0,
KPNA2,CDC6,0.39073,0,
FERMT2,KPNA2,0.47829,0,
TGFBR3,INHBA,0.26015,0,
FOXI1,SIX1,0.09052,0,
NGF,ERBB4,0.29534,0,
NGF,ALK,0.43416,0,
NGF,ROR1,0.39631,0,
NGF,NTRK3,0.36564,0,
NGF,FGFR2,0.15983,0,
NGF,NGFR,0.73126,0,
NGFR,NGF,0.73126,0,
NGF,MUSK,0.15967,0,
NGF,EPHA7,0.12061,0,
NGF,EPHA5,0.39746,0,
NGF,INSRR,0.68222,0,
NGF,EPHA6,0.2278,0,
NGF,DDR2,0.3778,0,
NGF,SORCS3,0.31932,0,
RRM2,CHEK1,0.91066,0,
E2F1,CHEK1,0.78974,0,
CHEK1,BRCA2,0.83662,0,
BRCA2,CHEK1,0.83662,0,
CHEK1,RAD51,0.87388,0,
RAD51,CHEK1,0.87388,0,
CHEK1,MCM4,0.88312,0,
CHEK1,CDC25A,0.87705,0,
CHEK1,BLM,0.73766,0,
CHEK1,MAGEA11,0.34415,0,
SNCB,CHEK1,0.42873,0,
CXCL17,CHEK1,0.06447,0,
CNTN2,CHEK1,0.41073,0,
CHEK1,KIFC1,0.88774,0,
CHEK1,TICRR,0.82572,0,
PI3,CHEK1,0.39739,0,
MYLK,ACTA1,0.20812,0,
ACTA1,DTNA,0.22471,0,
ACTA1,ITGA2,0.15417,0,
ACTA1,NEXN,0.31593,0,
TTN,ACTA1,0.33311,0,
GAS7,ACTA1,0.11771,0,
CNN1,ACTA1,0.34702,0,
TNNI3K,ACTA1,0.18762,0,
SMTN,ACTA1,0.19691,0,
SNCA,MAP1B,0.58526,0,
MAP1B,LRRK2,0.68193,0,
MAG,MAP1B,0.14732,0,
MAP1B,GABRR1,0.11869,0,
E2F1,CDKN2A,0.31075,0,
CCNA2,E2F1,0.70808,0,
E2F1,CCNA2,0.70808,0,
E2F1,RBL1,0.77658,0,
ARID3A,E2F1,0.50925,0,
E2F1,RAD51,0.83356,0,
E2F1,CDC6,0.36101,0,
CCNE1,E2F1,0.43298,0,
E2F1,CCNE1,0.43298,0,
FOXP3,RORA,0.47458,0,
GH1,GHR,0.01365,0,
GHR,SOCS2,0.37215,0,
BRCA2,RAD51,0.73341,0,
RAD51,BRCA2,0.73341,0,
BUB1B,BRCA2,0.83574,0,
CCND1,BRCA2,0.63058,0,
CCNA2,RBL1,0.7534,0,
CCNA2,MCM4,0.8467,0,
CCNA2,FEN1,0.85154,0,
TSPYL2,CCNA2,0.50388,0,
CTSG,CXCL12,0.4519,0,
CDCA8,CHMP4C,0.75152,0,
HSPB8,HSPB6,0.80361,0,
CCNE1,RBL1,0.43939,0,
RBL1,CCNE1,0.43939,0,
RBL1,CCNA1,0.40309,0,
KIF4A,PRC1,0.88277,0,
EFNA5,EPHB2,0.547,0,
AREG,EPHB2,0.55335,0,
EREG,EPHB2,0.4935,0,
EFNA3,EPHB2,0.64722,0,
EFNA4,EPHB2,0.78489,0,
FGF23,EPHB2,0.22848,0,
FGF20,EPHB2,0.19913,0,
FGF19,EPHB2,0.34572,0,
PTPRO,EPHB2,0.54838,0,
FGF7,PGR,0.64643,0,
PGR,KLF9,0.64337,0,
BLM,RAD51,0.69018,0,
RAD51,RAD51AP1,0.50832,0,
RAD51,RAD54B,0.67132,0,
MCM4,CCNA1,0.51399,0,
ORC6,MCM4,0.83275,0,
TTK,BLM,0.77499,0,
TTK,BUB1B,0.90824,0,
TTK,CDCA8,0.91196,0,
ARHGEF17,TTK,0.58906,0,
TTK,RMI2,0.79144,0,
AZU1,TTK,0.22168,0,
BLM,FEN1,0.7363,0,
PBK,PRC1,0.82986,0,
CCNE1,CDC25A,0.48851,0,
CDC25A,CCNE1,0.48851,0,
CDC25A,FHL1,0.47561,0,
CDC25A,KRT1,0.25393,0,
CDC25A,CDKN3,0.78243,0,
GRIA3,GZMB,0.3248,0,
SORBS1,TENM1,0.65817,0,
CXCL10,CXCR3,0.10459,0,
CXCR3,CXCL10,0.10459,0,
CCL20,CXCR3,0.34548,0,
PF4,CXCR3,0.46745,0,
CXCR3,PF4,0.46745,0,
FGF2,ERBB4,0.46548,0,
FGF2,ALK,0.68788,0,
FGF2,ROR1,0.73219,0,
PTX3,FGF2,0.31262,0,
FGF2,NTRK3,0.22132,0,
PF4,FGF2,0.35775,0,
FGF2,FGFR2,0.62168,0,
FGFR2,FGF2,0.62168,0,
FGF2,MUSK,0.20755,0,
FGF2,EPHA7,0.56753,0,
FGF2,EPHA5,0.66769,0,
FGF2,INSRR,0.43657,0,
FGF2,FGFR4,0.56949,0,
FGF2,EPHA6,0.59995,0,
FGF2,DDR2,0.81056,0,
ORC1,CDC6,0.39169,0,
PLK4,CDC6,0.41338,0,
ORC6,CDC6,0.42754,0,
CLDN1,MPDZ,0.41989,0,
HTR2C,MPDZ,0.14201,0,
CLDN5,MPDZ,0.36192,0,
MPDZ,CLDN5,0.36192,0,
BRIP1,BLM,0.73944,0,
RPA3,BLM,0.60636,0,
FGF10,ERBB4,0.50724,0,
FGF10,ALK,0.45909,0,
FGF10,ROR1,0.66175,0,
FGF10,NTRK3,0.35551,0,
FGF10,FGFR2,0.56599,0,
FGFR2,FGF10,0.56599,0,
FGF10,MUSK,0.38596,0,
FGF10,EPHA7,0.37849,0,
FGF10,EPHA5,0.52639,0,
FGF10,INSRR,0.43918,0,
FGF10,EPHA6,0.57302,0,
FGF10,DDR2,0.67964,0,
SIX1,DACH1,0.27037,0,
NRG2,ERBB4,0.58559,0,
ERBB4,NRG2,0.58559,0,
FGF7,ERBB4,0.35288,0,
FGF22,ERBB4,0.31967,0,
EFNA5,ERBB4,0.21998,0,
FGF17,ERBB4,0.27365,0,
FGF16,ERBB4,0.3368,0,
ANGPT4,ERBB4,0.24391,0,
EREG,ERBB4,0.26494,0,
NRG3,ERBB4,0.40952,0,
ERBB4,NRG3,0.40952,0,
ERBB4,DLG2,0.49664,0,
DLG4,ERBB4,0.49807,0,
ERBB4,DLG4,0.49807,0,
FGF5,ERBB4,0.02991,0,
ERBB4,MMP7,0.21745,0,
GABRG2,ERBB4,0.36835,0,
ERBB4,ANKS1B,0.47642,0,
IL22,IL20RA,0.17721,0,
IL22RA2,IL22,0.1031,0,
IL22,IL22RA2,0.1031,0,
IL22,IL22RA1,0.21751,0,
SNCG,BUB1B,0.50362,0,
CAPN3,FLNC,0.11647,0,
TTN,CAPN3,0.44036,0,
ORC1,CCNA1,0.49272,0,
RND2,FNBP1,0.8414,0,
DKK1,KREMEN2,0.19798,0,
CRYAB,SNCA,0.62222,0,
HSPB8,CRYAB,0.57407,0,
TTN,CRYAB,0.35237,0,
HNF1A,PROX1,0.59552,0,
HNF1A,HNF4A,0.87797,0,
AZU1,CYP3A4,0.05137,0,
CYP3A4,PRRT2,0.05219,0,
TLR9,AGER,0.53795,0,
KRT36,TLR9,0.10841,0,
TLR9,LRRK2,0.47053,0,
NPPA,MME,0.10603,0,
NEK2,KIF24,0.86579,0,
LRRK2,SNCA,0.68815,0,
SNCA,TH,0.16914,0,
SNCA,SLC6A4,0.25244,0,
KRT1,SNCA,0.24682,0,
KLK6,SNCA,0.19164,0,
IL1B,ADRB2,0.51685,0,
IL1B,TH,0.02373,0,
CASK,GLS2,0.53904,0,
CCND1,USP2,0.2995,0,
SIX1,OTX1,0.57752,0,
SIX1,EYA2,0.11005,0,
FST,INHBA,0.17869,0,
GNGT1,GNB3,0.2208,0,
NR1H4,RXRG,0.2377,0,
CACNA1A,CACNB2,0.00788,0,
ATP2B4,CASK,0.59044,0,
GRIN2A,CASK,0.34861,0,
CASKIN1,CASK,0.49176,0,
RPH3A,CASK,0.40895,0,
DLG4,CASK,0.66874,0,
CASK,CNTNAP2,0.48371,0,
CNTNAP4,CASK,0.30205,0,
TSPYL2,CASK,0.5496,0,
NRXN3,CASK,0.48223,0,
GRIK2,CASK,0.38201,0,
NRXN1,CASK,0.4352,0,
NRXN1,CASK,0.4352,0,
NRXN3,CASK,0.48223,0,
KIRREL3,CASK,0.37505,0,
FGF7,ALK,0.4692,0,
FGF22,ALK,0.34721,0,
EFNA5,ALK,0.34054,0,
PTN,ALK,0.62173,0,
ALK,PTN,0.62173,0,
FGF17,ALK,0.45711,0,
FGF16,ALK,0.41404,0,
FGF5,ALK,0.07817,0,
FGF7,ROR1,0.65232,0,
FGF22,ROR1,0.47229,0,
EFNA5,ROR1,0.39416,0,
FGF17,ROR1,0.15681,0,
FGF16,ROR1,0.34125,0,
ANGPT4,ROR1,0.02443,0,
FGF5,ROR1,0.11414,0,
GPRASP1,PBK,0.57623,0,
LMO1,TAL1,0.04729,0,
NCAPG2,TAL1,0.45847,0,
IL11,MAGEA11,0.05015,0,
FGF7,NTRK3,0.25064,0,
FGF7,FGFR2,0.49502,0,
FGFR2,FGF7,0.49502,0,
FGF7,MUSK,0.18761,0,
FGF7,EPHA7,0.35768,0,
FGF7,EPHA5,0.51401,0,
FGF7,INSRR,0.63623,0,
FGF7,FGFR4,0.51331,0,
FGF7,EPHA6,0.55728,0,
FGF7,DDR2,0.70478,0,
MMP1,CXCL6,0.70583,0,
CFTR,ADRB2,0.25195,0,
HTR4,ADRB2,0.10035,0,
ADRB2,ADRB3,0.12762,0,
ADRB2,AKAP12,0.41916,0,
TAGLN,AGT,0.33063,0,
INHBA,BAMBI,0.26487,0,
CFTR,SLC26A9,0.05845,0,
LEP,PRKAA2,0.05146,0,
PRKAA2,EPM2A,0.8575,0,
KCNA5,FHL1,0.47632,0,
SRPK1,FERMT1,0.78761,0,
DEFB4A,CCR6,0.34939,0,
PTX3,ITIH4,0.19382,0,
F5,CTSG,0.07186,0,
CTSG,SERPINA3,0.00617,0,
KCNA2,KCNA5,0.26666,0,
DLX3,GCM1,0.00843,0,
IL19,IL20RA,0.15061,0,
MMP1,CMA1,0.04862,0,
SERPINA3,CMA1,0.00766,0,
PACSIN1,PAK6,0.4507,0,
WNT11,FZD10,0.2483,0,
PPBP,MMP1,0.00031,0,
DLG2,ATP2B2,0.42947,0,
DLG4,ATP2B2,0.3455,0,
FGF22,NTRK3,0.24258,0,
FGF22,FGFR2,0.4909,0,
FGF22,MUSK,0.29778,0,
FGF22,EPHA7,0.52656,0,
FGF22,EPHA5,0.37826,0,
FGF22,INSRR,0.24798,0,
FGF22,EPHA6,0.47792,0,
FGF22,DDR2,0.40421,0,
PPM1H,CSE1L,0.74083,0,
S100B,AGER,0.65253,0,
AGER,S100P,0.23062,0,
CCR6,CCL20,0.38399,0,
CCL20,CCR6,0.38399,0,
S100B,AHNAK,0.41772,0,
GATA4,NFATC4,0.17053,0,
EFNA5,NTRK3,0.1705,0,
NTRK3,SHC2,0.26421,0,
NTRK3,NGFR,0.42712,0,
FGF17,NTRK3,0.10501,0,
FGF16,NTRK3,0.34256,0,
ANGPT4,NTRK3,0.79917,0,
PTPRS,NTRK3,0.39964,0,
FGF5,NTRK3,0.01355,0,
NTRK3,PTPRO,0.19221,0,
KCNH2,KCNE2,0.13952,0,
GPLD1,ALPP,0.15411,0,
ACKR1,PF4,0.2485,0,
VIPR2,SCT,0.1211,0,
GNG4,GNB3,0.31857,0,
TUBA1C,LRRK2,0.64974,0,
CDON,BOC,0.75745,0,
CCL17,CCR8,0.56278,0,
ACKR1,CCL17,0.11988,0,
FGFR2,ITGA5,0.48438,0,
L1CAM,ITGA5,0.31752,0,
ITGB3,ITGA5,0.68832,0,
ITGA5,ITGB3,0.68832,0,
ADAM12,ITGA5,0.11962,0,
ITGA5,FGB,0.05188,0,
TNC,ITGA5,0.76937,0,
PAK3,GRIA1,0.56722,0,
EFNA5,FGFR2,0.52406,0,
EFNA5,MUSK,0.27904,0,
EFNA5,EPHB6,0.27403,0,
EFNA5,EPHA7,0.29174,0,
EPHA7,EFNA5,0.29174,0,
EFNA5,EPHA5,0.35475,0,
EPHA5,EFNA5,0.35475,0,
EFNA5,EPHA8,0.15901,0,
EFNA5,INSRR,0.29697,0,
EFNA5,EPHA6,0.36177,0,
EFNA5,DDR2,0.44095,0,
FGF17,FGFR2,0.10221,0,
FGFR2,FGF17,0.10221,0,
FGF16,FGFR2,0.14172,0,
FGF23,FGFR2,0.14566,0,
FGF5,FGFR2,0.0797,0,
FGFR2,FGF5,0.0797,0,
NGFR,MAG,0.22408,0,
NGFR,SALL2,0.44688,0,
SPP1,CCR8,0.38007,0,
CCL18,CCR8,0.4657,0,
MYLK,PRKG2,0.08633,0,
MYLK,MYL2,0.3019,0,
NR0B2,HNF4A,0.56933,0,
FGF19,NR0B2,0.34219,0,
PTN,PTPRS,0.59725,0,
PTN,PTPRZ1,0.62401,0,
PTN,CDH10,0.53375,0,
DLG2,ATP2B4,0.80884,0,
DLG4,ATP2B4,0.81424,0,
HBB,HBA1,0.98231,0,
HBG2,HBA1,0.19568,0,
SFTPD,MFAP4,0.52176,0,
SFTPD,UPK1A,0.06304,0,
FGF17,MUSK,0.1456,0,
FGF17,EPHA7,0.08815,0,
FGF17,EPHA5,0.42157,0,
FGF17,INSRR,0.27242,0,
FGF17,FGFR4,0.31483,0,
FGF17,EPHA6,0.06328,0,
FGF17,DDR2,0.21329,0,
FGF16,MUSK,0.13936,0,
FGF16,EPHA7,0.06334,0,
FGF16,EPHA5,0.39152,0,
FGF16,INSRR,0.42289,0,
FGF16,EPHA6,0.20038,0,
FGF16,DDR2,0.33631,0,
DDN,WWC1,0.59718,0,
MMP1,ITGA2,0.18392,0,
MMP7,MMP1,0.0922,0,
MMP1,SERPINA3,0.02253,0,
FLNC,PHLDB2,0.46007,0,
FLNC,KY,0.53586,0,
ACKR1,CXCL5,0.10489,0,
AREG,EPHB3,0.40849,0,
AREG,PTK7,0.54263,0,
AREG,EPHA8,0.15906,0,
AREG,FGFR4,0.49317,0,
TGFB1I1,PLEKHH2,0.76584,0,
HTR4,GDF1,0.17909,0,
PROK1,PROKR1,0.61292,0,
ANGPT4,MUSK,0.00131,0,
ANGPT4,INSRR,0.08391,0,
LGR6,RSPO1,0.19572,0,
LGR5,RSPO1,0.28117,0,
RSPO1,RNF43,0.37984,0,
CCKAR,CCKBR,0.08058,0,
CCK,CCKBR,0.19695,0,
CCKBR,GNAO1,0.29617,0,
NPR2,NPPC,0.24264,0,
NPPC,NPR2,0.24264,0,
NPPA,NPR2,0.30302,0,
EREG,EPHB3,0.38041,0,
EREG,PTK7,0.5385,0,
EREG,EPHA8,0.2143,0,
EREG,FGFR4,0.45637,0,
LGR6,RSPO2,0.15564,0,
REN,AGT,0.22007,0,
AGT,PLN,0.34423,0,
PCSK1,PMCH,0.0772,0,
PMCH,PCSK2,0.27868,0,
UTS2,TH,0.46434,0,
PLN,UTS2,0.27724,0,
GALR1,GNAO1,0.51247,0,
CRLF1,CNTFR,0.25021,0,
TNFSF11,TNFRSF11B,0.3276,0,
PYY,NPY2R,0.12178,0,
CCK,CCKAR,0.1091,0,
CCKAR,GNAO1,0.21617,0,
NPPA,NPR1,0.14115,0,
NPR1,NPPA,0.14115,0,
GRIA1,NTS,0.0454,0,
TACR1,GNAZ,0.4541,0,
TACR1,GNAO1,0.43491,0,
FSTL3,INHBA,0.01106,0,
CHRDL2,INHBA,0.11519,0,
GRIA1,PRKG2,0.03483,0,
SPTBN2,PTPRN,0.34645,0,
P2RY1,GNAZ,0.27151,0,
P2RY14,GNAZ,0.30102,0,
HTR2B,GNAZ,0.52427,0,
P2RY12,GNAZ,0.41999,0,
ADRA2B,GNAZ,0.32522,0,
PTGER3,GNAZ,0.68505,0,
GABBR1,GNAO1,0.76356,0,
DLG2,GRIN2A,0.37782,0,
DLG2,DLG4,0.82913,0,
GRIN2A,NCAPH,0.36565,0,
SPTBN2,GRIN2A,0.33814,0,
DLG4,GRIN2A,0.29653,0,
TAT,GRIN2A,0.03699,0,
PDE4D,AKAP6,0.65596,0,
TPH1,HTR4,0.30291,0,
CHRM2,GNAO1,0.84909,0,
CHRM4,GNAO1,0.60653,0,
P2RY1,GNAO1,0.34131,0,
P2RY14,GNAO1,0.39244,0,
P2RY12,GNAO1,0.42759,0,
HRH3,GNAO1,0.53294,0,
GPR17,GNAO1,0.56666,0,
